,Player,Player.1,Apps,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,OwnG,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB
2,"333FredMan Utd, 29, M(C)","Fred Man Utd, 29, M(C)",13(4),1045,1.7,0.9,1.5,0.1,0.5,1.1,0.1,-,6.49,1,1,1,0.7,1.1,0.1,1.1,1.2,45.2,86.3,0.3,3.5,0.1
3,"334Juninho BacunaHuddersfield, 24, D(R),M(CLR)","Juninho Bacuna Huddersfield, 24, D(R),M(CLR)",16(5),1416,2.2,1.1,1.6,0.1,0.5,1.5,-,-,6.49,1,-,0.9,0.9,1.0,-,0.8,1.9,34.0,75.4,0.4,2.8,-
4,"335Fernando LlorenteTottenham, 37, FW","Fernando Llorente Tottenham, 37, FW",6(14),685,0.2,0.1,0.6,-,0.5,0.1,0.1,1,6.49,1,4,1.2,0.7,0.3,0.3,0.6,1.4,11.2,66.4,-,0.2,-
5,"336BrunoBrighton, 41, D(R),M(R)","Bruno Brighton, 41, D(R),M(R)",14,1136,1.8,0.8,0.3,0.1,1.9,0.3,0.1,-,6.49,-,1,0.1,0.4,0.6,0.2,0.1,0.3,36.4,82.4,0.4,1.6,-
6,"337Max MeyerCrystal Palace, 26, M(CLR),FW","Max Meyer Crystal Palace, 26, M(CLR),FW",15(14),1415,1.1,0.5,0.3,-,0.6,0.3,-,-,6.49,1,2,1.3,0.8,0.6,-,0.7,1.0,22.9,83.9,0.1,0.6,-
7,"338Scott McTominayMan Utd, 25, D(C),DMC","Scott McTominay Man Utd, 25, D(C),DMC",9(7),863,0.6,0.9,0.7,-,1.0,0.4,0.3,-,6.48,2,-,0.9,0.1,1.0,0.1,0.4,0.9,28.1,83.3,-,1.1,-
8,"339Luciano ViettoFulham, 28, AM(CLR),FW","Luciano Vietto Fulham, 28, AM(CLR),FW",10(10),987,0.8,0.3,0.7,-,0.3,0.8,-,-,6.48,1,4,1.2,1.1,1.0,-,1.3,1.3,19.3,78.8,0.4,0.2,0.1
9,"340Phil JagielkaEverton, 39, D(CR)","Phil Jagielka Everton, 39, D(CR)",4(3),330,1,0.3,0.3,0.6,1.9,0.4,-,-,6.48,1,-,0.1,0.3,0.4,-,-,0.3,27.4,74.5,-,1.6,-
0,"321Alex PritchardHuddersfield, 29, AM(CLR),FW","Alex Pritchard Huddersfield, 29, AM(CLR),FW",26(4),2092,1.2,0.6,0.4,-,0.2,0.8,0.1,-,6.51,2,-,1.6,1.1,1.7,0.2,1.7,2.3,29.9,74.9,0.6,1,-
1,"322Mohamed ElyounoussiSouthampton, 27, AM(CLR),FW","Mohamed Elyounoussi Southampton, 27, AM(CLR),FW",8(8),791,1.0,0.4,0.6,-,0.3,0.8,0.1,-,6.51,-,-,1.3,0.9,0.8,0.1,0.5,0.9,13.9,73.4,0.8,0.5,0.1
2,"323Theo WalcottEverton, 33, M(CLR),FW","Theo Walcott Everton, 33, M(CLR),FW",24(13),2124,0.7,0.6,0.3,-,0.2,0.4,-,-,6.51,5,2,1.2,0.6,0.7,0.5,1.0,2.1,15.6,72.6,0.3,0.2,-
3,"324Demarai GrayLeicester, 25, AM(CLR),FW","Demarai Gray Leicester, 25, AM(CLR),FW",23(11),1996,0.7,0.3,0.4,-,0.4,0.3,-,-,6.51,4,1,1.4,0.5,0.4,0.1,1.1,1.7,19.3,77.6,0.1,0.6,-
4,"325Leon BalogunBrighton, 33, D(CR)","Leon Balogun Brighton, 33, D(CR)",5(3),591,1.5,2.1,0.6,0.3,4.0,0.1,0.4,-,6.5,1,-,0.1,-,0.3,0.1,0.3,1.1,27.0,75.9,-,1.9,-
