,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
56,"39Roberto FirminoLiverpool, 30, M(CLR),FW","Roberto Firmino Liverpool, 30, M(CLR),FW",3003,1.0,0.2,0.8,0.1,0.3,0.9,0.1,7.14,9,8,2.6,1.4,0.4,0.2,1.0,2.4,30.6,79.6,0.1,0.7,0,"Roberto Firmino Liverpool, 30, M(CLR),FW",629.0,1.6,0.4,1,3,1.8,36.4,78.7,7.37,Roberto Firmino,Liverpool,27,LIV  Liverpool FC  Liverpool,"M(CLR),FW",18.000,99.0,1.0,3.0
57,"40César AzpilicuetaChelsea, 32, D(CLR),M(R)","César Azpilicueta Chelsea, 32, D(CLR),M(R)",3230,2.4,1.9,1.1,0.1,2.3,0.9,0.6,7.12,2,6,0.8,1.3,0.4,0.1,0.4,0.8,67.6,80.7,0.8,2.2,0,"César Azpilicueta Chelsea, 32, D(CLR),M(R)",613.0,1.9,1.6,2,0,0.9,55.1,82.9,6.89,César Azpilicueta,Chelsea,29,CHE  Chelsea FC  Chelsea,"D(CLR),M(R)",17.000,83.0,1.5,1.0
58,"22Son Heung-MinTottenham, 29, M(CLR),FW","Son Heung-Min Tottenham, 29, M(CLR),FW",2487,0.8,0.6,0.6,0,0.6,1.6,0,7.24,11,10,2.7,1.4,0.9,0.6,1.9,2.2,26.6,84.7,0.4,0.7,0.2,"Son Heung-Min Tottenham, 29, M(CLR),FW",365.0,1.3,0.3,5,1,0.8,21.2,81.9,7.68,Son Heung-Min,Tottenham,26,TOT  Tottenham Hotspur  Tottenham,"M(CLR),FW",16.000,85.0,1.0,3.0
59,"26João CanceloMan City, 28, D(LR),M(R)","João Cancelo Man City, 28, D(LR),M(R)",1206,2.4,1.2,1.0,0.1,0.9,0.9,0.1,7.21,0,0,0.9,1.0,0.5,0,0.5,0.9,59.4,90.4,0.4,2.2,0,"João Cancelo Man City, 28, D(LR),M(R)",568.0,2.1,1.6,0,0,0.5,56.5,88.1,6.97,João Cancelo,Man City,25,MC  Manchester City FC  Man. City,"D(LR),M(R)",25.000,116.0,2.0,1.0
60,"27Trent Alexander-ArnoldLiverpool, 23, D(R),M(R)","Trent Alexander-Arnold Liverpool, 23, D(R),M(R)",3176,1.4,1.2,0.6,0.5,1.8,1.1,0.2,7.2,4,13,1.2,2.3,0.2,0.1,0.3,1.2,64.2,76.7,2.1,5.1,0,"Trent Alexander-Arnold Liverpool, 23, D(R),M(R)",582.0,2.3,1,0,1,2.4,83.0,79.3,6.89,Trent Alexander-Arnold,Liverpool,20,LIV  Liverpool FC  Liverpool,"D(R),M(R)",18.000,99.0,2.0,1.0
61,"11Harry KaneTottenham, 28, AM(C),FW","Harry Kane Tottenham, 28, AM(C),FW",2590,0.6,0.2,1.3,0,1.0,0.4,0.2,7.33,18,2,2.8,0.9,1.5,0.7,1.1,2.3,19.1,66.7,0.1,0.8,0.2,"Harry Kane Tottenham, 28, AM(C),FW",450.0,0.6,0,6,0,0.8,19.6,75.5,8.08,Harry Kane,Tottenham,25,TOT  Tottenham Hotspur  Tottenham,"AM(C),FW",16.000,85.0,0.0,3.0
62,"12Virgil van DijkLiverpool, 30, D(C)","Virgil van Dijk Liverpool, 30, D(C)",3420,0.6,1.1,0.4,1,4.3,0.2,0.4,7.32,5,1,0.8,0.2,0.7,0,0.1,0.1,85.8,89.1,0,5.4,0.1,"Virgil van Dijk Liverpool, 30, D(C)",750.0,1.1,1.1,0,0,0.5,92.0,88.9,6.88,Virgil van Dijk,Liverpool,27,LIV  Liverpool FC  Liverpool,D(C),18.000,99.0,0.0,0.0
63,"14WillianChelsea, 33, AM(CLR)","Willian Chelsea, 33, AM(CLR)",2605,1.3,0.6,0.5,0,0.2,0.8,0,7.31,9,7,2.0,2.1,1.3,0.1,0.8,1.7,39.9,82.7,1.4,1.8,0.1,"Willian Chelsea, 33, AM(CLR)",530.0,0.7,0,1,1,2.7,33.6,78.3,7.42,Willian,Chelsea,30,CHE  Chelsea FC  Chelsea,AM(CLR),17.000,83.0,1.0,2.5
64,"15Marcos AlonsoChelsea, 31, D(CL),M(L)","Marcos Alonso Chelsea, 31, D(CL),M(L)",1433,1.6,1.1,0.9,0.2,1.4,1.1,0.1,7.3,4,2,1.7,1.4,0.8,0.1,0.6,1.8,50.4,82.6,1.1,1.4,0.1,"Marcos Alonso Chelsea, 31, D(CL),M(L)",399.0,1,1.2,0,0,0.6,47.6,79.4,6.66,Marcos Alonso,Chelsea,28,CHE  Chelsea FC  Chelsea,"D(CL),M(L)",17.000,83.0,1.5,1.0
65,"18Joel MatipLiverpool, 30, D(C)","Joel Matip Liverpool, 30, D(C)",704,1.4,1.3,0.8,1,4.1,0.8,0.4,7.29,1,0,0.4,0.1,0.7,0,0.2,0.3,61.4,84.3,0,2.9,0,"Joel Matip Liverpool, 30, D(C)",90.0,2,1,0,0,0,63.0,88.9,6.07,Joel Matip,Liverpool,27,LIV  Liverpool FC  Liverpool,D(C),18.000,99.0,0.0,0.0
66,"19David SilvaMan City, 36, M(CLR),FW","David Silva Man City, 36, M(CLR),FW",1833,1.0,0.5,0.7,0,0.2,0.7,0.1,7.29,6,10,1.7,1.8,0.7,0.1,0.7,1.3,54.9,89.3,0.1,1.1,0.1,"David Silva Man City, 36, M(CLR),FW",125.0,0,0.5,0,0,0.8,26.3,87.6,6.43,David Silva,Man City,33,MC  Manchester City FC  Man. City,"M(CLR),FW",25.000,116.0,1.0,3.0
67,"20Gabriel JesusMan City, 25, AM(LR),FW","Gabriel Jesus Man City, 25, AM(LR),FW",2026,0.5,0.3,0.8,0,0.2,0.5,0,7.26,14,7,3.0,0.9,0.9,0.6,1.0,1.4,17.9,86.5,0.1,0.6,0,"Gabriel Jesus Man City, 25, AM(LR),FW",590.0,0.8,1,6,3,2,24.1,86.5,7.79,Gabriel Jesus,Man City,22,MC  Manchester City FC  Man. City,"AM(LR),FW",25.000,116.0,2.0,3.0
68,"1Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",2800,1.3,0.5,0.7,0,0.7,1.4,0.1,7.97,13,20,2.8,3.9,0.8,0.1,0.9,1.3,54.5,81.5,2.1,3.5,0.4,"Kevin De Bruyne Man City, 30, M(CLR),FW",574.0,1.1,0.9,2,2,3.9,41.9,77.1,7.66,Kevin De Bruyne,Man City,27,MC  Manchester City FC  Man. City,"M(CLR),FW",25.000,116.0,1.0,3.0
69,"5Riyad MahrezMan City, 31, AM(CLR),FW","Riyad Mahrez Man City, 31, AM(CLR),FW",1942,0.8,0.5,0.4,0,0.2,0.8,0,7.48,11,9,2.2,1.8,0.9,0.4,1.0,1.4,33.2,90.1,0.6,1.7,0.2,"Riyad Mahrez Man City, 31, AM(CLR),FW",572.0,1.3,0.7,1,4,2.0,45.4,88.1,7.63,Riyad Mahrez,Man City,28,MC  Manchester City FC  Man. City,"AM(CLR),FW",25.000,116.0,1.0,3.0
70,"6Sadio ManéLiverpool, 30, AM(CLR),FW","Sadio Mané Liverpool, 30, AM(CLR),FW",2756,1.3,0.4,1.3,0,0.2,0.8,0,7.45,18,7,2.2,1.7,1.5,0.4,1.6,2.9,31.5,81.6,0.3,1.0,0.1,"Sadio Mané Liverpool, 30, AM(CLR),FW",632.0,1.6,0.5,2,1,1.9,37.0,81.1,7.3,Sadio Mané,Liverpool,27,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",18.000,99.0,1.0,3.0
71,"7Mohamed SalahLiverpool, 29, AM(CLR),FW","Mohamed Salah Liverpool, 29, AM(CLR),FW",2888,0.5,0.2,0.5,0,0.1,0.5,0,7.4,19,10,3.9,1.8,0.5,0.6,2.0,2.6,28.8,76.5,0.3,0.4,0.1,"Mohamed Salah Liverpool, 29, AM(CLR),FW",732.0,0.3,0,4,2,1.8,36.3,76.9,7.25,Mohamed Salah,Liverpool,26,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",18.000,99.0,1.0,3.0
72,"8Raheem SterlingMan City, 27, M(CLR),FW","Raheem Sterling Man City, 27, M(CLR),FW",2661,0.8,0.5,0.9,0,0.1,0.7,0.1,7.35,20,1,3.0,1.5,1.2,0.4,1.8,2.0,35.4,82.8,0.2,0.3,0.1,"Raheem Sterling Man City, 27, M(CLR),FW",599.0,0.7,0.7,6,3,1.8,23.9,80.0,7.59,Raheem Sterling,Man City,24,MC  Manchester City FC  Man. City,"M(CLR),FW",25.000,116.0,1.0,3.0
73,"497Eliaquim MangalaValencia, 31, D(C)","Eliaquim Mangala Valencia, 31, D(C)",675,0.5,0.9,1.6,0.5,5,0.1,0.8,6.13,0,0,0.1,0,0.1,0.1,0.1,0,35.8,88.1,0,1.8,0,"Eliaquim Mangala Valencia, 31, D(C)",91.0,1,1,0,0,0,10.5,81.0,5.91,Eliaquim Mangala,Valencia,28,VAL  Valencia CF  Valencia,D(C),17.000,54.0,0.0,0.0
74,"448Denis CheryshevValencia, 31, AM(L),FW","Denis Cheryshev Valencia, 31, AM(L),FW",920,0.7,0.3,1,0,0.2,0.6,0,6.27,1,2,0.9,0.3,0.5,0.1,0.3,0.9,12.5,71.7,0.3,0.3,0,"Denis Cheryshev Valencia, 31, AM(L),FW",263.0,0.5,0.2,2,0,0.2,12.0,68.1,6.57,Denis Cheryshev,Valencia,28,VAL  Valencia CF  Valencia,"AM(L),FW",17.000,54.0,2.0,3.0
75,"405Thomas LemarAtletico, 26, AM(CLR)","Thomas Lemar Atletico, 26, AM(CLR)",923,0.5,0.3,0.3,0,0.1,0.4,0,6.36,0,0,0.5,0.4,0.5,0,0.8,1.4,16.5,82.6,0.5,0.6,0,"Thomas Lemar Atletico, 26, AM(CLR)",228.0,0.3,0.3,0,0,0.4,15.1,90.6,6.42,Thomas Lemar,Atletico,23,ATL  Club Atlético de Madrid  Atlético,AM(CLR),22.000,127.0,1.0,2.5
76,"381Carlos SolerValencia, 25, M(CLR)","Carlos Soler Valencia, 25, M(CLR)",2075,0.8,0.3,0.8,0,0.3,1.1,0.2,6.39,2,0,0.6,0.5,0.9,0,0.6,1.2,25.1,80.5,0.3,1.2,0,"Carlos Soler Valencia, 25, M(CLR)",393.0,1,0.2,1,0,0.4,28.4,81.0,6.37,Carlos Soler,Valencia,22,VAL  Valencia CF  Valencia,M(CLR),17.000,54.0,1.0,2.0
77,"388Kevin GameiroValencia, 35, FW","Kevin Gameiro Valencia, 35, FW",1585,0.6,0.2,0.5,0,0.1,0.6,0,6.38,6,2,0.7,0.4,0.4,0.4,0.7,1.5,13.9,79.2,0,0.1,0,"Kevin Gameiro Valencia, 35, FW",320.0,0,0,2,1,1,12.4,77.0,6.52,Kevin Gameiro,Valencia,32,VAL  Valencia CF  Valencia,FW,17.000,54.0,0.0,4.0
78,"362Alessandro FlorenziValencia, 31, D(R),M(CLR)","Alessandro Florenzi Valencia, 31, D(R),M(CLR)",755,1.1,1.2,0.6,0.2,1.6,0.8,0.1,6.42,0,0,0.7,0.3,0.4,0,0.1,0.6,30.7,77.4,0.7,2.7,0,"Alessandro Florenzi Valencia, 31, D(R),M(CLR)",11.0,0,1,0,0,0,10,100,6.01,Alessandro Florenzi,Valencia,28,VAL  Valencia CF  Valencia,"D(R),M(CLR)",17.000,54.0,1.5,1.0
79,"295Mouctar DiakhabyValencia, 25, D(C)","Mouctar Diakhaby Valencia, 25, D(C)",1441,0.5,0.5,0.8,0.4,3.5,0.1,0.7,6.53,0,0,0,0.1,0.7,0.1,0.2,0.2,38.3,88.8,0,1.5,0,"Mouctar Diakhaby Valencia, 25, D(C)",311.0,1.4,1,0,0,0.2,27.6,85.5,6.25,Mouctar Diakhaby,Valencia,22,VAL  Valencia CF  Valencia,D(C),17.000,54.0,0.0,0.0
80,"273Yannick CarrascoAtletico, 28, M(CLR),FW","Yannick Carrasco Atletico, 28, M(CLR),FW",628,0.7,0.3,0.5,0,0.1,0.9,0,6.57,1,2,1.1,0.7,0.9,0.1,1.9,1.3,13.1,80.7,0.3,0.5,0,"Yannick Carrasco Atletico, 28, M(CLR),FW",90.0,1.0,0,0,0,0,26.0,84.6,6.31,Yannick Carrasco,Atletico,25,ATL  Club Atlético de Madrid  Atlético,"M(CLR),FW",22.000,127.0,1.0,3.0
81,"276Francis CoquelinValencia, 31, M(CLR)","Francis Coquelin Valencia, 31, M(CLR)",1908,1.4,1.5,1.3,0,1,0.8,0.3,6.56,0,0,0.3,0.2,1.1,0.1,1,1.3,38.2,89.7,0,2.8,0,"Francis Coquelin Valencia, 31, M(CLR)",430.0,1.5,1.8,0,0,0.2,34.0,87.3,6.73,Francis Coquelin,Valencia,28,VAL  Valencia CF  Valencia,M(CLR),17.000,54.0,1.0,2.0
82,"265Carles PérezBarcelona, 24, AM(CR)","Carles Pérez Barcelona, 24, AM(CR)",474,0.7,0.1,0.4,0,0.1,1.2,0.2,6.58,1,2,1.4,0.7,0.4,0.2,1,1.3,26.7,83.5,0.3,0.2,0,"Carles Pérez Barcelona, 24, AM(CR)",85.0,1.0,0,1,0,1.0,25.0,92.0,7.34,Carles Pérez,Barcelona,21,BAR  FC Barcelona  Barcelona,AM(CR),24.000,128.0,1.0,2.5
83,"267Daniel WassValencia, 33, D(LR),M(CLR)","Daniel Wass Valencia, 33, D(LR),M(CLR)",2732,1.3,0.9,0.8,0.3,2.2,0.9,0.1,6.58,1,6,0.5,0.6,0.9,0.1,0.5,0.9,37.3,80.6,0.2,1.1,0,"Daniel Wass Valencia, 33, D(LR),M(CLR)",720.0,1.4,1.8,1,0,0.9,48.9,77.7,6.62,Daniel Wass,Valencia,30,VAL  Valencia CF  Valencia,"D(LR),M(CLR)",17.000,54.0,1.5,1.0
84,"269Jaume CostaValencia, 34, D(LR),M(L)","Jaume Costa Valencia, 34, D(LR),M(L)",1391,1.4,1.2,1.0,0.2,2.0,0.7,0.3,6.58,0,1,0.2,0.4,1.0,0.1,0.3,0.7,34.4,83.3,0.2,1.2,0,"Jaume Costa Valencia, 34, D(LR),M(L)",247.0,2,1.7,0,0,0.7,34.0,74.5,6.36,Jaume Costa,Valencia,31,VAL  Valencia CF  Valencia,"D(LR),M(L)",17.000,54.0,2.0,1.0
85,"270Ivan RakiticBarcelona, 34, M(C)","Ivan Rakitic Barcelona, 34, M(C)",1589,0.9,0.5,0.6,0,0.5,0.6,0.2,6.57,1,3,0.8,0.6,1.2,0,0.5,0.4,46.8,90.0,0.3,1.7,0,"Ivan Rakitic Barcelona, 34, M(C)",346.0,0.9,1.4,0,1,0.1,48.3,89.6,6.46,Ivan Rakitic,Barcelona,31,BAR  FC Barcelona  Barcelona,M(C),24.000,128.0,0.0,2.0
86,"253Marcos LlorenteAtletico, 27, D(R),M(CR),FW","Marcos Llorente Atletico, 27, D(R),M(CR),FW",1368,1,0.5,0.8,0,0.3,0.5,0.1,6.59,3,3,0.5,0.6,0.4,0.1,0.9,1,16.6,78.8,0.1,0.4,0,"Marcos Llorente Atletico, 27, D(R),M(CR),FW",208.0,0.5,0,2,1,0.5,11.8,74.5,6.92,Marcos Llorente,Atletico,24,ATL  Club Atlético de Madrid  Atlético,"D(R),M(CR),FW",22.000,127.0,1.5,2.0
87,"260VitoloAtletico, 32, M(CLR),FW","Vitolo Atletico, 32, M(CLR),FW",1222,0.5,0.4,0.9,0,0.2,0.4,0,6.58,3,2,0.6,0.5,1.5,0.3,0.7,1.5,18.3,81.9,0.1,0.4,0.1,"Vitolo Atletico, 32, M(CLR),FW",117.0,0.3,0.3,0,0,0,11.0,79.5,6.52,Vitolo,Atletico,29,ATL  Club Atlético de Madrid  Atlético,"M(CLR),FW",22.000,127.0,1.0,3.0
88,"243Ezequiel GarayValencia, 35, D(C)","Ezequiel Garay Valencia, 35, D(C)",1439,0.7,0.8,0.6,0.2,4.2,0.2,1,6.6,0,0,0.4,0.2,0.1,0,0,0.1,51.5,87.6,0,2.6,0,"Ezequiel Garay Valencia, 35, D(C)",363.0,1,0.6,0,0,0.2,44.0,85.9,6.45,Ezequiel Garay,Valencia,32,VAL  Valencia CF  Valencia,D(C),17.000,54.0,0.0,0.0
89,"236Mario HermosoAtletico, 26, D(CL)","Mario Hermoso Atletico, 26, D(CL)",1220,0.9,0.7,1.1,0.1,3.5,0.5,0.3,6.61,0,0,0.2,0.1,0.5,0.1,0.1,0.2,36.8,79.4,0,3.4,0,"Mario Hermoso Atletico, 26, D(CL)",352.0,0.8,1.6,0,0,0.2,42.6,84.0,6.44,Mario Hermoso,Atletico,23,ATL  Club Atlético de Madrid  Atlético,D(CL),22.000,127.0,1.0,0.0
90,"212João FélixAtletico, 22, AM(CL),FW","João Félix Atletico, 22, AM(CL),FW",1748,0.3,0.4,1.2,0,0.1,0.4,0,6.64,6,1,2.4,0.6,1.4,0.2,0.9,1.5,18.7,78.9,0.1,0.2,0.1,"João Félix Atletico, 22, AM(CL),FW",426.0,0.2,0.2,3,1,1,23.2,84.9,7.21,João Félix,Atletico,19,ATL  Club Atlético de Madrid  Atlético,"AM(CL),FW",22.000,127.0,1.0,3.0
91,"218José GayàValencia, 27, D(L),M(L)","José Gayà Valencia, 27, D(L),M(L)",1989,1.8,0.8,0.6,0.1,1.8,0.5,0.4,6.64,0,1,0.4,0.5,1.2,0.1,0.6,0.8,33.0,80.1,0.5,1.9,0,"José Gayà Valencia, 27, D(L),M(L)",540.0,2.5,0.5,0,0,1.2,34.7,75.5,7.13,José Gayà,Valencia,24,VAL  Valencia CF  Valencia,"D(L),M(L)",17.000,54.0,2.0,1.0
92,"202Lucas VázquezReal Madrid, 30, D(R),M(R)","Lucas Vázquez Real Madrid, 30, D(R),M(R)",841,1.3,0.6,1.4,0.1,0.3,0.8,0,6.66,2,1,0.6,0.9,0.7,0.1,0.9,1.8,27.3,83.5,0.7,0.8,0.1,"Lucas Vázquez Real Madrid, 30, D(R),M(R)",100.0,0,0.3,0,0,0.8,12.8,82.4,6.13,Lucas Vázquez,Real Madrid,27,RM  Real Madrid CF  Real Madrid,"D(R),M(R)",17.000,134.0,2.0,1.0
93,"207Diego CostaAtletico, 33, FW","Diego Costa Atletico, 33, FW",1351,0.4,0.1,0.9,0,0.4,0.4,0.1,6.65,5,4,1.5,0.7,0.9,0.8,0.9,1.8,15.7,69.0,0,0.4,0,"Diego Costa Atletico, 33, FW",459.0,0,0,0,1,0.3,14.6,72.5,6.33,Diego Costa,Atletico,30,ATL  Club Atlético de Madrid  Atlético,FW,22.000,127.0,0.0,4.0
94,"208Junior FirpoBarcelona, 25, D(L),M(L)","Junior Firpo Barcelona, 25, D(L),M(L)",1011,1.4,1.0,2.1,0.2,0.5,0.4,0.2,6.65,1,1,0.2,0.6,0.9,0.1,0.2,0.6,43.5,88.8,0.2,0.7,0,"Junior Firpo Barcelona, 25, D(L),M(L)",271.0,1.3,1,0,0,0,34.3,86.9,6.39,Junior Firpo,Barcelona,22,BAR  FC Barcelona  Barcelona,"D(L),M(L)",24.000,128.0,2.0,1.0
95,"199Vinícius JúniorReal Madrid, 21, AM(L),FW","Vinícius Júnior Real Madrid, 21, AM(L),FW",1354,0.9,0.1,0.7,0,0,0.8,0,6.66,3,1,1.3,0.8,0.9,0.3,0.4,1.3,17.3,80.7,0.2,0.2,0,"Vinícius Júnior Real Madrid, 21, AM(L),FW",193.0,1,0.2,1,1,1,16.2,84.0,6.72,Vinícius Júnior,Real Madrid,18,RM  Real Madrid CF  Real Madrid,"AM(L),FW",17.000,134.0,2.0,3.0
96,"188Ángel CorreaAtletico, 27, AM(CLR),FW","Ángel Correa Atletico, 27, AM(CLR),FW",2065,0.8,0.4,0.8,0,0.5,0.8,0.2,6.67,5,6,1.3,0.8,1.2,0.3,1.7,2.5,16.6,76.9,0.3,0.3,0.1,"Ángel Correa Atletico, 27, AM(CLR),FW",448.0,1.4,0.6,0,0,0.5,14.3,68.4,6.23,Ángel Correa,Atletico,24,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",22.000,127.0,1.0,3.0
97,"179Gonçalo GuedesValencia, 25, AM(CLR),FW","Gonçalo Guedes Valencia, 25, AM(CLR),FW",1268,0.9,0.3,0.8,0,0,1.1,0,6.69,2,2,1.1,0.8,2.0,0.3,1.0,1.7,20.9,79.7,0.2,0.7,0.1,"Gonçalo Guedes Valencia, 25, AM(CLR),FW",199.0,1.3,0,0,0,0.7,26.3,74.7,6.44,Gonçalo Guedes,Valencia,22,VAL  Valencia CF  Valencia,"AM(CLR),FW",17.000,54.0,1.0,3.0
98,"164Gabriel PaulistaValencia, 31, D(CR)","Gabriel Paulista Valencia, 31, D(CR)",2803,0.7,1.5,0.5,0.5,4.5,0.3,0.9,6.71,1,1,0.2,0,0.8,0,0.1,0.4,53.2,88.1,0,3.7,0,"Gabriel Paulista Valencia, 31, D(CR)",540.0,1.3,2.0,0,0,0.2,50.8,87.5,7.1,Gabriel Paulista,Valencia,28,VAL  Valencia CF  Valencia,D(CR),17.000,54.0,1.0,0.0
99,"165Samuel UmtitiBarcelona, 28, D(CL)","Samuel Umtiti Barcelona, 28, D(CL)",946,0.8,1.7,1.5,0.4,2.5,0.2,0.2,6.71,0,0,0,0,1.2,0.1,0.1,0.2,61.8,92.2,0,2.0,0,"Samuel Umtiti Barcelona, 28, D(CL)",270.0,0.3,1.7,0,0,0.3,79.3,93.3,6.81,Samuel Umtiti,Barcelona,25,BAR  FC Barcelona  Barcelona,D(CL),24.000,128.0,1.0,0.0
100,"168IscoReal Madrid, 30, M(CLR),FW","Isco Real Madrid, 30, M(CLR),FW",1190,0.6,0.3,0.7,0,0.1,0.4,0,6.7,1,2,1,1,1.3,0.3,0.9,1.3,35.2,88.0,0.3,1.3,0.1,"Isco Real Madrid, 30, M(CLR),FW",272.0,1.5,0.8,1,0,0.8,50.0,89.0,7.09,Isco,Real Madrid,27,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",17.000,134.0,1.0,3.0
101,"170Maximiliano GómezValencia, 25, FW","Maximiliano Gómez Valencia, 25, FW",2149,0.3,0.2,1.4,0,0.4,0.1,0,6.7,10,2,1.2,0.5,1.8,1,0.5,1.3,11.5,61.7,0,0.5,0.1,"Maximiliano Gómez Valencia, 25, FW",420.0,0.2,0.2,0,1,1,13.3,76.3,6.6,Maximiliano Gómez,Valencia,22,VAL  Valencia CF  Valencia,FW,17.000,54.0,0.0,4.0
102,"155RodrygoReal Madrid, 21, AM(CLR)","Rodrygo Real Madrid, 21, AM(CLR)",1023,0.3,0.5,0.4,0,0.2,1,0,6.72,2,0,0.8,0.8,1.0,0.3,0.4,1.8,23.9,87.9,0.5,0.3,0,"Rodrygo Real Madrid, 21, AM(CLR)",331.0,1.2,0.8,4,3,1.4,25.6,86.7,7.74,Rodrygo,Real Madrid,18,RM  Real Madrid CF  Real Madrid,AM(CLR),17.000,134.0,1.0,2.5
103,"145Ansu FatiBarcelona, 19, AM(L)","Ansu Fati Barcelona, 19, AM(L)",1027,0.7,0.3,0.8,0,0.1,0.4,0,6.73,7,1,1.4,0.8,0.8,0.2,1.0,1.5,20.9,85.7,0.2,0.2,0,"Ansu Fati Barcelona, 19, AM(L)",112.0,0.4,0.2,1,0,0.4,10.4,80.8,6.26,Ansu Fati,Barcelona,16,BAR  FC Barcelona  Barcelona,AM(L),24.000,128.0,2.0,2.5
104,"147Federico ValverdeReal Madrid, 23, M(CLR)","Federico Valverde Real Madrid, 23, M(CLR)",1906,1.2,0.6,0.8,0,0.4,0.7,0.1,6.73,2,5,0.7,0.6,0.3,0,0.6,0.9,32.7,88.2,0.1,1.5,0.1,"Federico Valverde Real Madrid, 23, M(CLR)",348.0,1.3,1.2,0,0,1,36.2,88.9,6.76,Federico Valverde,Real Madrid,20,RM  Real Madrid CF  Real Madrid,M(CLR),17.000,134.0,1.0,2.0
105,"149Ferran TorresValencia, 22, AM(LR),FW","Ferran Torres Valencia, 22, AM(LR),FW",2260,0.7,0.4,0.6,0,0.2,0.6,0.1,6.72,4,5,1.0,0.7,1.1,0.5,0.7,1.9,19.2,78.4,0.3,0.6,0,"Ferran Torres Valencia, 22, AM(LR),FW",481.0,1.3,0.8,2,2,1.7,28.3,80.6,7.47,Ferran Torres,Valencia,19,VAL  Valencia CF  Valencia,"AM(LR),FW",17.000,54.0,2.0,3.0
106,"131Renan LodiAtletico, 24, D(L),M(L)","Renan Lodi Atletico, 24, D(L),M(L)",2399,2.3,1.2,1.3,0.1,1.4,0.8,0.2,6.76,1,2,0.6,0.6,1.4,0.3,0.7,1.2,26.8,79.0,0.5,1.3,0.1,"Renan Lodi Atletico, 24, D(L),M(L)",762.0,2.6,1.8,0,1,1.3,33.4,76.4,7.05,Renan Lodi,Atletico,21,ATL  Club Atlético de Madrid  Atlético,"D(L),M(L)",22.000,127.0,2.0,1.0
107,"133RodrigoValencia, 31, M(CLR),FW","Rodrigo Valencia, 31, M(CLR),FW",1889,0.4,0.3,0.7,0,0.5,0.8,0,6.76,4,7,1.5,1.0,1.0,0.3,0.9,1.6,22.2,76.7,0.3,1.1,0.1,"Rodrigo Valencia, 31, M(CLR),FW",529.0,0.7,0.7,2,2,1.5,35.0,79.5,7.41,Rodrigo,Valencia,28,VAL  Valencia CF  Valencia,"M(CLR),FW",17.000,54.0,1.0,3.0
108,"134Stefan SavicAtletico, 31, D(C)","Stefan Savic Atletico, 31, D(C)",1980,1.0,1.1,0.7,0.3,4.0,0.3,0.4,6.76,0,0,0.1,0.1,0.5,0,0,0.2,48.6,81.4,0,3.4,0,"Stefan Savic Atletico, 31, D(C)",390.0,1.5,0.8,1,0,0,32.5,76.9,7.09,Stefan Savic,Atletico,28,ATL  Club Atlético de Madrid  Atlético,D(C),22.000,127.0,0.0,0.0
109,"136Héctor HerreraAtletico, 32, M(C)","Héctor Herrera Atletico, 32, M(C)",1120,1.5,0.8,0.9,0,0.6,0.9,0.3,6.75,0,2,0.7,1.0,0.6,0.1,0.7,0.8,35.7,87.7,0.6,1.8,0,"Héctor Herrera Atletico, 32, M(C)",264.0,0.2,0.3,1,0,1,30.0,86.7,6.42,Héctor Herrera,Atletico,29,ATL  Club Atlético de Madrid  Atlético,M(C),22.000,127.0,0.0,2.0
110,"137Geoffrey KondogbiaValencia, 29, D(C),DMC","Geoffrey Kondogbia Valencia, 29, D(C),DMC",1807,2.3,2.1,1.3,0,1.2,1.2,0.2,6.75,1,1,0.7,0.2,1.1,0.1,0.5,1.0,41.1,84.1,0,3.4,0,"Geoffrey Kondogbia Valencia, 29, D(C),DMC",406.0,3.6,2.6,1,0,0.4,41.6,85.6,7.16,Geoffrey Kondogbia,Valencia,26,VAL  Valencia CF  Valencia,"D(C),DMC",17.000,54.0,0.0,0.5
111,"116Nélson SemedoBarcelona, 28, D(LR),M(R)","Nélson Semedo Barcelona, 28, D(LR),M(R)",2097,1.6,0.7,0.7,0.1,0.7,0.5,0.1,6.79,1,2,0.3,0.4,0.9,0.1,0.8,1.1,46.3,89.5,0.1,1.6,0,"Nélson Semedo Barcelona, 28, D(LR),M(R)",630.0,2.9,1.3,0,1,0.7,55.6,87.9,7.06,Nélson Semedo,Barcelona,25,BAR  FC Barcelona  Barcelona,"D(LR),M(R)",24.000,128.0,2.0,1.0
