,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
113,"136Yevhen KonoplyankaSevilla, 32, AM(CL),FW","Yevhen Konoplyanka Sevilla, 32, AM(CL),FW",1613,0.6,0.7,0.7,0,0.2,0.5,0,6.89,4,4,1.6,1.1,0.8,0,0.9,0.8,15.6,79.8,1.4,0.4,0,"Yevhen Konoplyanka Sevilla, 32, AM(CL),FW",423.0,0.8,1.0,2,1,1.5,21.3,84.4,7.0,Yevhen Konoplyanka,Sevilla,25,SEV  Sevilla FC  Sevilla,"AM(CL),FW",23.000,74.5,1.0,3.0
114,"128Thomas VermaelenBarcelona, 36, D(CL)","Thomas Vermaelen Barcelona, 36, D(CL)",506,0.7,1.4,0.4,0.7,3.6,0.1,0.3,6.91,1,0,0.3,0,0.6,0,0,0.1,34.1,91.8,0,1.7,0,"Thomas Vermaelen Barcelona, 36, D(CL)",270.0,2.3,2.3,0,0,0,79.7,93.3,7.14,Thomas Vermaelen,Barcelona,29,BAR  FC Barcelona  Barcelona,D(CL),26.000,138.0,1.0,0.0
115,"130Raphaël VaraneReal Madrid, 29, D(C)","Raphaël Varane Real Madrid, 29, D(C)",2182,1.5,1.7,0.9,0.4,4.7,0.3,0.8,6.9,0,0,0.5,0,0.3,0,0.1,0.3,47.3,88.2,0,3.7,0,"Raphaël Varane Real Madrid, 29, D(C)",440.0,1.1,1.1,0,0,0.1,38.0,91.7,6.94,Raphaël Varane,Real Madrid,22,RM  Real Madrid CF  Real Madrid,D(C),33.000,155.0,0.0,0.0
116,"111Yannick CarrascoAtletico, 28, M(CLR),FW","Yannick Carrasco Atletico, 28, M(CLR),FW",1502,0.8,0.8,1.1,0,0.2,0.3,0.1,6.94,4,1,1.9,0.7,0.8,0.2,1.3,1.6,24.8,82.0,0.5,0.4,0,"Yannick Carrasco Atletico, 28, M(CLR),FW",573.0,1.6,0.4,1,2,1.1,30.9,82.0,7.24,Yannick Carrasco,Atletico,21,ATL  Club Atlético de Madrid  Atlético,"M(CLR),FW",28.000,123.0,1.0,3.0
117,"114Sergi RobertoBarcelona, 30, D(R),M(CR)","Sergi Roberto Barcelona, 30, D(R),M(CR)",1916,1.7,1.4,0.5,0.1,0.5,0.5,0,6.93,0,5,0.5,0.6,0.7,0,0.6,0.6,39.9,88.1,0.3,0.8,0.1,"Sergi Roberto Barcelona, 30, D(R),M(CR)",334.0,1.1,0.6,1,0,0.4,31.0,90.7,6.72,Sergi Roberto,Barcelona,23,BAR  FC Barcelona  Barcelona,"D(R),M(CR)",26.000,138.0,1.5,1.0
118,"104Stefan SavicAtletico, 31, D(C)","Stefan Savic Atletico, 31, D(C)",925,1.0,1.7,0.5,0,4.3,0.4,0.4,6.97,0,0,0.2,0,0.3,0,0,0.1,31.4,78.2,0,2.4,0,"Stefan Savic Atletico, 31, D(C)",482.0,2,1.1,0,0,0.3,27.6,78.2,6.94,Stefan Savic,Atletico,24,ATL  Club Atlético de Madrid  Atlético,D(C),28.000,123.0,0.0,0.0
119,"108MarianoSevilla, 35, D(R),M(R)","Mariano Sevilla, 35, D(R),M(R)",1685,2.3,2.1,1.0,0.3,1.3,1.0,0.3,6.95,0,3,0.4,0.9,0.6,0.3,0.2,0.7,24.6,75.0,1.1,1.3,0,"Mariano Sevilla, 35, D(R),M(R)",81.0,1.3,0.3,0,0,0.3,9.0,80.6,6.25,Mariano,Sevilla,28,SEV  Sevilla FC  Sevilla,"D(R),M(R)",23.000,74.5,2.0,1.0
120,"94Rúben VezoValencia, 28, D(CR)","Rúben Vezo Valencia, 28, D(CR)",1084,2.3,3.3,1.2,0.5,3.7,0.9,0.5,6.99,0,0,0.2,0.2,0.5,0,0.3,0.5,29.3,74.3,0.1,2.6,0,"Rúben Vezo Valencia, 28, D(CR)",80.0,2,4,0,0,0,42,83.3,5.65,Rúben Vezo,Valencia,21,VAL  Valencia CF  Valencia,D(CR),14.000,76.0,1.0,0.0
121,"95NachoReal Madrid, 32, D(CLR)","Nacho Real Madrid, 32, D(CLR)",1153,1.4,2.3,1.1,0.6,2.2,0.3,0.6,6.98,0,0,0.3,0.2,0.9,0.1,0.2,0.5,33.2,89.8,0.1,1.1,0,"Nacho Real Madrid, 32, D(CLR)",358.0,1.2,1.8,1,0,0.2,39.8,91.0,6.99,Nacho,Real Madrid,25,RM  Real Madrid CF  Real Madrid,D(CLR),33.000,155.0,1.0,0.0
122,"99Fernando TorresAtletico, 38, FW","Fernando Torres Atletico, 38, FW",1692,0.6,0.2,0.8,0,0.5,0.3,0.1,6.98,11,4,1.9,0.7,1.2,0.5,1.4,1.6,11.9,65.9,0.1,0.1,0.1,"Fernando Torres Atletico, 38, FW",677.0,0.6,0.1,1,1,0.4,8.8,65.1,6.39,Fernando Torres,Atletico,31,ATL  Club Atlético de Madrid  Atlético,FW,28.000,123.0,0.0,4.0
123,"88Javier MascheranoBarcelona, 38, D(C),M(C)","Javier Mascherano Barcelona, 38, D(C),M(C)",2694,2.6,2.2,0.8,0.5,1.8,0.6,0.5,7.01,0,0,0.1,0.3,0.7,0,0.5,0.1,66.3,90.5,0,7.9,0,"Javier Mascherano Barcelona, 38, D(C),M(C)",655.0,2.3,2.6,0,0,0.4,78.5,90.1,7.18,Javier Mascherano,Barcelona,31,BAR  FC Barcelona  Barcelona,"D(C),M(C)",26.000,138.0,0.0,1.0
124,"74Dani AlvesBarcelona, 39, D(R),M(CR)","Dani Alves Barcelona, 39, D(R),M(CR)",2149,1.9,1.6,1.3,0.2,0.8,0.8,0.2,7.05,0,4,0.6,0.7,0.7,0.1,1.2,0.9,57.7,87.2,0.8,3.1,0.1,"Dani Alves Barcelona, 39, D(R),M(CR)",694.0,2.4,1.8,0,3,1.5,77.5,88.2,7.43,Dani Alves,Barcelona,32,BAR  FC Barcelona  Barcelona,"D(R),M(CR)",26.000,138.0,1.5,1.0
125,"75Jordi AlbaBarcelona, 33, D(L),M(L)","Jordi Alba Barcelona, 33, D(L),M(L)",2591,1.7,2.0,0.6,0.5,1.6,0.7,0.2,7.05,0,6,0.2,0.6,0.5,0.1,0.5,0.6,66.5,87.2,0.2,1.7,0.1,"Jordi Alba Barcelona, 33, D(L),M(L)",735.0,1.4,1.3,0,1,1.7,68.2,87.1,6.87,Jordi Alba,Barcelona,26,BAR  FC Barcelona  Barcelona,"D(L),M(L)",26.000,138.0,2.0,1.0
126,"77Lucas HernándezAtletico, 26, D(CL)","Lucas Hernández Atletico, 26, D(CL)",834,1.9,3.1,0.8,0,3.5,0.2,0.4,7.04,0,0,0,0.3,1.1,0,0.1,0.1,28.9,70.2,0.1,2.0,0,"Lucas Hernández Atletico, 26, D(CL)",222.0,1,1,0,0,0,10.0,80.0,6.51,Lucas Hernández,Atletico,19,ATL  Club Atlético de Madrid  Atlético,D(CL),28.000,123.0,1.0,0.0
127,"62IscoReal Madrid, 30, M(CLR),FW","Isco Real Madrid, 30, M(CLR),FW",1826,1,0.8,0.9,0,0,0.8,0,7.09,3,7,1.3,1.4,1.3,0.2,1.5,1.6,38.1,89.2,0.7,1.2,0.2,"Isco Real Madrid, 30, M(CLR),FW",711.0,0.6,0.6,0,3,2.3,45.2,90.3,7.16,Isco,Real Madrid,23,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",33.000,155.0,1.0,3.0
128,"68JuanfranAtletico, 37, D(R)","Juanfran Atletico, 37, D(R)",3030,2.1,1.9,1.2,0.1,1.5,0.5,0.2,7.06,1,1,0.2,0.8,0.5,0.2,0.8,0.7,33.5,77.1,0.9,1.1,0,"Juanfran Atletico, 37, D(R)",1141.0,1.8,1.8,0,2,0.9,35.7,82.5,7.02,Juanfran,Atletico,30,ATL  Club Atlético de Madrid  Atlético,D(R),28.000,123.0,2.0,0.0
129,"55João CanceloValencia, 28, D(LR),M(R)","João Cancelo Valencia, 28, D(LR),M(R)",2121,2.3,2.4,1.5,0.1,2,0.7,0.2,7.1,1,4,0.3,0.6,1.4,0,1,1.2,31.2,78.6,0.6,2.1,0,"João Cancelo Valencia, 28, D(LR),M(R)",459.0,1.2,2.8,1,0,0.8,33.0,82.3,7.1,João Cancelo,Valencia,21,VAL  Valencia CF  Valencia,"D(LR),M(R)",14.000,76.0,2.0,1.0
130,"41Daniel ParejoValencia, 33, M(C)","Daniel Parejo Valencia, 33, M(C)",2735,2.2,1.5,1.1,0.1,0.8,1.5,0.2,7.15,8,5,1.4,1.3,2.4,0.1,1.4,0.7,53.0,85.5,0.9,4.3,0.2,"Daniel Parejo Valencia, 33, M(C)",518.0,3.0,1.7,0,0,1.2,65.7,85.8,7.03,Daniel Parejo,Valencia,26,VAL  Valencia CF  Valencia,M(C),14.000,76.0,0.0,2.0
131,"42Sergio RamosReal Madrid, 36, D(CR)","Sergio Ramos Real Madrid, 36, D(CR)",1946,1.5,3.3,1.5,0.3,3.4,0.3,0.9,7.15,2,2,0.8,0.3,1.1,0.2,0.1,0.3,55.4,90.3,0.1,3.6,0,"Sergio Ramos Real Madrid, 36, D(CR)",899.0,2.5,2.4,1,0,0.2,64.6,88.7,7.56,Sergio Ramos,Real Madrid,29,RM  Real Madrid CF  Real Madrid,D(CR),33.000,155.0,1.0,0.0
132,"43TiagoAtletico, 41, M(C)","Tiago Atletico, 41, M(C)",1053,1.9,2.4,1.1,0,1.6,0.8,0.4,7.14,1,2,0.5,0.5,1.4,0,0.4,0.4,54.6,84.7,0,3.9,0.2,"Tiago Atletico, 41, M(C)",391.0,3.0,2.0,0,0,0.4,67.2,83.3,7.31,Tiago,Atletico,34,ATL  Club Atlético de Madrid  Atlético,M(C),28.000,123.0,0.0,2.0
133,"44Gerard PiquéBarcelona, 35, D(C)","Gerard Piqué Barcelona, 35, D(C)",2592,1.3,1.8,0.6,1,3.6,0.4,0.6,7.14,2,1,0.4,0.2,0.3,0.1,0.4,0.2,67.4,90.5,0,4.3,0,"Gerard Piqué Barcelona, 35, D(C)",597.0,1.9,1.4,1,0,0.4,87.7,91.5,7.14,Gerard Piqué,Barcelona,28,BAR  FC Barcelona  Barcelona,D(C),26.000,138.0,0.0,0.0
134,"31José GiménezAtletico, 27, D(CR)","José Giménez Atletico, 27, D(CR)",2430,2.1,2.5,1.0,0.4,5.4,0.7,0.7,7.22,1,1,0.4,0.3,0.4,0.1,0.3,0.3,31.9,73.3,0,3.5,0,"José Giménez Atletico, 27, D(CR)",662.0,2.4,3.6,0,0,0,34.8,78.4,7.11,José Giménez,Atletico,20,ATL  Club Atlético de Madrid  Atlético,D(CR),28.000,123.0,1.0,0.0
135,"33Éver BanegaSevilla, 33, M(C)","Éver Banega Sevilla, 33, M(C)",1726,2.1,0.8,1.0,0,0.2,1.1,0.1,7.21,5,2,1.6,1.8,1.8,0.2,2.5,1.2,46.9,82.9,1.2,4.4,0.2,"Éver Banega Sevilla, 33, M(C)",412.0,0.8,0,2,0,0.8,67.2,84.5,7.24,Éver Banega,Sevilla,26,SEV  Sevilla FC  Sevilla,M(C),23.000,74.5,0.0,2.0
136,"34Lucas VázquezReal Madrid, 30, D(R),M(R)","Lucas Vázquez Real Madrid, 30, D(R),M(R)",1231,2.1,1.0,0.6,0,0.3,0.6,0,7.21,4,6,0.9,1.1,1.4,0,1.3,1.3,25.0,85.8,0.6,0.6,0.1,"Lucas Vázquez Real Madrid, 30, D(R),M(R)",330.0,1.3,0.1,0,2,1.3,21.0,82.3,6.75,Lucas Vázquez,Real Madrid,23,RM  Real Madrid CF  Real Madrid,"D(R),M(R)",33.000,155.0,2.0,1.0
137,"39Ivan RakiticBarcelona, 34, M(C)","Ivan Rakitic Barcelona, 34, M(C)",2581,1.8,1.4,1.1,0,0.5,1.0,0.1,7.17,7,2,1.3,0.9,1.4,0.1,0.5,0.9,49.3,88.1,0.7,3.0,0.2,"Ivan Rakitic Barcelona, 34, M(C)",700.0,1.8,1.3,2,2,0.8,53.1,86.3,7.04,Ivan Rakitic,Barcelona,27,BAR  FC Barcelona  Barcelona,M(C),26.000,138.0,0.0,2.0
138,"21DaniloReal Madrid, 30, D(CLR),DMC","Danilo Real Madrid, 30, D(CLR),DMC",2044,2.9,2.3,1.5,0.2,1.7,0.7,0.1,7.27,2,5,0.8,0.8,0.8,0.1,0.3,0.4,51.8,86.0,0.5,2.0,0,"Danilo Real Madrid, 30, D(CLR),DMC",575.0,3.1,1.7,0,1,1.1,46.6,88.3,7.2,Danilo,Real Madrid,23,RM  Real Madrid CF  Real Madrid,"D(CLR),DMC",33.000,155.0,0.5,0.5
139,"23PepeReal Madrid, 39, D(C)","Pepe Real Madrid, 39, D(C)",1887,1.6,2.5,0.8,0.3,3.4,0.4,1.0,7.27,1,1,0.6,0.3,1.1,0,0.1,0.4,54.2,87.6,0.1,2.6,0.1,"Pepe Real Madrid, 39, D(C)",758.0,1.4,2.3,0,0,0.6,51.1,89.6,7.16,Pepe,Real Madrid,32,RM  Real Madrid CF  Real Madrid,D(C),33.000,155.0,0.0,0.0
140,"26Andrés IniestaBarcelona, 38, M(CL)","Andrés Iniesta Barcelona, 38, M(CL)",2248,2.0,1.0,0.7,0,0.2,0.8,0.1,7.24,1,2,0.8,1.1,1.4,0,1.1,1.0,65.5,88.3,0.1,5.1,0.4,"Andrés Iniesta Barcelona, 38, M(CL)",553.0,1.7,1.0,0,0,1.6,71.0,87.7,7.12,Andrés Iniesta,Barcelona,31,BAR  FC Barcelona  Barcelona,M(CL),26.000,138.0,1.0,2.0
141,"27Grzegorz KrychowiakSevilla, 32, D(C),M(C)","Grzegorz Krychowiak Sevilla, 32, D(C),M(C)",2271,2.5,4.5,1.8,0,3.0,0.5,0.6,7.23,0,0,0.8,0.2,2.0,0.1,0.5,0.8,45.9,84.3,0,3.0,0,"Grzegorz Krychowiak Sevilla, 32, D(C),M(C)",540.0,2.8,5.0,0,0,0.3,57.7,90.8,7.8,Grzegorz Krychowiak,Sevilla,25,SEV  Sevilla FC  Sevilla,"D(C),M(C)",23.000,74.5,0.0,1.0
142,"28Daniel CarvajalReal Madrid, 30, D(R)","Daniel Carvajal Real Madrid, 30, D(R)",1638,1.5,1.8,1.2,0.3,1.1,0.9,0.3,7.22,0,4,0.4,1.4,1.2,0.1,0.5,0.8,45.1,88.0,1.2,1.6,0.1,"Daniel Carvajal Real Madrid, 30, D(R)",682.0,1.5,1.9,1,0,1,54.5,90.1,7.29,Daniel Carvajal,Real Madrid,23,RM  Real Madrid CF  Real Madrid,D(R),33.000,155.0,2.0,0.0
143,"30GabiAtletico, 38, M(C)","Gabi Atletico, 38, M(C)",2883,3.0,2.2,1.9,0,0.9,1.9,0.3,7.22,1,3,0.5,0.8,1.2,0,0.6,0.7,61.0,82.1,0.7,4.6,0.1,"Gabi Atletico, 38, M(C)",1169.0,3.5,2.2,0,3,1.8,69.9,83.3,7.5,Gabi,Atletico,31,ATL  Club Atlético de Madrid  Atlético,M(C),28.000,123.0,0.0,2.0
144,"12MarceloReal Madrid, 34, D(L),M(L)","Marcelo Real Madrid, 34, D(L),M(L)",2474,2.5,1.8,0.5,0.2,0.9,1.1,0.2,7.44,2,3,0.6,1.7,1.1,0.1,0.7,0.8,58.1,84.3,1.1,3.5,0,"Marcelo Real Madrid, 34, D(L),M(L)",910.0,1.1,1.6,0,1,1.3,49.8,85.6,7.11,Marcelo,Real Madrid,27,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",33.000,155.0,2.0,1.0
145,"13Saúl ÑíguezAtletico, 27, D(CL),M(CLR)","Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",2329,3.0,1.8,1.5,0.1,1.5,1.1,0.4,7.37,4,2,1.5,0.6,0.8,0.2,1.2,1.5,36.6,76.3,0.2,0.8,0,"Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",1046.0,2.0,1.6,3,2,1,38.4,77.4,7.3,Saúl Ñíguez,Atletico,20,ATL  Club Atlético de Madrid  Atlético,"D(CL),M(CLR)",28.000,123.0,1.0,1.0
146,"14Luka ModricReal Madrid, 36, M(C)","Luka Modric Real Madrid, 36, M(C)",2629,1.5,1.9,0.8,0,0.2,0.7,0.1,7.37,2,4,1.1,1.9,1.4,0.1,1.1,0.7,68.3,90.9,0.7,4.5,0.2,"Luka Modric Real Madrid, 36, M(C)",903.0,1,1.7,1,1,1.5,66.4,90.8,7.1,Luka Modric,Real Madrid,29,RM  Real Madrid CF  Real Madrid,M(C),33.000,155.0,0.0,2.0
147,"16Toni KroosReal Madrid, 32, M(C)","Toni Kroos Real Madrid, 32, M(C)",2745,2.0,1.3,1.1,0,0.3,1.7,0.1,7.33,1,10,0.6,1.8,1.5,0,0.4,0.4,75.8,93.9,1.2,7.3,0.1,"Toni Kroos Real Madrid, 32, M(C)",995.0,2.3,0.9,0,1,2.5,79.8,94.6,7.36,Toni Kroos,Real Madrid,25,RM  Real Madrid CF  Real Madrid,M(C),33.000,155.0,0.0,2.0
148,"17Shkodran MustafiValencia, 30, D(CR)","Shkodran Mustafi Valencia, 30, D(CR)",2682,2.7,4.4,1.1,0.6,5.3,0.8,0.7,7.33,2,0,0.7,0.1,0.7,0.2,0.2,0.3,47.0,81.3,0,5.4,0,"Shkodran Mustafi Valencia, 30, D(CR)",450.0,2.2,5,0,0,0.2,47.4,82.3,6.95,Shkodran Mustafi,Valencia,23,VAL  Valencia CF  Valencia,D(CR),14.000,76.0,1.0,0.0
149,"18James RodríguezReal Madrid, 30, AM(CLR),FW","James Rodríguez Real Madrid, 30, AM(CLR),FW",1518,1.3,0.6,0.5,0,0.1,1.0,0,7.32,7,8,1.5,2.3,0.7,0.2,0.9,1.0,41.4,86.9,1.5,2.0,0.3,"James Rodríguez Real Madrid, 30, AM(CLR),FW",265.0,1.2,0.4,1,0,2.2,41.4,86.5,7.09,James Rodríguez,Real Madrid,23,RM  Real Madrid CF  Real Madrid,"AM(CLR),FW",33.000,155.0,1.0,3.0
150,"19CasemiroReal Madrid, 30, DMC","Casemiro Real Madrid, 30, DMC",1526,3.1,2.0,1.7,0,1.4,1.6,0.4,7.3,1,3,0.9,0.3,1.6,0,0.4,0.6,44.4,87.2,0,4.8,0,"Casemiro Real Madrid, 30, DMC",925.0,3.9,2.2,0,0,1.1,60.5,88.0,7.54,Casemiro,Real Madrid,23,RM  Real Madrid CF  Real Madrid,DMC,33.000,155.0,0.0,1.0
151,"20Sergio BusquetsBarcelona, 33, DMC","Sergio Busquets Barcelona, 33, DMC",2906,2.9,1.9,0.9,0.1,0.7,1.1,0.1,7.28,0,4,0.2,0.5,1.9,0,0.7,0.4,69.2,89.8,0.1,4.7,0.1,"Sergio Busquets Barcelona, 33, DMC",725.0,2.4,2.6,0,0,1.7,78.1,92.3,7.29,Sergio Busquets,Barcelona,26,BAR  FC Barcelona  Barcelona,DMC,26.000,138.0,0.0,1.0
152,"1Lionel MessiBarcelona, 34, AM(CR),FW","Lionel Messi Barcelona, 34, AM(CR),FW",2730,0.3,0.2,0.4,0,0,0.2,0,8.46,26,16,4.8,2.3,1.8,0.3,2.2,0.9,55.7,81.9,0.4,3.5,1,"Lionel Messi Barcelona, 34, AM(CR),FW",630.0,0.7,0.1,6,1,1.4,68.4,85.2,8.28,Lionel Messi,Barcelona,27,BAR  FC Barcelona  Barcelona,"AM(CR),FW",26.000,138.0,1.0,3.0
153,"2NeymarBarcelona, 30, AM(CLR),FW","Neymar Barcelona, 30, AM(CLR),FW",3057,0.8,0.3,1.4,0,0,0.5,0,8.43,24,12,3.6,3.0,3.8,0.7,2.7,2.3,53.4,80.9,1.1,1.9,0.3,"Neymar Barcelona, 30, AM(CLR),FW",810.0,1.4,0.6,3,4,3.8,56.3,83.4,8.24,Neymar,Barcelona,23,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",26.000,138.0,1.0,3.0
154,"3Gareth BaleReal Madrid, 32, M(CLR),FW","Gareth Bale Real Madrid, 32, M(CLR),FW",1741,0.5,0.9,0.6,0,0.3,0.4,0.1,8.12,19,10,3.5,2.2,1.2,0.7,0.8,1.3,30.3,79.9,0.8,1.3,0.3,"Gareth Bale Real Madrid, 32, M(CLR),FW",643.0,0.9,0.9,0,2,2.6,32.0,84.0,7.58,Gareth Bale,Real Madrid,25,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",33.000,155.0,1.0,3.0
155,"4Luis SuárezBarcelona, 35, AM(CLR),FW","Luis Suárez Barcelona, 35, AM(CLR),FW",3150,0.7,0.2,1.2,0,0.5,0.4,0.1,8.0,40,16,3.9,1.6,1.7,1.7,1.2,2.0,26.5,73.1,0.1,0.7,0.1,"Luis Suárez Barcelona, 35, AM(CLR),FW",810.0,0.7,0.3,8,3,1.3,25.2,71.8,7.73,Luis Suárez,Barcelona,28,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",26.000,138.0,1.0,3.0
156,"5Cristiano RonaldoReal Madrid, 37, M(L),FW","Cristiano Ronaldo Real Madrid, 37, M(L),FW",3185,0.3,0.2,0.6,0,0.4,0.3,0.1,7.99,35,11,6.3,1.4,1.1,1.4,1.2,1.2,29.7,79.4,0.3,0.3,0,"Cristiano Ronaldo Real Madrid, 37, M(L),FW",1109.0,0.3,0.3,16,4,1.9,34.3,83.5,8.11,Cristiano Ronaldo,Real Madrid,30,RM  Real Madrid CF  Real Madrid,"M(L),FW",33.000,155.0,2.0,3.0
157,"6Karim BenzemaReal Madrid, 34, FW","Karim Benzema Real Madrid, 34, FW",1994,0.3,0.1,0.6,0,0.5,0.1,0,7.65,24,7,3.6,1.6,0.8,0.7,1.3,1.3,24.8,81.5,0,0.6,0.1,"Karim Benzema Real Madrid, 34, FW",605.0,0.3,0.1,4,0,0.6,25.6,82.2,7.18,Karim Benzema,Real Madrid,27,RM  Real Madrid CF  Real Madrid,FW,33.000,155.0,0.0,4.0
158,"7Filipe LuísAtletico, 36, D(L)","Filipe Luís Atletico, 36, D(L)",2834,3.9,2.7,0.9,0,1.7,0.5,0.2,7.6,1,4,0.3,0.9,0.9,0,0.8,1.0,51.9,82.5,0.7,1.5,0,"Filipe Luís Atletico, 36, D(L)",950.0,3.8,2.3,0,0,1.0,48.5,79.8,7.53,Filipe Luís,Atletico,29,ATL  Club Atlético de Madrid  Atlético,D(L),28.000,123.0,2.0,0.0
159,"8Diego GodínAtletico, 36, D(C)","Diego Godín Atletico, 36, D(C)",2651,2.3,3.3,1.2,0.1,5.1,0.3,0.3,7.52,1,1,0.8,0.2,1.1,0.1,0.2,0.4,35.7,78.4,0,3.0,0,"Diego Godín Atletico, 36, D(C)",1109.0,2.8,3.2,0,1,0.2,34.3,83.2,7.56,Diego Godín,Atletico,29,ATL  Club Atlético de Madrid  Atlético,D(C),28.000,123.0,0.0,0.0
160,"9Antoine GriezmannAtletico, 31, AM(CLR),FW","Antoine Griezmann Atletico, 31, AM(CLR),FW",3058,1.5,1.0,0.8,0,0.8,0.7,0.1,7.5,22,5,2.4,1.4,1.0,0.4,1.3,1.8,35.7,78.3,0.3,1.3,0.1,"Antoine Griezmann Atletico, 31, AM(CLR),FW",1136.0,1.5,2.0,7,1,1.8,36.4,81.6,7.56,Antoine Griezmann,Atletico,24,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",28.000,123.0,1.0,3.0
161,"10KokeAtletico, 30, M(CLR)","Koke Atletico, 30, M(CLR)",2973,2.9,1.4,1.0,0,0.8,1.3,0.1,7.49,5,14,1.2,2.2,1.5,0,1.6,1.3,57.8,82.0,1.4,1.9,0.2,"Koke Atletico, 30, M(CLR)",1039.0,2.2,1.1,0,1,2.8,68.5,82.1,7.28,Koke,Atletico,23,ATL  Club Atlético de Madrid  Atlético,M(CLR),28.000,123.0,1.0,2.0
162,"457Vasilis TorosidisRoma, 37, D(CLR),M(R)","Vasilis Torosidis Roma, 37, D(CLR),M(R)",574,0.7,1.1,1.4,0.2,1.6,0.4,0.2,6.4,0,0,0.2,0.4,1,0,0.2,0.4,28.0,82.5,0.2,1.5,0,"Vasilis Torosidis Roma, 37, D(CLR),M(R)",154.0,0.3,0.5,1,0,0.5,20.3,79.0,6.4,Vasilis Torosidis,Roma,30,ASR  AS Roma  Roma,"D(CLR),M(R)",14.000,27.5,1.5,1.0
163,"418Simone ZazaJuventus, 30, FW","Simone Zaza Juventus, 30, FW",663,0.3,0.3,1.4,0.1,0.2,0.3,0.1,6.48,5,0,1.6,0.3,0.6,0.7,0.7,1.3,8.7,75.9,0.1,0.2,0.1,"Simone Zaza Juventus, 30, FW",30.0,0,0,1,0,0.5,5.5,90.9,6.45,Simone Zaza,Juventus,23,JUV  Juventus  Juventus,FW,18.000,93.0,0.0,4.0
164,"386Iago FalqueRoma, 32, AM(CLR),FW","Iago Falque Roma, 32, AM(CLR),FW",1167,0.7,0.5,0.4,0,0.4,0.3,0,6.53,2,2,0.7,0.9,0.4,0.2,1.1,0.4,24.7,85.8,0.5,0.9,0.1,"Iago Falque Roma, 32, AM(CLR),FW",334.0,0.6,0.2,1,1,1.2,27.2,77.2,6.6,Iago Falque,Roma,25,ASR  AS Roma  Roma,"AM(CLR),FW",14.000,27.5,1.0,3.0
165,"351William VainqueurRoma, 33, DMC","William Vainqueur Roma, 33, DMC",593,1.6,0.8,1.4,0,0.6,1.1,0.3,6.58,0,2,0.3,0.3,0.3,0,0.7,0.4,23.9,92.4,0.1,1.1,0,"William Vainqueur Roma, 33, DMC",193.0,1.3,1,0,0,0.5,25.0,93.0,6.11,William Vainqueur,Roma,26,ASR  AS Roma  Roma,DMC,14.000,27.5,0.0,1.0
166,"360Ervin ZukanovicRoma, 35, D(CL)","Ervin Zukanovic Roma, 35, D(CL)",524,0.1,1.9,0.9,0.7,3.3,0.3,0.2,6.57,0,1,0.1,0.3,0.6,0,0.1,0.2,31.2,83.6,0.2,1.3,0,"Ervin Zukanovic Roma, 35, D(CL)",90.0,0,1.0,0,0,0,33.0,84.8,6.85,Ervin Zukanovic,Roma,28,ASR  AS Roma  Roma,D(CL),14.000,27.5,1.0,0.0
167,"323Stefano SturaroJuventus, 29, M(CL)","Stefano Sturaro Juventus, 29, M(CL)",1023,1.6,0.8,1.6,0,0.4,1.5,0.1,6.62,1,0,0.5,0.6,1.1,0,0.8,0.7,23.9,77.8,0.3,0.7,0,"Stefano Sturaro Juventus, 29, M(CL)",430.0,2.5,0.5,1,0,0.3,24.3,72.6,6.56,Stefano Sturaro,Juventus,22,JUV  Juventus  Juventus,M(CL),18.000,93.0,1.0,2.0
168,"257Stephan LichtsteinerJuventus, 38, D(R),M(R)","Stephan Lichtsteiner Juventus, 38, D(R),M(R)",1832,1,0.5,0.8,0,1.1,0.5,0.2,6.72,0,1,0.6,0.7,0.8,0.4,0.4,0.7,30.3,76.2,0.6,1.2,0,"Stephan Lichtsteiner Juventus, 38, D(R),M(R)",556.0,1.3,1.2,1,0,0.5,25.0,79.3,6.82,Stephan Lichtsteiner,Juventus,31,JUV  Juventus  Juventus,"D(R),M(R)",18.000,93.0,2.0,1.0
169,"239Álvaro MorataJuventus, 29, AM(L),FW","Álvaro Morata Juventus, 29, AM(L),FW",1456,0.5,0.3,1.2,0,0.3,0.5,0.1,6.76,7,7,1.4,0.8,1.6,0.5,1.8,1.5,14.8,79.1,0.1,0.5,0,"Álvaro Morata Juventus, 29, AM(L),FW",534.0,1.0,0.4,2,2,1.4,17.9,76.2,7.19,Álvaro Morata,Juventus,22,JUV  Juventus  Juventus,"AM(L),FW",18.000,93.0,2.0,3.0
