,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
56,"50John StonesMan City, 28, D(CR)","John Stones Man City, 28, D(CR)",1934,1,0.8,0.3,0.7,2.5,0.2,0.7,7.03,4,0,0.7,0.1,0.4,0,0.1,0.2,78.5,93.3,0,2.8,0,"John Stones Man City, 28, D(CR)",796.0,0.7,0.8,0,0,0.2,61.3,94.2,6.75,John Stones,Man City,26,MC  Manchester City FC  Man. City,D(CR),35.000,125.0,1.0,0.0
57,"31Gabriel JesusMan City, 25, AM(LR),FW","Gabriel Jesus Man City, 25, AM(LR),FW",2060,0.6,0.5,1,0,0.2,0.6,0,7.11,9,4,1.9,1.1,1.6,0.6,1.3,2,25.2,85.0,0.1,0.4,0,"Gabriel Jesus Man City, 25, AM(LR),FW",268.0,0.4,0.3,2,0,0.4,13.9,81.4,6.69,Gabriel Jesus,Man City,23,MC  Manchester City FC  Man. City,"AM(LR),FW",35.000,125.0,2.0,3.0
58,"34Roberto FirminoLiverpool, 30, M(CLR),FW","Roberto Firmino Liverpool, 30, M(CLR),FW",2852,0.9,0.3,0.6,0,0.3,0.7,0.1,7.11,9,7,2.3,1.2,0.4,0.1,1.3,2.2,36.1,80.7,0,0.6,0.1,"Roberto Firmino Liverpool, 30, M(CLR),FW",327.0,0.3,0.2,0,0,0.7,17.3,76.3,6.38,Roberto Firmino,Liverpool,28,LIV  Liverpool FC  Liverpool,"M(CLR),FW",24.000,101.0,1.0,3.0
59,"40Bernardo SilvaMan City, 27, M(CLR),FW","Bernardo Silva Man City, 27, M(CLR),FW",2071,1,0.7,0.7,0,0.2,1.6,0,7.07,2,6,1.1,1.0,0.7,0.1,0.9,1.3,52.8,91.8,0.1,1.9,0,"Bernardo Silva Man City, 27, M(CLR),FW",930.0,0.9,0.3,1,2,1.1,39.9,87.5,6.74,Bernardo Silva,Man City,25,MC  Manchester City FC  Man. City,"M(CLR),FW",35.000,125.0,1.0,3.0
60,"21RodriMan City, 25, DMC","Rodri Man City, 25, DMC",2749,2.1,1.1,1.3,0,1.6,1.0,0.3,7.17,2,2,0.9,1.0,0.9,0.1,0.6,0.7,81.9,91.3,0.1,4.6,0,"Rodri Man City, 25, DMC",785.0,1.1,0.9,0,0,0.4,83.7,91.6,7.02,Rodri,Man City,23,MC  Manchester City FC  Man. City,DMC,35.000,125.0,0.0,1.0
61,"25Aaron Wan-BissakaMan Utd, 24, D(R),M(R)","Aaron Wan-Bissaka Man Utd, 24, D(R),M(R)",3060,2.6,1.8,0.9,0.2,1.8,0.4,0.5,7.15,2,4,0.2,0.9,0.4,0,0.6,1.0,53.1,84.9,0.4,0.8,0,"Aaron Wan-Bissaka Man Utd, 24, D(R),M(R)",473.0,2.3,1.5,0,1,0.5,36.5,79.0,6.81,Aaron Wan-Bissaka,Man Utd,22,MU  Manchester United  Man. United,"D(R),M(R)",26.000,113.0,2.0,1.0
62,"26Phil FodenMan City, 22, AM(CLR),FW","Phil Foden Man City, 22, AM(CLR),FW",1614,0.8,0.4,0.4,0,0.4,0.5,0,7.14,9,5,1.6,1.3,1.2,0.1,0.5,1.7,27.2,88.2,0.5,0.3,0,"Phil Foden Man City, 22, AM(CLR),FW",1066.0,1.2,0.7,3,3,1.4,42.8,87.2,7.49,Phil Foden,Man City,20,MC  Manchester City FC  Man. City,"AM(CLR),FW",35.000,125.0,1.0,3.0
63,"28Marcus RashfordMan Utd, 24, AM(CLR),FW","Marcus Rashford Man Utd, 24, AM(CLR),FW",2928,0.5,0.2,0.7,0.1,0.3,0.5,0.1,7.13,11,9,2.1,1.2,1.1,0.7,1.4,2.1,32.1,82.1,0.2,0.9,0,"Marcus Rashford Man Utd, 24, AM(CLR),FW",416.0,0.2,0,6,0,0.8,23.3,79.3,7.69,Marcus Rashford,Man Utd,22,MU  Manchester United  Man. United,"AM(CLR),FW",26.000,113.0,1.0,3.0
64,"29ThiagoLiverpool, 31, M(C)","Thiago Liverpool, 31, M(C)",1858,2.5,1.3,2.0,0,0.5,1.3,0,7.12,1,0,0.9,1.3,1.0,0,0.8,1.0,71.7,89.6,0,5.0,0.1,"Thiago Liverpool, 31, M(C)",223.0,2.5,0.8,0,0,0.8,44.0,89.2,6.89,Thiago,Liverpool,29,LIV  Liverpool FC  Liverpool,M(C),24.000,101.0,0.0,2.0
65,"11Nathaniel PhillipsLiverpool, 25, D(C)","Nathaniel Phillips Liverpool, 25, D(C)",1456,1.3,1.2,1.2,0.5,4.8,0.8,0.8,7.29,1,1,0.9,0.4,0.5,0,0.2,0.5,65.7,84.2,0,2.6,0,"Nathaniel Phillips Liverpool, 25, D(C)",270.0,1.7,2,0,0,0,60.7,83.0,7.05,Nathaniel Phillips,Liverpool,23,LIV  Liverpool FC  Liverpool,D(C),24.000,101.0,0.0,0.0
66,"12Ilkay GündoganMan City, 31, M(C)","Ilkay Gündogan Man City, 31, M(C)",2031,0.9,0.7,0.3,0,0.3,1.0,0.1,7.29,13,2,1.9,1.5,0.9,0,0.5,1.1,61.2,91.7,0.3,1.6,0,"Ilkay Gündogan Man City, 31, M(C)",978.0,1.3,0.9,3,1,1,76.5,92.0,7.19,Ilkay Gündogan,Man City,29,MC  Manchester City FC  Man. City,M(C),35.000,125.0,0.0,2.0
67,"17Raheem SterlingMan City, 27, M(CLR),FW","Raheem Sterling Man City, 27, M(CLR),FW",2537,0.7,0.5,1.2,0,0.1,0.2,0,7.22,10,7,2.3,1.3,1.3,0.3,2.7,2.0,35.9,86.2,0,0.3,0,"Raheem Sterling Man City, 27, M(CLR),FW",649.0,0.5,0.3,1,2,0.6,21.5,84.4,6.69,Raheem Sterling,Man City,25,MC  Manchester City FC  Man. City,"M(CLR),FW",35.000,125.0,1.0,3.0
68,"2Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",2001,1.4,0.4,1.1,0,0.3,1.4,0,7.65,6,12,3.2,3.2,1.2,0,1.3,1.8,50.6,81.7,1.6,2.6,0.2,"Kevin De Bruyne Man City, 30, M(CLR),FW",669.0,1.1,0.3,3,4,1.9,52.9,84.2,7.55,Kevin De Bruyne,Man City,28,MC  Manchester City FC  Man. City,"M(CLR),FW",35.000,125.0,1.0,3.0
69,"4Bruno FernandesMan Utd, 27, M(CLR)","Bruno Fernandes Man Utd, 27, M(CLR)",3110,1.5,0.7,1.2,0,0.7,2.0,0,7.43,18,12,3.3,2.6,1.4,0.1,1.0,1.5,57.1,78.3,1.1,3.8,0.2,"Bruno Fernandes Man Utd, 27, M(CLR)",439.0,1.5,0.7,4,1,2.5,48.7,74.0,7.49,Bruno Fernandes,Man Utd,25,MU  Manchester United  Man. United,M(CLR),26.000,113.0,1.0,2.0
70,"6Mason MountChelsea, 23, M(CLR)","Mason Mount Chelsea, 23, M(CLR)",2892,2.1,0.9,1.4,0,0.3,1.2,0.1,7.33,6,5,2.3,2.4,1.2,0.1,1.1,1.6,47.3,86.5,1.7,1.6,0,"Mason Mount Chelsea, 23, M(CLR)",760.0,1.5,0.9,2,2,1.1,29.7,88.1,6.97,Mason Mount,Chelsea,21,CHE  Chelsea FC  Chelsea,M(CLR),33.000,98.0,1.0,2.0
71,"7Sadio ManéLiverpool, 30, AM(CLR),FW","Sadio Mané Liverpool, 30, AM(CLR),FW",2813,1.4,0.4,1.5,0,0.3,0.6,0,7.33,11,7,2.7,1.7,2.2,0.9,1.7,2.9,28.8,78.7,0.3,0.8,0,"Sadio Mané Liverpool, 30, AM(CLR),FW",716.0,0.5,0.3,3,1,0.4,21.7,74.7,6.82,Sadio Mané,Liverpool,28,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",24.000,101.0,1.0,3.0
72,"8Riyad MahrezMan City, 31, AM(CLR),FW","Riyad Mahrez Man City, 31, AM(CLR),FW",1955,0.7,0.3,0.5,0,0.1,0.9,0,7.31,9,6,2.1,1.6,1.1,0.3,1.1,1.7,37.2,88.4,0.7,0.9,0,"Riyad Mahrez Man City, 31, AM(CLR),FW",812.0,1.1,0.5,4,2,1.8,34.4,84.3,7.28,Riyad Mahrez,Man City,29,MC  Manchester City FC  Man. City,"AM(CLR),FW",35.000,125.0,1.0,3.0
73,"9João CanceloMan City, 28, D(LR),M(R)","João Cancelo Man City, 28, D(LR),M(R)",2302,2.4,1.5,1.3,0.3,1.0,1.4,0.1,7.31,2,3,1.3,1.6,0.6,0.1,0.8,1.3,66.2,87.1,0.4,2.4,0.1,"João Cancelo Man City, 28, D(LR),M(R)",605.0,2.7,0.7,1,1,0.8,61.0,88.2,7.25,João Cancelo,Man City,26,MC  Manchester City FC  Man. City,"D(LR),M(R)",35.000,125.0,2.0,1.0
74,"438MarianoReal Madrid, 28, FW","Mariano Real Madrid, 28, FW",508,0.3,0,0.5,0,0.2,0.6,0.1,6.28,1,0,0.9,0.1,0.3,0.8,0.9,0.8,6.6,69.5,0,0.1,0,"Mariano Real Madrid, 28, FW",105.0,0,0,0,0,0.3,5.5,72.7,6.18,Mariano,Real Madrid,26,RM  Real Madrid CF  Real Madrid,FW,26.000,127.0,0.0,4.0
75,"423Lucas TorreiraAtletico, 26, DMC","Lucas Torreira Atletico, 26, DMC",507,0.4,0.6,0.5,0,0.4,0.2,0.2,6.3,1,0,0.2,0.2,0.7,0.1,0.2,0.2,16.4,87.2,0,0.5,0,"Lucas Torreira Atletico, 26, DMC",40.0,0.6,0.4,0,0,0,9.2,87.0,6.15,Lucas Torreira,Atletico,24,ATL  Club Atlético de Madrid  Atlético,DMC,16.000,115.0,0.0,1.0
76,"428Nemanja GudeljSevilla, 30, D(C),M(C)","Nemanja Gudelj Sevilla, 30, D(C),M(C)",1025,0.8,0.8,0.7,0,0.7,0.2,0.2,6.29,0,0,0.3,0.1,0.3,0,0.1,0.3,26.1,93.1,0,0.9,0,"Nemanja Gudelj Sevilla, 30, D(C),M(C)",496.0,1,0.6,0,0,0,50.9,91.6,6.48,Nemanja Gudelj,Sevilla,28,SEV  Sevilla FC  Sevilla,"D(C),M(C)",19.000,98.0,0.0,1.0
77,"397Martin BraithwaiteBarcelona, 31, AM(CLR),FW","Martin Braithwaite Barcelona, 31, AM(CLR),FW",1164,0.3,0.2,0.4,0.1,0.2,0.2,0,6.33,2,2,0.8,0.4,0.7,0.5,0.6,1.1,9.5,82.2,0,0.1,0,"Martin Braithwaite Barcelona, 31, AM(CLR),FW",233.0,0.2,0,3,1,0.2,7.8,76.6,6.77,Martin Braithwaite,Barcelona,29,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",20.000,122.0,1.0,3.0
78,"367Óscar RodríguezSevilla, 23, AM(CLR)","Óscar Rodríguez Sevilla, 23, AM(CLR)",498,0.8,0.5,0.7,0,0.1,0.4,0,6.38,0,0,0.5,0.6,0.6,0,0.4,0.7,14.8,83.8,0.4,0.7,0,"Óscar Rodríguez Sevilla, 23, AM(CLR)",280.0,1.2,0.3,0,2,1.5,23.2,87.1,6.71,Óscar Rodríguez,Sevilla,21,SEV  Sevilla FC  Sevilla,AM(CLR),19.000,98.0,1.0,2.5
79,"353TrincãoBarcelona, 22, AM(CR)","Trincão Barcelona, 22, AM(CR)",683,0.1,0,0.2,0,0.1,0.1,0,6.4,3,2,0.8,0.3,0.5,0.3,0.7,0.7,13.3,86.3,0,0.1,0,"Trincão Barcelona, 22, AM(CR)",334.0,0.7,0.3,0,0,0.3,27.3,82.7,6.57,Trincão,Barcelona,20,BAR  FC Barcelona  Barcelona,AM(CR),20.000,122.0,1.0,2.5
80,"346Miralem PjanicBarcelona, 32, M(C)","Miralem Pjanic Barcelona, 32, M(C)",623,0.7,0.6,0.2,0,0.3,0.3,0.1,6.41,0,0,0.8,0.6,0.5,0,0.4,0.4,39.3,91.4,0.1,0.8,0,"Miralem Pjanic Barcelona, 32, M(C)",495.0,0.5,1.5,0,0,1,74.4,91.9,6.62,Miralem Pjanic,Barcelona,30,BAR  FC Barcelona  Barcelona,M(C),20.000,122.0,0.0,2.0
81,"303Luuk de JongSevilla, 31, AM(C),FW","Luuk de Jong Sevilla, 31, AM(C),FW",1264,0.3,0.1,0.6,0,0.4,0.2,0.1,6.46,4,0,0.9,0.3,0.9,0.3,0.4,1.0,9.9,72.8,0,0.1,0,"Luuk de Jong Sevilla, 31, AM(C),FW",382.0,0.5,0.2,2,0,0.5,19.5,71.8,7.1,Luuk de Jong,Sevilla,29,SEV  Sevilla FC  Sevilla,"AM(C),FW",19.000,98.0,0.0,3.0
82,"304IscoReal Madrid, 30, M(CLR),FW","Isco Real Madrid, 30, M(CLR),FW",899,0.5,0.1,0.7,0,0.1,0.5,0,6.46,0,2,0.8,0.8,0.7,0,0.7,0.9,27.4,90.2,0.2,1.2,0,"Isco Real Madrid, 30, M(CLR),FW",97.0,0.7,1,0,0,0.3,26.3,79.7,6.41,Isco,Real Madrid,28,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",26.000,127.0,1.0,3.0
83,"264Munir El-HaddadiSevilla, 26, AM(LR),FW","Munir El-Haddadi Sevilla, 26, AM(LR),FW",839,0.5,0.2,0.9,0,0.3,0.4,0,6.53,4,2,1.3,0.5,1.2,0.3,0.9,0.7,13.5,82.4,0.2,0.5,0,"Munir El-Haddadi Sevilla, 26, AM(LR),FW",294.0,0.7,0.2,1,0,0.7,18.3,86.4,6.56,Munir El-Haddadi,Sevilla,24,SEV  Sevilla FC  Sevilla,"AM(LR),FW",19.000,98.0,2.0,3.0
84,"241Óliver TorresSevilla, 27, M(CLR)","Óliver Torres Sevilla, 27, M(CLR)",1397,1,0.5,0.6,0,0.2,1,0,6.55,0,3,0.3,0.8,0.5,0,0.8,0.9,29.3,86.3,0.3,3.5,0,"Óliver Torres Sevilla, 27, M(CLR)",278.0,1.0,0.3,0,1,1.0,29.3,88.8,6.73,Óliver Torres,Sevilla,25,SEV  Sevilla FC  Sevilla,M(CLR),19.000,98.0,1.0,2.0
85,"248Samuel UmtitiBarcelona, 28, D(CL)","Samuel Umtiti Barcelona, 28, D(CL)",643,0.4,0.7,1.1,0.2,1.1,0.1,0.5,6.55,0,0,0.2,0.1,0.6,0,0,0.4,47.3,93.8,0,1.3,0,"Samuel Umtiti Barcelona, 28, D(CL)",35.0,1,0,0,0,1,25.0,100.0,6.06,Samuel Umtiti,Barcelona,26,BAR  FC Barcelona  Barcelona,D(CL),20.000,122.0,1.0,0.0
86,"239Karim RekikSevilla, 27, D(CL)","Karim Rekik Sevilla, 27, D(CL)",651,0.6,0.5,1.6,0.2,1.4,0.3,0.3,6.56,0,0,0.2,0.3,0.4,0.1,0.4,0.5,39.1,90.5,0.1,0.7,0,"Karim Rekik Sevilla, 27, D(CL)",216.0,0.8,1,0,0,0.3,29.0,81.0,6.28,Karim Rekik,Sevilla,25,SEV  Sevilla FC  Sevilla,D(CL),19.000,98.0,1.0,0.0
87,"212Clément LengletBarcelona, 26, D(C)","Clément Lenglet Barcelona, 26, D(C)",2478,1.1,1,1.5,0.2,2.0,0.3,0.4,6.59,1,0,0.3,0.3,0.9,0.2,0.2,0.2,69.7,92.1,0,2.8,0,"Clément Lenglet Barcelona, 26, D(C)",561.0,0.9,1.4,0,0,0.1,60.5,93.8,6.33,Clément Lenglet,Barcelona,24,BAR  FC Barcelona  Barcelona,D(C),20.000,122.0,0.0,0.0
88,"207Ivan RakiticSevilla, 34, M(C)","Ivan Rakitic Sevilla, 34, M(C)",2243,0.9,0.7,0.9,0,0.8,0.8,0.1,6.59,4,2,1.1,0.7,0.6,0.1,0.4,0.9,45.3,87.2,0.2,2.9,0,"Ivan Rakitic Sevilla, 34, M(C)",460.0,1,0.8,2,1,1.1,47.9,90.1,6.85,Ivan Rakitic,Sevilla,32,SEV  Sevilla FC  Sevilla,M(C),19.000,98.0,0.0,2.0
89,"210Héctor HerreraAtletico, 32, M(C)","Héctor Herrera Atletico, 32, M(C)",681,0.8,0.9,0.6,0,0.4,0.4,0.1,6.59,0,1,0.4,0.4,0.4,0.1,0.3,0.3,40.9,90.1,0,2.3,0.1,"Héctor Herrera Atletico, 32, M(C)",298.0,1,1.2,0,1,1.2,43.0,84.2,6.67,Héctor Herrera,Atletico,30,ATL  Club Atlético de Madrid  Atlético,M(C),16.000,115.0,0.0,2.0
90,"181Sergiño DestBarcelona, 21, D(LR),M(R)","Sergiño Dest Barcelona, 21, D(LR),M(R)",1919,1,0.3,0.5,0,0.6,0.5,0.1,6.63,2,1,0.5,0.8,0.4,0.1,0.9,1.1,37.2,90.0,0.2,0.2,0,"Sergiño Dest Barcelona, 21, D(LR),M(R)",587.0,1.3,0.3,1,0,0.9,55.1,91.2,6.84,Sergiño Dest,Barcelona,19,BAR  FC Barcelona  Barcelona,"D(LR),M(R)",20.000,122.0,2.0,1.0
91,"184Ilaix MoribaBarcelona, 19, M(C)","Ilaix Moriba Barcelona, 19, M(C)",538,1,0.4,1.1,0,0.3,0.4,0.1,6.63,1,2,0.9,0.5,1.4,0,0.6,0.9,26.4,91.6,0,0.4,0,"Ilaix Moriba Barcelona, 19, M(C)",11.0,1,0,0,0,0,20.0,90.0,6.2,Ilaix Moriba,Barcelona,17,BAR  FC Barcelona  Barcelona,M(C),20.000,122.0,0.0,2.0
92,"188Álvaro OdriozolaReal Madrid, 26, D(R)","Álvaro Odriozola Real Madrid, 26, D(R)",830,1.1,0.5,0.4,0.1,0.7,0.2,0.2,6.63,2,0,0.2,0.6,0.4,0.1,0.4,0.9,27.0,90.6,0.7,0.8,0,"Álvaro Odriozola Real Madrid, 26, D(R)",31.0,2.0,0.5,0,0,0,4.0,87.5,6.31,Álvaro Odriozola,Real Madrid,24,RM  Real Madrid CF  Real Madrid,D(R),26.000,127.0,2.0,0.0
93,"190Vinícius JúniorReal Madrid, 21, AM(L),FW","Vinícius Júnior Real Madrid, 21, AM(L),FW",1975,0.9,0.2,0.7,0,0.1,0.9,0,6.62,3,3,1.1,0.9,1.5,0.2,1.2,1.9,21.1,86.1,0.2,0.3,0,"Vinícius Júnior Real Madrid, 21, AM(L),FW",638.0,0.9,0.1,3,1,0.8,19.0,84.6,6.84,Vinícius Júnior,Real Madrid,19,RM  Real Madrid CF  Real Madrid,"AM(L),FW",26.000,127.0,2.0,3.0
94,"172RodrygoReal Madrid, 21, AM(CLR)","Rodrygo Real Madrid, 21, AM(CLR)",979,0.7,0.3,0.7,0,0,0.7,0,6.64,1,6,1.1,0.9,1,0,0.7,1.4,17.6,83.2,0.2,0.2,0,"Rodrygo Real Madrid, 21, AM(CLR)",320.0,0.6,0.2,1,1,0.3,11.7,83.7,6.37,Rodrygo,Real Madrid,19,RM  Real Madrid CF  Real Madrid,AM(CLR),26.000,127.0,1.0,2.5
95,"169Sergi GómezSevilla, 30, D(CR)","Sergi Gómez Sevilla, 30, D(CR)",723,0.4,0.7,0.1,0,3.6,0,0.4,6.64,0,0,0.1,0.1,0.1,0,0.1,0.1,60.3,93.4,0,3.6,0,"Sergi Gómez Sevilla, 30, D(CR)",199.0,0.3,0.3,0,0,0,50.3,86.8,6.16,Sergi Gómez,Sevilla,28,SEV  Sevilla FC  Sevilla,D(CR),19.000,98.0,1.0,0.0
96,"156Eden HazardReal Madrid, 31, M(CLR),FW","Eden Hazard Real Madrid, 31, M(CLR),FW",533,0.2,0.2,0.1,0,0,0.2,0,6.66,3,2,0.7,0.4,1.4,0.2,0.7,0.9,23.9,88.4,0.1,0.6,0,"Eden Hazard Real Madrid, 31, M(CLR),FW",275.0,0,0.4,1,0,0.4,31.4,87.3,6.79,Eden Hazard,Real Madrid,29,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",26.000,127.0,1.0,3.0
97,"142Diego CarlosSevilla, 29, D(C)","Diego Carlos Sevilla, 29, D(C)",2791,0.7,0.9,1.5,0.2,3.2,0.2,0.8,6.69,1,0,0.5,0.2,0.6,0,0,0.2,56.9,89.9,0,4.6,0,"Diego Carlos Sevilla, 29, D(C)",720.0,1.1,1.5,0,0,0.3,75.4,88.4,6.69,Diego Carlos,Sevilla,27,SEV  Sevilla FC  Sevilla,D(C),19.000,98.0,0.0,0.0
98,"150Marco AsensioReal Madrid, 26, AM(CLR)","Marco Asensio Real Madrid, 26, AM(CLR)",1876,0.3,0.3,0.2,0,0.2,0.6,0,6.67,5,2,1.1,0.9,0.8,0.2,0.7,0.9,25.5,85.1,0.6,0.9,0,"Marco Asensio Real Madrid, 26, AM(CLR)",620.0,0.5,0.4,2,0,0.3,26.5,86.6,6.68,Marco Asensio,Real Madrid,24,RM  Real Madrid CF  Real Madrid,AM(CLR),26.000,127.0,1.0,2.5
99,"133Renan LodiAtletico, 24, D(L),M(L)","Renan Lodi Atletico, 24, D(L),M(L)",1126,1.3,0.7,0.8,0.1,0.7,0.4,0,6.71,1,2,0.5,0.5,1.2,0.1,0.4,0.9,25.0,83.0,0.7,1.2,0,"Renan Lodi Atletico, 24, D(L),M(L)",380.0,1.4,1.0,0,0,0.3,24.4,84.6,6.37,Renan Lodi,Atletico,22,ATL  Club Atlético de Madrid  Atlético,"D(L),M(L)",16.000,115.0,2.0,1.0
100,"135MarceloReal Madrid, 34, D(L),M(L)","Marcelo Real Madrid, 34, D(L),M(L)",1052,1.6,0.6,0.6,0,0.6,0.8,0.1,6.71,0,2,0.8,1,0.9,0.3,0.3,0.9,45.8,82.7,0.8,2.0,0.1,"Marcelo Real Madrid, 34, D(L),M(L)",167.0,2.5,0,0,1,1.5,49.0,85.7,6.49,Marcelo,Real Madrid,32,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",26.000,127.0,2.0,1.0
101,"122FelipeAtletico, 33, D(C)","Felipe Atletico, 33, D(C)",2053,0.9,1.2,0.9,0.3,4.1,0.2,0.5,6.73,0,0,0.4,0.1,0.5,0,0,0.1,33.7,84.8,0,2.1,0,"Felipe Atletico, 33, D(C)",382.0,2,1.4,0,0,0,23.8,64.7,6.65,Felipe,Atletico,31,ATL  Club Atlético de Madrid  Atlético,D(C),16.000,115.0,0.0,0.0
102,"112Ronald AraújoBarcelona, 23, D(C)","Ronald Araújo Barcelona, 23, D(C)",1509,0.9,0.8,0.5,0.3,1.8,0,0.6,6.74,2,1,0.5,0.1,0.7,0.1,0.1,0.3,44.4,91.8,0,1.4,0,"Ronald Araújo Barcelona, 23, D(C)",148.0,2,0.7,0,0,0,30.0,93.3,6.11,Ronald Araújo,Barcelona,21,BAR  FC Barcelona  Barcelona,D(C),20.000,122.0,0.0,0.0
103,"116João FélixAtletico, 22, AM(CL),FW","João Félix Atletico, 22, AM(CL),FW",1570,0.3,0.2,0.5,0,0.1,0.4,0,6.73,7,5,1.3,0.7,1.5,0.2,1.1,1.3,21.5,84.0,0,0.9,0.1,"João Félix Atletico, 22, AM(CL),FW",708.0,0.8,0.5,3,0,0.9,34.8,76.6,7.28,João Félix,Atletico,20,ATL  Club Atlético de Madrid  Atlético,"AM(CL),FW",16.000,115.0,1.0,3.0
104,"117Sergi RobertoBarcelona, 30, D(R),M(CR)","Sergi Roberto Barcelona, 30, D(R),M(CR)",947,0.6,0.7,0.5,0.1,1.1,0.4,0.4,6.73,1,2,0.3,0.9,0.7,0.1,0.3,0.3,53.3,90.1,0.3,0.7,0,"Sergi Roberto Barcelona, 30, D(R),M(CR)",183.0,2,1.3,0,0,0.7,55.0,93.9,7.02,Sergi Roberto,Barcelona,28,BAR  FC Barcelona  Barcelona,"D(R),M(CR)",20.000,122.0,1.5,1.0
105,"103Papu GómezSevilla, 34, M(CL),FW","Papu Gómez Sevilla, 34, M(CL),FW",917,0.5,0.4,0.8,0,0.2,0.6,0.1,6.76,3,1,1,0.9,1.2,0.1,0.9,0.7,30.6,88.9,0.6,1.6,0,"Papu Gómez Sevilla, 34, M(CL),FW",91.0,0.5,0.5,0,0,1.5,29.5,78.0,6.61,Papu Gómez,Sevilla,32,SEV  Sevilla FC  Sevilla,"M(CL),FW",19.000,98.0,1.0,3.0
106,"105Saúl ÑíguezAtletico, 27, D(CL),M(CLR)","Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",2034,1.7,0.6,1.3,0,0.9,0.9,0.1,6.76,2,1,1,0.7,0.5,0.2,0.4,1,33.9,84.4,0.1,0.7,0.1,"Saúl Ñíguez Atletico, 27, D(CL),M(CLR)",462.0,1.3,2.0,0,0,0.2,43.8,86.7,6.75,Saúl Ñíguez,Atletico,25,ATL  Club Atlético de Madrid  Atlético,"D(CL),M(CLR)",16.000,115.0,1.0,1.0
107,"107PedriBarcelona, 19, AM(C)","Pedri Barcelona, 19, AM(C)",2430,1.2,0.9,0.5,0,0.1,1.5,0,6.75,3,3,0.7,1.1,1.1,0,0.9,1.7,45.8,87.7,0.1,1.6,0.1,"Pedri Barcelona, 19, AM(C)",496.0,1.7,0.7,1,1,0.6,46.6,87.7,6.85,Pedri,Barcelona,17,BAR  FC Barcelona  Barcelona,AM(C),20.000,122.0,0.0,2.5
108,"92José GiménezAtletico, 27, D(CR)","José Giménez Atletico, 27, D(CR)",1766,1,1,0.9,0.1,2.9,0.2,0.5,6.78,0,0,0.7,0.2,0.8,0.1,0,0.1,52.5,87.5,0,4.1,0,"José Giménez Atletico, 27, D(CR)",338.0,1.3,1.5,1,0,0,55.3,90.5,7.09,José Giménez,Atletico,25,ATL  Club Atlético de Madrid  Atlético,D(CR),16.000,115.0,1.0,0.0
109,"96Óscar MinguezaBarcelona, 23, D(CR)","Óscar Mingueza Barcelona, 23, D(CR)",1907,1.9,0.7,0.7,0.4,1.6,0.9,0.2,6.76,2,2,0.4,0.3,0.6,0,0.3,0.3,59.1,92.9,0.1,1.4,0,"Óscar Mingueza Barcelona, 23, D(CR)",242.0,1.2,2,0,1,0.2,44.8,92.9,6.66,Óscar Mingueza,Barcelona,21,BAR  FC Barcelona  Barcelona,D(CR),20.000,122.0,1.0,0.0
110,"81Mario HermosoAtletico, 26, D(CL)","Mario Hermoso Atletico, 26, D(CL)",2584,1.8,1.2,1,0.1,2.0,0.8,0.3,6.8,1,1,0.6,0.3,1,0.1,0.3,0.8,57.1,84.2,0.1,3.1,0,"Mario Hermoso Atletico, 26, D(CL)",348.0,1.8,1.2,1,0,0,38.8,79.8,6.64,Mario Hermoso,Atletico,24,ATL  Club Atlético de Madrid  Atlético,D(CL),16.000,115.0,1.0,0.0
111,"83Gerard PiquéBarcelona, 35, D(C)","Gerard Piqué Barcelona, 35, D(C)",1486,0.8,1.4,0.7,0.6,2.4,0.2,0.2,6.8,0,0,0.5,0.1,0.3,0.1,0.1,0.4,65.2,94.1,0,3.6,0,"Gerard Piqué Barcelona, 35, D(C)",236.0,1,1,1,0,0.3,67.0,98.0,6.51,Gerard Piqué,Barcelona,33,BAR  FC Barcelona  Barcelona,D(C),20.000,122.0,0.0,0.0
112,"88Philippe CoutinhoBarcelona, 29, M(CLR)","Philippe Coutinho Barcelona, 29, M(CLR)",657,0.7,0.2,0.8,0,0.1,0.5,0,6.79,2,2,2.3,0.5,1.1,0.1,0.6,0.8,40.4,89.1,0.4,0.7,0,"Philippe Coutinho Barcelona, 29, M(CLR)",135.0,0,0.5,1,0,1.5,58.0,81.9,7.53,Philippe Coutinho,Barcelona,27,BAR  FC Barcelona  Barcelona,M(CLR),20.000,122.0,1.0,2.0
