,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
56,"64Dele AlliTottenham, 26, M(CL),FW","Dele Alli Tottenham, 26, M(CL),FW",2972,1.3,0.5,1.2,0,0.5,0.7,0.2,7.09,9,10,1.9,1.8,2.3,0.1,2.5,2.7,34.8,77.2,0.1,1.1,0.2,"Dele Alli Tottenham, 26, M(CL),FW",427.0,2.2,0.2,2,4,2.4,38.4,80.7,7.73,Dele Alli,Tottenham,21,TOT  Tottenham Hotspur  Tottenham,"M(CL),FW",21.000,67.0,1.0,3.0
57,"66Ben DaviesTottenham, 29, D(CL),M(L)","Ben Davies Tottenham, 29, D(CL),M(L)",2325,1.6,1.0,0.8,0.2,2.1,0.8,0.2,7.08,2,6,0.6,1.6,0.9,0,0.6,0.9,45.0,80.1,1.2,1.6,0,"Ben Davies Tottenham, 29, D(CL),M(L)",450.0,1.6,1.2,0,0,0.8,43.8,76.7,6.77,Ben Davies,Tottenham,24,TOT  Tottenham Hotspur  Tottenham,"D(CL),M(L)",21.000,67.0,1.5,1.0
58,"53Ashley YoungMan Utd, 36, D(LR),M(LR)","Ashley Young Man Utd, 36, D(LR),M(LR)",2448,1.8,1.9,1.0,0.2,2.4,1.0,0.2,7.12,2,4,0.6,0.9,1.2,0,0.6,0.6,42.8,79.5,1.1,3.2,0,"Ashley Young Man Utd, 36, D(LR),M(LR)",337.0,1.5,2.3,0,1,0.5,54.5,83.9,7.27,Ashley Young,Man Utd,31,MU  Manchester United  Man. United,"D(LR),M(LR)",20.000,82.0,2.0,1.0
59,"55Oleksandr ZinchenkoMan City, 25, D(L),M(CLR)","Oleksandr Zinchenko Man City, 25, D(L),M(CLR)",533,2.9,0.8,0.9,0.1,0.9,0.8,0,7.11,0,0,0.6,1.0,0.1,0.3,0.3,0.3,84.0,92.4,0,2.1,0,"Oleksandr Zinchenko Man City, 25, D(L),M(CLR)",90.0,1,1,0,0,1,134,85.8,5.72,Oleksandr Zinchenko,Man City,20,MC  Manchester City FC  Man. City,"D(L),M(CLR)",22.000,100.0,1.5,1.0
60,"56Joe GomezLiverpool, 25, D(CLR)","Joe Gomez Liverpool, 25, D(CLR)",1901,2.5,1.5,0.7,0.2,2.1,0.8,0.3,7.11,0,2,0.2,0.7,0.4,0,0.6,0.7,58.1,84.5,0.4,2.1,0,"Joe Gomez Liverpool, 25, D(CLR)",371.0,2,2.4,0,0,0.6,42.0,89.0,6.87,Joe Gomez,Liverpool,20,LIV  Liverpool FC  Liverpool,D(CLR),30.000,62.0,1.0,0.0
61,"60Cesc FàbregasChelsea, 35, M(CL),FW","Cesc Fàbregas Chelsea, 35, M(CL),FW",2309,2.1,0.7,0.8,0,0.7,1.6,0.1,7.1,2,4,1.2,2.8,0.7,0.2,0.8,0.7,68.4,83.5,1.3,4.0,0.3,"Cesc Fàbregas Chelsea, 35, M(CL),FW",691.0,2.4,1.8,1,1,3.4,64.5,82.4,7.28,Cesc Fàbregas,Chelsea,30,CHE  Chelsea FC  Chelsea,"M(CL),FW",18.000,82.0,1.0,3.0
62,"41Nemanja MaticMan Utd, 33, DMC","Nemanja Matic Man Utd, 33, DMC",3119,1.9,1.8,0.9,0.1,1.6,1.3,0.4,7.2,1,1,0.5,0.7,0.6,0.1,0.9,1.0,72.3,87.7,0.1,4.9,0,"Nemanja Matic Man Utd, 33, DMC",564.0,2.4,2,0,0,0.4,71.1,89.2,7.29,Nemanja Matic,Man Utd,28,MU  Manchester United  Man. United,DMC,20.000,82.0,0.0,1.0
63,"42César AzpilicuetaChelsea, 32, D(CLR),M(R)","César Azpilicueta Chelsea, 32, D(CLR),M(R)",3330,2.2,1.5,0.7,0.4,3.2,0.7,0.6,7.18,2,6,0.4,0.8,0.4,0,0.2,0.4,74.6,86.7,0.4,3.4,0.2,"César Azpilicueta Chelsea, 32, D(CLR),M(R)",705.0,1.6,2.1,1,0,0.4,61.6,88.2,6.75,César Azpilicueta,Chelsea,27,CHE  Chelsea FC  Chelsea,"D(CLR),M(R)",18.000,82.0,1.5,1.0
64,"45Fabian DelphMan City, 32, D(L),M(CL)","Fabian Delph Man City, 32, D(L),M(CL)",1746,2.1,1.4,0.7,0.3,1.6,0.9,0,7.16,1,2,0.5,0.5,0.8,0,0.5,0.9,73.4,93.0,0.1,2.4,0,"Fabian Delph Man City, 32, D(L),M(CL)",383.0,2.0,1.6,0,0,0.6,71.2,92.7,7.04,Fabian Delph,Man City,27,MC  Manchester City FC  Man. City,"D(L),M(CL)",22.000,100.0,1.5,1.0
65,"47Nicolás OtamendiMan City, 34, D(C)","Nicolás Otamendi Man City, 34, D(C)",2968,1.7,1.4,0.8,0.9,3.6,0.7,0.3,7.13,4,0,0.9,0.4,0.6,0,0,0.6,90.4,91.9,0,4.3,0,"Nicolás Otamendi Man City, 34, D(C)",720.0,2.1,2.3,1,0,0.1,99.8,92.6,7.28,Nicolás Otamendi,Man City,29,MC  Manchester City FC  Man. City,D(C),22.000,100.0,0.0,0.0
66,"48Marcos AlonsoChelsea, 31, D(CL),M(L)","Marcos Alonso Chelsea, 31, D(CL),M(L)",2860,1.5,1.4,0.8,0.1,1.8,0.6,0.2,7.13,7,2,2.0,1.0,0.9,0.2,0.7,1.3,40.8,79.4,0.5,1.2,0,"Marcos Alonso Chelsea, 31, D(CL),M(L)",598.0,1.9,1.7,0,1,0.4,33.6,80.0,6.97,Marcos Alonso,Chelsea,26,CHE  Chelsea FC  Chelsea,"D(CL),M(L)",18.000,82.0,1.5,1.0
67,"31Emre CanLiverpool, 28, D(CLR),DMC","Emre Can Liverpool, 28, D(CLR),DMC",2094,2.6,1.1,1.0,0,1.2,1.0,0.2,7.28,3,4,1,1.0,1.0,0,0.6,1.2,59.3,85.5,0.2,2.9,0.2,"Emre Can Liverpool, 28, D(CLR),DMC",533.0,1.6,0.9,1,0,0.5,50.9,85.7,7.05,Emre Can,Liverpool,23,LIV  Liverpool FC  Liverpool,"D(CLR),DMC",30.000,62.0,0.5,0.5
68,"33Sadio ManéLiverpool, 30, AM(CLR),FW","Sadio Mané Liverpool, 30, AM(CLR),FW",2207,1.0,0.3,0.8,0.1,0.2,0.7,0,7.27,10,7,2.4,1.7,1.7,0.4,1.7,2.4,33.2,80.4,0.2,0.8,0.2,"Sadio Mané Liverpool, 30, AM(CLR),FW",940.0,2.0,0.6,10,1,0.7,30.6,77.2,8.12,Sadio Mané,Liverpool,25,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",30.000,62.0,1.0,3.0
69,"35Jan VertonghenTottenham, 35, D(CL)","Jan Vertonghen Tottenham, 35, D(CL)",3205,1.8,1.7,0.6,0.8,4.7,0.3,0.3,7.26,0,0,0.7,0.3,0.7,0,0.2,0.5,69.1,86.3,0.1,4.5,0,"Jan Vertonghen Tottenham, 35, D(CL)",540.0,2.3,2.3,0,1,0.7,48.2,86.5,6.75,Jan Vertonghen,Tottenham,30,TOT  Tottenham Hotspur  Tottenham,D(CL),21.000,67.0,1.0,0.0
70,"37N'Golo KantéChelsea, 31, DMC","N'Golo Kanté Chelsea, 31, DMC",2998,3.3,2.5,1.2,0,0.8,1.7,0.1,7.25,1,1,0.7,1.2,0.4,0,1.2,1.3,63.3,89.3,0.1,2.6,0.1,"N'Golo Kanté Chelsea, 31, DMC",498.0,3.7,2.5,0,0,0.7,46.7,90.4,7.19,N'Golo Kanté,Chelsea,26,CHE  Chelsea FC  Chelsea,DMC,18.000,82.0,0.0,1.0
71,"38Chris SmallingMan Utd, 32, D(CR)","Chris Smalling Man Utd, 32, D(CR)",2536,1.4,2.2,0.8,0.2,5.5,0.4,1,7.24,4,0,0.4,0.1,0.5,0.1,0.1,0.2,39.2,87.6,0,1.5,0,"Chris Smalling Man Utd, 32, D(CR)",720.0,1.3,0.4,0,0,0,53.4,93.2,6.84,Chris Smalling,Man Utd,27,MU  Manchester United  Man. United,D(CR),20.000,82.0,1.0,0.0
72,"22Virgil van DijkLiverpool, 30, D(C)","Virgil van Dijk Liverpool, 30, D(C)",1260,1.1,1.3,0.6,0.5,5.6,0.1,0.1,7.35,0,0,1.1,0.4,0.8,0,0.1,0.1,81.2,89.8,0,5.0,0.1,"Virgil van Dijk Liverpool, 30, D(C)",540.0,0.8,1.7,0,0,0,43.0,79.8,7.03,Virgil van Dijk,Liverpool,25,LIV  Liverpool FC  Liverpool,D(C),30.000,62.0,0.0,0.0
73,"28Romelu LukakuMan Utd, 29, AM(R),FW","Romelu Lukaku Man Utd, 29, AM(R),FW",2869,0.2,0.1,0.9,0,0.6,0.4,0.1,7.29,16,7,2.5,1,0.5,0.5,1.4,2.2,21.2,68.4,0.3,0.6,0.1,"Romelu Lukaku Man Utd, 29, AM(R),FW",704.0,0.8,0,5,0,1.6,22.8,70.3,7.7,Romelu Lukaku,Man Utd,24,MU  Manchester United  Man. United,"AM(R),FW",20.000,82.0,2.0,3.0
74,"30Serge AurierTottenham, 29, D(CLR),M(R)","Serge Aurier Tottenham, 29, D(CLR),M(R)",1429,2.8,1.8,1.2,0.4,2.8,1.2,0.1,7.28,2,2,0.9,0.9,0.9,0.1,0.9,0.9,45.6,79.4,0.4,1.5,0,"Serge Aurier Tottenham, 29, D(CLR),M(R)",507.0,1.3,2.8,0,1,0.7,39.5,80.6,6.89,Serge Aurier,Tottenham,24,TOT  Tottenham Hotspur  Tottenham,"D(CLR),M(R)",21.000,67.0,1.5,1.0
75,"11Raheem SterlingMan City, 27, M(CLR),FW","Raheem Sterling Man City, 27, M(CLR),FW",2593,0.6,0.3,1.2,0,0.2,0.9,0,7.55,18,11,2.6,1.7,1.8,0.6,1.8,2,35.5,84.0,0.2,0.2,0.2,"Raheem Sterling Man City, 27, M(CLR),FW",497.0,0.5,0.6,4,1,1.1,25.8,80.6,7.4,Raheem Sterling,Man City,22,MC  Manchester City FC  Man. City,"M(CLR),FW",22.000,100.0,1.0,3.0
76,"12Leroy SanéMan City, 26, M(CLR),FW","Leroy Sané Man City, 26, M(CLR),FW",2423,0.8,0.4,0.8,0,0.2,0.4,0,7.54,10,15,1.8,1.8,0.8,0.2,2,2.5,34.1,84.2,0.7,0.4,0.1,"Leroy Sané Man City, 26, M(CLR),FW",653.0,0.8,0.3,0,2,1.3,32.7,85.4,6.82,Leroy Sané,Man City,21,MC  Manchester City FC  Man. City,"M(CLR),FW",22.000,100.0,1.0,3.0
77,"15Paul PogbaMan Utd, 29, M(CL)","Paul Pogba Man Utd, 29, M(CL)",2151,1.2,0.8,1.6,0,0.9,1.0,0,7.48,6,10,2.8,1.4,1.9,0.1,1.5,2.1,63.7,85.3,0.1,4.1,0.2,"Paul Pogba Man Utd, 29, M(CL)",279.0,1.6,0.6,0,1,0.6,45.8,86.0,6.83,Paul Pogba,Man Utd,24,MU  Manchester United  Man. United,M(CL),20.000,82.0,1.0,2.0
78,"16FernandinhoMan City, 37, D(CR),DMC","Fernandinho Man City, 37, D(CR),DMC",2885,1.8,1.4,1.2,0.1,1.9,1.2,0.2,7.44,5,3,1.4,0.6,0.8,0,0.6,1,87.5,90.1,0,3.1,0.3,"Fernandinho Man City, 37, D(CR),DMC",682.0,2.1,1.8,0,0,0.4,85.3,89.9,6.96,Fernandinho,Man City,32,MC  Manchester City FC  Man. City,"D(CR),DMC",22.000,100.0,0.5,0.5
79,"18Christian EriksenTottenham, 30, M(CLR)","Christian Eriksen Tottenham, 30, M(CLR)",3226,1.4,0.8,0.4,0,0.5,1.1,0,7.4,10,10,2.6,2.6,0.6,0,1.9,2,61.0,82.4,1.4,3.6,0.2,"Christian Eriksen Tottenham, 30, M(CLR)",535.0,0.8,0.7,2,1,3.0,49.2,83.1,7.08,Christian Eriksen,Tottenham,25,TOT  Tottenham Hotspur  Tottenham,M(CLR),21.000,67.0,1.0,2.0
80,"19Roberto FirminoLiverpool, 30, M(CLR),FW","Roberto Firmino Liverpool, 30, M(CLR),FW",2778,1.8,0.5,1.5,0.1,0.2,1.4,0.1,7.39,15,7,2.3,1.5,0.5,0.4,1.9,2.2,31.6,72.6,0.1,0.4,0.2,"Roberto Firmino Liverpool, 30, M(CLR),FW",1056.0,1.8,0.2,10,7,1.8,31.5,74.6,7.98,Roberto Firmino,Liverpool,25,LIV  Liverpool FC  Liverpool,"M(CLR),FW",30.000,62.0,1.0,3.0
81,"1Philippe CoutinhoLiverpool, 29, M(CLR)","Philippe Coutinho Liverpool, 29, M(CLR)",1116,1.2,0.7,0.4,0,0.1,1.3,0,8.03,7,6,3.9,2.9,1.5,0.3,1.9,1.4,49.3,78.8,1.4,2.7,0.4,"Philippe Coutinho Liverpool, 29, M(CLR)",347.0,0.6,0.8,5,2,2.6,47.6,80.7,8.23,Philippe Coutinho,Liverpool,24,LIV  Liverpool FC  Liverpool,M(CLR),30.000,62.0,1.0,2.0
82,"2Sergio AgüeroMan City, 34, AM(CL),FW","Sergio Agüero Man City, 34, AM(CL),FW",1969,0.4,0.2,0.4,0,0.1,0.6,0,7.81,21,6,3.8,1.6,0.7,0.6,1.7,2.2,25.1,82.8,0.2,0.2,0.1,"Sergio Agüero Man City, 34, AM(CL),FW",440.0,0.4,0.4,4,1,0.9,17.6,77.2,7.05,Sergio Agüero,Man City,29,MC  Manchester City FC  Man. City,"AM(CL),FW",22.000,100.0,1.0,3.0
83,"4Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",3085,1.7,0.7,0.8,0,0.3,1.5,0.1,7.8,8,16,2.5,2.9,0.9,0.1,1.6,1.7,72.8,83.4,1.6,3.5,0.4,"Kevin De Bruyne Man City, 30, M(CLR),FW",667.0,1.6,1.5,1,4,1.6,71.9,82.8,7.66,Kevin De Bruyne,Man City,25,MC  Manchester City FC  Man. City,"M(CLR),FW",22.000,100.0,1.0,3.0
84,"6Mohamed SalahLiverpool, 29, AM(CLR),FW","Mohamed Salah Liverpool, 29, AM(CLR),FW",2922,0.3,0.1,0.4,0,0.1,0.6,0,7.69,32,10,4.0,1.7,0.8,0.5,2.6,2.9,26.3,76.7,0.8,0.5,0.1,"Mohamed Salah Liverpool, 29, AM(CLR),FW",931.0,0.5,0.4,10,4,2.2,22.5,74.7,7.97,Mohamed Salah,Liverpool,24,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",30.000,62.0,1.0,3.0
85,"7Eden HazardChelsea, 31, M(CLR),FW","Eden Hazard Chelsea, 31, M(CLR),FW",2433,0.2,0.1,0.4,0,0,0.5,0,7.69,12,4,2.1,2.5,2.4,0.5,2.3,1.9,40.3,83.6,0.4,3,0.1,"Eden Hazard Chelsea, 31, M(CLR),FW",611.0,0.3,0.1,3,3,3.1,32.9,77.6,7.72,Eden Hazard,Chelsea,26,CHE  Chelsea FC  Chelsea,"M(CLR),FW",18.000,82.0,1.0,3.0
86,"8Harry KaneTottenham, 28, AM(C),FW","Harry Kane Tottenham, 28, AM(C),FW",3083,0.5,0.1,0.9,0,0.5,0.3,0.1,7.6,30,2,5.0,0.9,1.1,1.1,1.6,1.7,17.8,71.2,0.1,1.6,0.2,"Harry Kane Tottenham, 28, AM(C),FW",597.0,0.3,0.3,7,2,2.0,14.0,78.6,8.34,Harry Kane,Tottenham,23,TOT  Tottenham Hotspur  Tottenham,"AM(C),FW",21.000,67.0,0.0,3.0
87,"9David SilvaMan City, 36, M(CLR),FW","David Silva Man City, 36, M(CLR),FW",2437,1.1,0.6,0.7,0,0.2,1.2,0.2,7.58,9,11,1.9,2.1,1.2,0.1,1,1.1,83.8,88.9,0.6,1.5,0.2,"David Silva Man City, 36, M(CLR),FW",426.0,0.4,0.9,0,2,2.1,51.7,87.0,6.76,David Silva,Man City,31,MC  Manchester City FC  Man. City,"M(CLR),FW",22.000,100.0,1.0,3.0
88,"10Alexis SánchezMan Utd, 33, M(CLR),FW","Alexis Sánchez Man Utd, 33, M(CLR),FW",1048,1.8,1.4,0.8,0,0,1.9,0,7.55,2,3,1.6,2.2,2.6,0.8,2.9,2.7,48.5,76.1,0.7,1.9,0.3,"Alexis Sánchez Man Utd, 33, M(CLR),FW",165.0,2,1,0,0,3,38.5,76.6,7.2,Alexis Sánchez,Man Utd,28,MU  Manchester United  Man. United,"M(CLR),FW",20.000,82.0,1.0,3.0
89,"441Aleix VidalBarcelona, 32, D(R),M(LR)","Aleix Vidal Barcelona, 32, D(R),M(LR)",455,0.4,0.6,0.1,0,0.1,0.6,0,6.36,1,1,0.5,0.3,0.8,0.1,0.5,0.7,16.9,78.0,0.1,0.5,0.1,"Aleix Vidal Barcelona, 32, D(R),M(LR)",112.0,1.3,1.3,0,0,0.3,16.0,73.4,6.33,Aleix Vidal,Barcelona,27,BAR  FC Barcelona  Barcelona,"D(R),M(LR)",25.000,132.0,2.0,1.0
90,"435André GomesBarcelona, 28, M(CLR)","André Gomes Barcelona, 28, M(CLR)",629,1.2,0.3,1,0.1,0.3,0.5,0.1,6.39,0,0,0.4,0.2,0.3,0.2,1.2,0.8,21.9,89.2,0,0.8,0,"André Gomes Barcelona, 28, M(CLR)",172.0,0.9,0.2,0,0,0.4,14.1,91.3,6.24,André Gomes,Barcelona,23,BAR  FC Barcelona  Barcelona,M(CLR),25.000,132.0,1.0,2.0
91,"413Sandro RamírezSevilla, 26, AM(LR),FW","Sandro Ramírez Sevilla, 26, AM(LR),FW",715,0.6,0.3,1.3,0,0.2,0.5,0,6.45,0,1,1.8,0.7,1.7,0.4,1,1.5,18.3,81.5,0.2,0.3,0,"Sandro Ramírez Sevilla, 26, AM(LR),FW",37.0,0.3,0,0,0,0,4.3,92.3,6.11,Sandro Ramírez,Sevilla,21,SEV  Sevilla FC  Sevilla,"AM(LR),FW",21.000,113.0,2.0,3.0
92,"402Johannes GeisSevilla, 28, D(C),DMC","Johannes Geis Sevilla, 28, D(C),DMC",670,1.4,0.7,0.6,0.2,1.9,0.7,0.4,6.47,0,1,0.4,0.4,0.1,0,0.1,0.1,26.1,84.9,0.3,2.2,0,"Johannes Geis Sevilla, 28, D(C),DMC",91.0,0.5,0,0,0,0,35.5,84.5,6.11,Johannes Geis,Sevilla,23,SEV  Sevilla FC  Sevilla,"D(C),DMC",21.000,113.0,0.0,0.5
93,"405Fernando TorresAtletico, 38, FW","Fernando Torres Atletico, 38, FW",966,0.4,0.1,0.6,0,0.3,0.1,0,6.46,5,0,1.1,0.2,0.9,0.4,0.9,1.2,8.9,60.6,0,0.2,0,"Fernando Torres Atletico, 38, FW",206.0,0.4,0.2,0,1,0.4,10.2,82.4,6.45,Fernando Torres,Atletico,33,ATL  Club Atlético de Madrid  Atlético,FW,28.000,140.0,0.0,4.0
94,"406Michael Krohn-DehliSevilla, 39, M(CLR)","Michael Krohn-Dehli Sevilla, 39, M(CLR)",533,1.0,0.3,0.2,0,0.5,0.4,0,6.46,1,1,0.4,0.2,0.2,0.2,0.7,1.1,27.4,85.4,0.2,1.2,0,"Michael Krohn-Dehli Sevilla, 39, M(CLR)",140.0,0,0.7,0,0,1.0,38.3,81.7,6.25,Michael Krohn-Dehli,Sevilla,34,SEV  Sevilla FC  Sevilla,M(CLR),21.000,113.0,1.0,2.0
95,"410Marcos LlorenteReal Madrid, 27, D(R),M(CR),FW","Marcos Llorente Real Madrid, 27, D(R),M(CR),FW",540,1.2,0.4,0.5,0.2,0.6,0.4,0,6.45,0,0,0.5,0.2,0.3,0,0.4,0.2,33.0,93.5,0,1.8,0,"Marcos Llorente Real Madrid, 27, D(R),M(CR),FW",21.0,0,1.0,0,0,1,29.0,100.0,6.36,Marcos Llorente,Real Madrid,22,RM  Real Madrid CF  Real Madrid,"D(R),M(CR),FW",32.000,162.0,1.5,2.0
96,"371Kevin GameiroAtletico, 35, FW","Kevin Gameiro Atletico, 35, FW",1119,0.4,0.2,0.4,0,0.2,0.4,0,6.51,7,2,0.8,0.4,0.4,0.5,0.7,1.3,9.2,77.8,0,0,0,"Kevin Gameiro Atletico, 35, FW",165.0,0,0.7,1,0,1.3,11.0,78.8,6.56,Kevin Gameiro,Atletico,30,ATL  Club Atlético de Madrid  Atlético,FW,28.000,140.0,0.0,4.0
97,"334Luis MurielSevilla, 31, AM(CL),FW","Luis Muriel Sevilla, 31, AM(CL),FW",1604,0.6,0.1,0.9,0,0.1,0.7,0.1,6.57,7,1,2.0,0.7,0.4,1.1,1.1,1.3,14.6,75.4,0.1,0.1,0,"Luis Muriel Sevilla, 31, AM(CL),FW",252.0,0.4,0.3,0,1,0.4,9.0,76.4,6.15,Luis Muriel,Sevilla,26,SEV  Sevilla FC  Sevilla,"AM(CL),FW",21.000,113.0,1.0,3.0
98,"314Sébastien CorchiaSevilla, 31, D(R),M(R)","Sébastien Corchia Sevilla, 31, D(R),M(R)",824,1.5,1.3,1.7,0.1,1.4,0.6,0.3,6.59,0,1,0.4,0.4,1.8,0.3,0.5,0.8,24.8,80.2,0.5,0.8,0,"Sébastien Corchia Sevilla, 31, D(R),M(R)",104.0,0.7,0.7,0,0,0.3,18.3,90.9,6.72,Sébastien Corchia,Sevilla,26,SEV  Sevilla FC  Sevilla,"D(R),M(R)",21.000,113.0,2.0,1.0
99,"296Paco AlcácerBarcelona, 28, AM(R),FW","Paco Alcácer Barcelona, 28, AM(R),FW",695,0.2,0.6,0.1,0,0.2,0.4,0,6.62,4,3,0.9,0.6,0.5,0.4,0.4,0.9,13.1,82.1,0.1,0.1,0.1,"Paco Alcácer Barcelona, 28, AM(R),FW",95.0,0.5,1,1,0,0,26.5,77.4,6.88,Paco Alcácer,Barcelona,23,BAR  FC Barcelona  Barcelona,"AM(R),FW",25.000,132.0,2.0,3.0
100,"298Jesús NavasSevilla, 36, D(R),M(R)","Jesús Navas Sevilla, 36, D(R),M(R)",1763,1.2,0.7,0.6,0.1,1.2,0.5,0.2,6.62,1,0,0.7,1.2,0.9,0.3,0.7,0.8,30.1,77.0,0.5,1.5,0,"Jesús Navas Sevilla, 36, D(R),M(R)",427.0,0.4,1,0,0,0.8,24.9,78.4,6.6,Jesús Navas,Sevilla,31,SEV  Sevilla FC  Sevilla,"D(R),M(R)",21.000,113.0,2.0,1.0
101,"263Wissam Ben YedderSevilla, 31, AM(C),FW","Wissam Ben Yedder Sevilla, 31, AM(C),FW",1700,0.5,0.2,0.7,0,0.1,0,0,6.67,9,3,1.9,1.1,0.8,0.8,1.2,1.8,18.8,78.8,0,0.3,0.1,"Wissam Ben Yedder Sevilla, 31, AM(C),FW",651.0,0.3,0.2,8,0,1.3,21.0,78.8,7.27,Wissam Ben Yedder,Sevilla,26,SEV  Sevilla FC  Sevilla,"AM(C),FW",21.000,113.0,0.0,3.0
102,"267Denis SuárezBarcelona, 28, M(CLR)","Denis Suárez Barcelona, 28, M(CLR)",585,0.6,0.1,0.3,0,0.1,0.3,0,6.66,2,2,0.7,0.8,0.6,0,0.9,0.8,19.9,84.6,0.3,0.4,0.1,"Denis Suárez Barcelona, 28, M(CLR)",170.0,0.3,0,0,1,1.3,41.7,84.8,6.78,Denis Suárez,Barcelona,23,BAR  FC Barcelona  Barcelona,M(CLR),25.000,132.0,1.0,2.0
103,"231Nélson SemedoBarcelona, 28, D(LR),M(R)","Nélson Semedo Barcelona, 28, D(LR),M(R)",1495,1.4,0.9,0.5,0.4,0.9,0.5,0.1,6.73,0,0,0.1,0.5,0.9,0.1,1.0,0.6,40.8,87.9,0.1,1.3,0,"Nélson Semedo Barcelona, 28, D(LR),M(R)",625.0,2.1,1.1,0,0,0.6,47.1,84.8,7.02,Nélson Semedo,Barcelona,23,BAR  FC Barcelona  Barcelona,"D(LR),M(R)",25.000,132.0,2.0,1.0
104,"237Lucas DigneBarcelona, 28, D(CL),M(L)","Lucas Digne Barcelona, 28, D(CL),M(L)",702,1.8,1.0,1.0,0.3,1.3,0.3,0.3,6.72,0,2,0.2,0.5,0.6,0.2,0.4,0.7,40.0,87.9,0.3,1.1,0,"Lucas Digne Barcelona, 28, D(CL),M(L)",270.0,2.7,2,1,0,0.7,58.3,89.1,7.51,Lucas Digne,Barcelona,23,BAR  FC Barcelona  Barcelona,"D(CL),M(L)",25.000,132.0,1.5,1.0
105,"238Joaquín CorreaSevilla, 27, AM(CL),FW","Joaquín Correa Sevilla, 27, AM(CL),FW",1199,0.7,0.1,1.2,0,0.5,1.0,0,6.72,1,1,1.1,1.1,2.0,0.2,1.2,1.0,21.9,83.9,0,1.0,0,"Joaquín Correa Sevilla, 27, AM(CL),FW",626.0,1.6,0.9,1,3,1.4,34.9,82.8,7.23,Joaquín Correa,Sevilla,22,SEV  Sevilla FC  Sevilla,"AM(CL),FW",21.000,113.0,1.0,3.0
106,"239NolitoSevilla, 35, AM(CL)","Nolito Sevilla, 35, AM(CL)",1600,1.6,0.3,0.6,0,0.5,0.6,0.1,6.72,4,5,1.3,1.1,0.8,0.7,1.4,1.5,20.2,73.4,0.2,0.7,0.1,"Nolito Sevilla, 35, AM(CL)",315.0,0.8,0.6,0,0,1.6,27.8,69.8,6.57,Nolito,Sevilla,30,SEV  Sevilla FC  Sevilla,AM(CL),21.000,113.0,1.0,2.5
107,"223Franco VázquezSevilla, 33, AM(CLR),FW","Franco Vázquez Sevilla, 33, AM(CLR),FW",1845,1.3,0.4,1.6,0,0.4,0.9,0.1,6.74,4,6,1.9,1.4,2.0,0.3,2,1.7,28.7,74.8,0.2,0.8,0.1,"Franco Vázquez Sevilla, 33, AM(CLR),FW",494.0,1.4,0.1,0,1,1.6,38.0,81.6,6.88,Franco Vázquez,Sevilla,28,SEV  Sevilla FC  Sevilla,"AM(CLR),FW",21.000,113.0,1.0,3.0
108,"225Thomas VermaelenBarcelona, 36, D(CL)","Thomas Vermaelen Barcelona, 36, D(CL)",1018,0.9,1.3,0.6,0.9,2.0,0.4,0.2,6.73,0,1,0.2,0.2,0.2,0.1,0.1,0.3,46.0,93.3,0,3.4,0.1,"Thomas Vermaelen Barcelona, 36, D(CL)",90.0,0,1,0,0,1,97.0,89.7,7.33,Thomas Vermaelen,Barcelona,31,BAR  FC Barcelona  Barcelona,D(CL),25.000,132.0,1.0,0.0
109,"227Mateo KovacicReal Madrid, 28, M(CL)","Mateo Kovacic Real Madrid, 28, M(CL)",989,1.8,0.2,0.5,0,0.2,0.9,0.2,6.73,0,1,0.4,0.5,1.0,0,0.7,0.9,37.7,93.7,0,1.9,0,"Mateo Kovacic Real Madrid, 28, M(CL)",258.0,1,0.7,0,1,0.3,27.7,90.7,6.47,Mateo Kovacic,Real Madrid,23,RM  Real Madrid CF  Real Madrid,M(CL),32.000,162.0,1.0,2.0
110,"229Pablo SarabiaSevilla, 30, D(L),M(CLR),FW","Pablo Sarabia Sevilla, 30, D(L),M(CLR),FW",2400,0.8,0.9,1.4,0,0.6,1.1,0,6.73,6,5,1.7,1.4,1.2,0.6,1.3,1.7,29.7,79.0,0.7,0.7,0.2,"Pablo Sarabia Sevilla, 30, D(L),M(CLR),FW",740.0,1.1,0.9,1,2,1.6,34.2,81.9,6.78,Pablo Sarabia,Sevilla,25,SEV  Sevilla FC  Sevilla,"D(L),M(CLR),FW",21.000,113.0,1.5,2.0
