,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
112,"57Jeremy MathieuBarcelona, 38, D(CL)","Jeremy Mathieu Barcelona, 38, D(CL)",2105,1.4,2.4,0.5,0.6,2.7,0.4,0.4,7.13,2,0,0.4,0.2,0.4,0,0.2,0.3,54.0,88.6,0.1,2.0,0,"Jeremy Mathieu Barcelona, 38, D(CL)",324.0,1.1,1,0,0,0,35.7,88.0,6.34,Jeremy Mathieu,Barcelona,30,BAR  FC Barcelona  Barcelona,D(CL),34.000,145.0,1.0,0.0
113,"58Xabier EtxeitaAthletic Bilbao, 34, D(C)","Xabier Etxeita Athletic Bilbao, 34, D(C)",1971,2.0,3.0,1.0,1.4,5.2,0.5,0.7,7.13,2,0,0.3,0.1,0.5,0,0.2,0.2,37.5,75.9,0,2.1,0,"Xabier Etxeita Athletic Bilbao, 34, D(C)",122.0,1.5,2,0,0,0,28.0,78.6,6.62,Xabier Etxeita,Athletic Bilbao,26,ATH  Athletic Club  Athletic Club,D(C),10.000,37.0,0.0,0.0
114,"42Aymeric LaporteAthletic Bilbao, 28, D(CL)","Aymeric Laporte Athletic Bilbao, 28, D(CL)",2960,1.9,3.7,1.2,1.1,4.5,0.5,0.4,7.19,0,1,0.6,0.2,1.1,0.2,0.2,0.3,51.5,80.1,0.1,4.3,0.1,"Aymeric Laporte Athletic Bilbao, 28, D(CL)",450.0,2.6,4.0,0,0,0.2,59.2,77.4,7.11,Aymeric Laporte,Athletic Bilbao,20,ATH  Athletic Club  Athletic Club,D(CL),10.000,37.0,1.0,0.0
115,"44Jesús GámezAtletico, 37, D(LR)","Jesús Gámez Atletico, 37, D(LR)",1080,3.4,1.9,0.9,0,3.8,1.1,0.1,7.18,0,0,0.5,0.6,1.8,0,0.4,0.4,29.6,77.8,0.7,1.6,0,"Jesús Gámez Atletico, 37, D(LR)",262.0,3,0.3,0,0,0,25.0,57.3,6.68,Jesús Gámez,Atletico,29,ATL  Club Atlético de Madrid  Atlético,D(LR),22.000,101.0,2.0,0.0
116,"47Mikel San JoséAthletic Bilbao, 33, D(C),DMC","Mikel San José Athletic Bilbao, 33, D(C),DMC",2140,2.8,2.5,1.1,0.5,3.0,1.2,0.2,7.17,5,1,0.8,0.4,0.6,0.1,0.7,0.5,44.8,77.9,0.1,2.3,0.1,"Mikel San José Athletic Bilbao, 33, D(C),DMC",406.0,2.8,4,2,0,0.2,55.0,78.5,7.44,Mikel San José,Athletic Bilbao,25,ATH  Athletic Club  Athletic Club,"D(C),DMC",10.000,37.0,0.0,0.5
117,"49GabiAtletico, 38, M(C)","Gabi Atletico, 38, M(C)",2612,3.5,1.5,1.8,0,0.8,1.4,0.2,7.17,0,5,0.5,1.1,1.3,0,0.8,0.6,49.6,79.0,1.5,3.6,0.1,"Gabi Atletico, 38, M(C)",551.0,1.6,1,0,1,1.1,51.4,82.2,6.91,Gabi,Atletico,30,ATL  Club Atlético de Madrid  Atlético,M(C),22.000,101.0,0.0,2.0
118,"31KokeAtletico, 30, M(CLR)","Koke Atletico, 30, M(CLR)",2884,2.8,1.2,1.1,0,0.9,1.6,0.1,7.32,2,10,1.3,1.9,1.7,0.1,1.6,1,52.7,78.7,2.2,1.8,0.1,"Koke Atletico, 30, M(CLR)",834.0,2.9,1.6,2,4,2.7,56.9,81.3,7.84,Koke,Atletico,22,ATL  Club Atlético de Madrid  Atlético,M(CLR),22.000,101.0,1.0,2.0
119,"35Sergio BusquetsBarcelona, 33, DMC","Sergio Busquets Barcelona, 33, DMC",2492,2.9,1.5,0.8,0.1,0.7,1.2,0.2,7.24,1,2,0.2,0.5,1.6,0.1,0.5,0.2,67.2,91.7,0.1,3.8,0.1,"Sergio Busquets Barcelona, 33, DMC",788.0,3.3,2.5,0,0,0.1,60.3,92.0,7.1,Sergio Busquets,Barcelona,25,BAR  FC Barcelona  Barcelona,DMC,34.000,145.0,0.0,1.0
120,"38Jordi AlbaBarcelona, 33, D(L),M(L)","Jordi Alba Barcelona, 33, D(L),M(L)",2335,2.1,1.7,0.8,0.1,2.1,0.7,0.1,7.22,1,3,0.7,1,0.9,0.1,0.3,1,69.6,88.4,0.5,2.4,0,"Jordi Alba Barcelona, 33, D(L),M(L)",962.0,2.2,2.0,0,2,0.8,72.2,87.3,7.17,Jordi Alba,Barcelona,25,BAR  FC Barcelona  Barcelona,"D(L),M(L)",34.000,145.0,2.0,1.0
121,"39Mario MandzukicAtletico, 36, M(L),FW","Mario Mandzukic Atletico, 36, M(L),FW",1945,1.1,0.4,1.4,0,1.0,0.3,0.1,7.22,12,5,2.0,0.8,1.5,0.4,0.9,1,19.8,66.2,0.1,0.1,0,"Mario Mandzukic Atletico, 36, M(L),FW",832.0,1.2,0.7,5,0,0.1,19.2,59.9,7.39,Mario Mandzukic,Atletico,28,ATL  Club Atlético de Madrid  Atlético,"M(L),FW",22.000,101.0,2.0,3.0
122,"40PepeReal Madrid, 39, D(C)","Pepe Real Madrid, 39, D(C)",2225,1.7,1.8,0.7,0.5,3.7,0.6,0.4,7.2,2,2,0.4,0.4,1.4,0,0.2,0.4,44.5,86.7,0.1,3.6,0,"Pepe Real Madrid, 39, D(C)",540.0,1.7,2.0,0,1,0.2,53.2,90.6,7.5,Pepe,Real Madrid,31,RM  Real Madrid CF  Real Madrid,D(C),29.000,152.0,0.0,0.0
123,"21MarceloReal Madrid, 34, D(L),M(L)","Marcelo Real Madrid, 34, D(L),M(L)",2931,2.3,1.3,0.6,0.4,1.6,1.2,0.1,7.39,2,7,0.7,1.5,1.1,0.1,0.6,0.9,55.7,83.5,1.4,3.3,0.1,"Marcelo Real Madrid, 34, D(L),M(L)",779.0,2.2,1.5,1,2,1.7,54.6,86.5,7.56,Marcelo,Real Madrid,26,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",29.000,152.0,2.0,1.0
124,"22Diego GodínAtletico, 36, D(C)","Diego Godín Atletico, 36, D(C)",3060,1.4,2.6,0.6,0.3,6.0,0.6,0.4,7.37,3,0,0.7,0.1,1.0,0.2,0.3,0.2,34.2,76.2,0,3.3,0,"Diego Godín Atletico, 36, D(C)",810.0,2.1,2.3,1,0,0.3,27.9,70.9,7.57,Diego Godín,Atletico,28,ATL  Club Atlético de Madrid  Atlético,D(C),22.000,101.0,0.0,0.0
125,"24Aritz AdurizAthletic Bilbao, 41, FW","Aritz Aduriz Athletic Bilbao, 41, FW",2586,0.7,0.3,2.0,0.1,0.5,0.1,0,7.37,18,4,2.8,0.5,1.8,1.2,2.0,2.5,21.5,59.6,0.1,0.1,0.1,"Aritz Aduriz Athletic Bilbao, 41, FW",250.0,0,0.2,1,0,0,13.0,70.8,6.58,Aritz Aduriz,Athletic Bilbao,33,ATH  Athletic Club  Athletic Club,FW,10.000,37.0,0.0,4.0
126,"25Dani AlvesBarcelona, 39, D(R),M(CR)","Dani Alves Barcelona, 39, D(R),M(CR)",2524,4.1,1.5,1.8,0.2,1.0,1.4,0.2,7.37,0,6,0.7,1.3,1.1,0.3,0.9,0.9,64.7,88.5,1.2,2.6,0.1,"Dani Alves Barcelona, 39, D(R),M(CR)",961.0,3.0,1.6,0,4,1.6,73.5,86.6,7.57,Dani Alves,Barcelona,31,BAR  FC Barcelona  Barcelona,"D(R),M(CR)",34.000,145.0,1.5,1.0
127,"27IscoReal Madrid, 30, M(CLR),FW","Isco Real Madrid, 30, M(CLR),FW",2341,1.7,0.8,0.9,0,0.1,1.2,0.1,7.35,4,9,1.3,1.6,1.7,0,1.7,1.1,51.4,88.0,0.5,1.4,0.2,"Isco Real Madrid, 30, M(CLR),FW",868.0,3,1.2,0,0,2.0,63.6,89.7,7.62,Isco,Real Madrid,22,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",29.000,152.0,1.0,3.0
128,"11Marc BartraBarcelona, 31, D(CR),DMC","Marc Bartra Barcelona, 31, D(CR),DMC",1036,2.1,2.4,0.5,0.6,2.7,0.6,0.4,7.51,1,3,0.8,0.2,0.6,0,0.1,0.4,53.6,88.8,0.1,3.5,0,"Marc Bartra Barcelona, 31, D(CR),DMC",451.0,1.7,1.5,0,1,0.2,66.0,92.7,7.35,Marc Bartra,Barcelona,23,BAR  FC Barcelona  Barcelona,"D(CR),DMC",34.000,145.0,0.5,0.5
129,"12TiagoAtletico, 41, M(C)","Tiago Atletico, 41, M(C)",2592,2.5,2.6,1.4,0,2.2,0.9,0.3,7.5,5,4,0.7,0.6,1.5,0.1,0.5,0.5,48.8,81.2,0.1,2.5,0.1,"Tiago Atletico, 41, M(C)",298.0,2.8,1.3,0,0,0,32.0,86.7,6.91,Tiago,Atletico,33,ATL  Club Atlético de Madrid  Atlético,M(C),22.000,101.0,0.0,2.0
130,"13Luka ModricReal Madrid, 36, M(C)","Luka Modric Real Madrid, 36, M(C)",1306,1.3,1.4,1.0,0,0.3,0.8,0.3,7.48,1,3,0.9,1.2,1.1,0,1.1,0.5,60.7,91.6,0.8,5.1,0.2,"Luka Modric Real Madrid, 36, M(C)",449.0,1.8,0.8,0,1,0.8,64.7,92.0,7.26,Luka Modric,Real Madrid,28,RM  Real Madrid CF  Real Madrid,M(C),29.000,152.0,0.0,2.0
131,"16Gerard PiquéBarcelona, 35, D(C)","Gerard Piqué Barcelona, 35, D(C)",2385,2.1,2.2,0.9,0.9,4.4,0.4,0.5,7.43,5,1,0.7,0.1,0.4,0,0.2,0.3,64.1,89.3,0,4.0,0.1,"Gerard Piqué Barcelona, 35, D(C)",990.0,2.0,1.5,1,0,0.1,59.5,90.7,7.27,Gerard Piqué,Barcelona,27,BAR  FC Barcelona  Barcelona,D(C),34.000,145.0,0.0,0.0
132,"17Toni KroosReal Madrid, 32, M(C)","Toni Kroos Real Madrid, 32, M(C)",3064,2.6,0.9,0.9,0,0.3,1.7,0.2,7.42,2,7,0.9,2,2,0.1,0.8,0.6,65.4,92.2,1.6,5.8,0.1,"Toni Kroos Real Madrid, 32, M(C)",969.0,2.6,1.2,0,3,1.8,71.0,95.1,7.33,Toni Kroos,Real Madrid,24,RM  Real Madrid CF  Real Madrid,M(C),29.000,152.0,0.0,2.0
133,"18Sergio RamosReal Madrid, 36, D(CR)","Sergio Ramos Real Madrid, 36, D(CR)",2254,1.7,2.4,1.6,0.2,3.9,0.7,0.8,7.42,4,1,1,0.3,1.2,0.2,0,0.4,60.2,90.0,0,5.6,0.1,"Sergio Ramos Real Madrid, 36, D(CR)",696.0,3.1,3.5,0,0,0.3,64.4,88.2,7.25,Sergio Ramos,Real Madrid,28,RM  Real Madrid CF  Real Madrid,D(CR),29.000,152.0,1.0,0.0
134,"1Lionel MessiBarcelona, 34, AM(CR),FW","Lionel Messi Barcelona, 34, AM(CR),FW",3375,0.7,0.2,0.7,0,0,0.3,0,8.84,43,18,4.9,2.5,2.4,0.6,2.0,1.3,61.4,82.9,0.5,2.7,0.9,"Lionel Messi Barcelona, 34, AM(CR),FW",1146.0,1.1,0.5,10,5,2.8,64.5,86.2,8.9,Lionel Messi,Barcelona,26,BAR  FC Barcelona  Barcelona,"AM(CR),FW",34.000,145.0,1.0,3.0
135,"2Cristiano RonaldoReal Madrid, 37, M(L),FW","Cristiano Ronaldo Real Madrid, 37, M(L),FW",3099,0.3,0,0.7,0,0.8,0.3,0.1,8.48,48,16,6.4,2.2,1.6,1.1,1.1,1.3,33.7,80.7,0.6,0.6,0.2,"Cristiano Ronaldo Real Madrid, 37, M(L),FW",1065.0,0.2,0.2,10,3,1.3,35.7,81.5,7.83,Cristiano Ronaldo,Real Madrid,29,RM  Real Madrid CF  Real Madrid,"M(L),FW",29.000,152.0,2.0,3.0
136,"3NeymarBarcelona, 30, AM(CLR),FW","Neymar Barcelona, 30, AM(CLR),FW",2573,1.3,0.3,1,0,0.2,0.5,0,7.96,22,7,2.9,1.6,2.9,0.5,2.0,1.8,46.7,81.0,0.1,1.1,0.1,"Neymar Barcelona, 30, AM(CLR),FW",1027.0,0.9,0.4,10,0,1.9,42.3,82.3,7.92,Neymar,Barcelona,22,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",34.000,145.0,1.0,3.0
137,"4James RodríguezReal Madrid, 30, AM(CLR),FW","James Rodríguez Real Madrid, 30, AM(CLR),FW",2290,1.4,0.8,0.8,0,0.1,1.3,0,7.85,13,13,1.8,2.7,1.9,0.2,0.9,1.3,49.3,87.2,2.1,2.6,0.3,"James Rodríguez Real Madrid, 30, AM(CLR),FW",705.0,1.3,1.1,1,2,3.0,52.9,87.0,7.33,James Rodríguez,Real Madrid,22,RM  Real Madrid CF  Real Madrid,"AM(CLR),FW",29.000,152.0,1.0,3.0
138,"5Luis SuárezBarcelona, 35, AM(CLR),FW","Luis Suárez Barcelona, 35, AM(CLR),FW",2180,0.6,0.1,0.9,0,0.6,0.1,0.1,7.69,16,14,2.8,2.2,1.3,1.6,1.3,2.1,27.4,77.2,0.4,0.6,0.2,"Luis Suárez Barcelona, 35, AM(CLR),FW",828.0,1.0,0.2,7,3,1,31.1,74.6,7.9,Luis Suárez,Barcelona,27,BAR  FC Barcelona  Barcelona,"AM(CLR),FW",34.000,145.0,1.0,3.0
139,"7Gareth BaleReal Madrid, 32, M(CLR),FW","Gareth Bale Real Madrid, 32, M(CLR),FW",2582,0.8,0.3,0.8,0,0.5,0.5,0.2,7.66,13,9,3.3,1.6,1.1,0.8,1.0,1.4,28.1,78.0,0.5,1.0,0.3,"Gareth Bale Real Madrid, 32, M(CLR),FW",827.0,0.3,0.7,2,1,0.9,30.4,78.3,7.33,Gareth Bale,Real Madrid,24,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",29.000,152.0,1.0,3.0
140,"9Karim BenzemaReal Madrid, 34, FW","Karim Benzema Real Madrid, 34, FW",2312,0.6,0.1,0.9,0,0.7,0.2,0,7.56,15,10,2.4,1.6,0.7,0.8,1.6,0.9,27.3,79.3,0.2,0.5,0.1,"Karim Benzema Real Madrid, 34, FW",664.0,0.4,0.4,6,1,2.2,31.6,81.7,7.58,Karim Benzema,Real Madrid,26,RM  Real Madrid CF  Real Madrid,FW,29.000,152.0,0.0,4.0
141,"10José GiménezAtletico, 27, D(CR)","José Giménez Atletico, 27, D(CR)",1752,2.1,2.7,0.7,0.3,5.6,0.6,1,7.52,1,3,0.4,0.4,0.8,0.1,0.3,0.1,33.8,78.3,0,3.7,0.1,"José Giménez Atletico, 27, D(CR)",304.0,1.8,1.8,0,0,0,21.0,79.8,7.45,José Giménez,Atletico,19,ATL  Club Atlético de Madrid  Atlético,D(CR),22.000,101.0,1.0,0.0
142,"428Mattia DestroRoma, 31, FW","Mattia Destro Roma, 31, FW",815,0.3,0.2,1.2,0.1,0.3,0.3,0.2,6.47,5,0,1.4,0.2,0.3,0.7,0.7,1.7,8.3,75.8,0,0.2,0,"Mattia Destro Roma, 31, FW",110.0,0,0,0,0,0,11,81.8,6.07,Mattia Destro,Roma,23,ASR  AS Roma  Roma,FW,12.000,29.5,0.0,4.0
143,"369Kingsley ComanJuventus, 25, M(LR),FW","Kingsley Coman Juventus, 25, M(LR),FW",488,0.7,0.4,1,0,0.1,0.2,0,6.58,0,2,0.9,0.4,0.9,0.3,0.9,1.1,11.4,80.0,0.3,0.4,0.1,"Kingsley Coman Juventus, 25, M(LR),FW",2.0,0,0,0,0,0,0,0,5.88,Kingsley Coman,Juventus,17,JUV  Juventus  Juventus,"M(LR),FW",29.000,81.0,2.0,3.0
144,"299Stefano SturaroJuventus, 29, M(CL)","Stefano Sturaro Juventus, 29, M(CL)",712,1.5,0.8,1.3,0,0.4,0.8,0.5,6.69,1,0,1.3,0.4,2.4,0.1,1.1,0.4,25.7,83.1,0,0.8,0,"Stefano Sturaro Juventus, 29, M(CL)",67.0,0,0,0,0,0.5,7.5,80.0,6.49,Stefano Sturaro,Juventus,21,JUV  Juventus  Juventus,M(CL),29.000,81.0,1.0,2.0
145,"285Juan IturbeRoma, 29, AM(LR)","Juan Iturbe Roma, 29, AM(LR)",1385,1.1,0.4,1.4,0,0.2,0.4,0,6.71,2,1,1.3,0.6,1.8,0.1,1,1.2,14.2,76.8,0.2,0.3,0,"Juan Iturbe Roma, 29, AM(LR)",244.0,0.5,0.3,1,2,0.7,12.0,77.8,6.43,Juan Iturbe,Roma,21,ASR  AS Roma  Roma,AM(LR),12.000,29.5,2.0,2.5
146,"288Fernando LlorenteJuventus, 37, FW","Fernando Llorente Juventus, 37, FW",1962,0.5,0.1,1.7,0,0.5,0.2,0.1,6.7,7,1,1.6,0.7,0.6,0.7,1.6,2,20.3,70.2,0,0.3,0,"Fernando Llorente Juventus, 37, FW",414.0,0.3,0.2,1,0,0.7,15.3,75.4,6.55,Fernando Llorente,Juventus,29,JUV  Juventus  Juventus,FW,29.000,81.0,0.0,4.0
147,"289Simone PadoinJuventus, 38, D(LR),M(CLR)","Simone Padoin Juventus, 38, D(LR),M(CLR)",1344,1.3,1.2,0.5,0.2,1,0.3,0.1,6.7,0,4,0.3,0.7,0.8,0,0.5,0.4,27.4,87.9,0.6,0.8,0,"Simone Padoin Juventus, 38, D(LR),M(CLR)",114.0,0.5,0.3,0,0,0.5,12.3,91.8,6.42,Simone Padoin,Juventus,30,JUV  Juventus  Juventus,"D(LR),M(CLR)",29.000,81.0,1.5,1.0
148,"270Álvaro MorataJuventus, 29, AM(L),FW","Álvaro Morata Juventus, 29, AM(L),FW",1321,0.5,0.1,1.1,0,0.4,0.5,0,6.74,8,5,1.8,0.7,1.1,0.5,1.1,1.5,13.0,75.0,0.1,0.2,0,"Álvaro Morata Juventus, 29, AM(L),FW",744.0,0.8,0.3,5,0,0.8,16.4,71.1,7.09,Álvaro Morata,Juventus,21,JUV  Juventus  Juventus,"AM(L),FW",29.000,81.0,2.0,3.0
149,"235Adem LjajicRoma, 30, AM(CLR),FW","Adem Ljajic Roma, 30, AM(CLR),FW",2025,0.3,0.4,0.3,0,0.3,0.3,0,6.8,8,2,1.6,1.4,0.5,0.3,1,1.3,32.6,89.3,0.4,0.7,0,"Adem Ljajic Roma, 30, AM(CLR),FW",184.0,0,0.3,0,0,0.3,25.3,86.1,6.29,Adem Ljajic,Roma,22,ASR  AS Roma  Roma,"AM(CLR),FW",12.000,29.5,1.0,3.0
150,"194Francesco TottiRoma, 45, AM(CL),FW","Francesco Totti Roma, 45, AM(CL),FW",1751,0.3,0.3,1.3,0,0,0.4,0,6.86,8,6,1.9,1.7,1.5,0.3,1.2,1.5,36.3,75.5,0.8,3.6,0.1,"Francesco Totti Roma, 45, AM(CL),FW",368.0,0.2,0.6,2,1,1.4,44.2,77.8,7.06,Francesco Totti,Roma,37,ASR  AS Roma  Roma,"AM(CL),FW",12.000,29.5,1.0,3.0
151,"187MaiconRoma, 40, D(R)","Maicon Roma, 40, D(R)",984,1.6,1.7,0.6,0.2,1.4,1.3,0.1,6.87,1,1,0.9,0.6,0.6,0,0.6,0.6,49.6,82.3,0.4,3.3,0.1,"Maicon Roma, 40, D(R)",258.0,3,2.3,1,0,2.3,47.7,88.8,7.71,Maicon,Roma,32,ASR  AS Roma  Roma,D(R),12.000,29.5,2.0,0.0
152,"177Roberto PereyraJuventus, 31, M(CLR),FW","Roberto Pereyra Juventus, 31, M(CLR),FW",2281,0.6,0.7,0.9,0,0.3,0.4,0.1,6.88,4,3,0.9,1.2,1.1,0.2,1.7,1.4,30.7,86.3,0.5,0.6,0.1,"Roberto Pereyra Juventus, 31, M(CLR),FW",388.0,0.6,0.3,0,1,0.5,13.5,86.4,6.37,Roberto Pereyra,Juventus,23,JUV  Juventus  Juventus,"M(CLR),FW",29.000,81.0,1.0,3.0
153,"162Andrea BarzagliJuventus, 41, D(CR)","Andrea Barzagli Juventus, 41, D(CR)",769,1.3,1.3,0.3,0.2,3.9,0.6,0.2,6.92,0,0,0,0.2,0.5,0,0,0.1,45.3,89.4,0.1,3.9,0,"Andrea Barzagli Juventus, 41, D(CR)",296.0,1,1.5,0,0,0,17.7,82.1,6.5,Andrea Barzagli,Juventus,33,JUV  Juventus  Juventus,D(CR),29.000,81.0,1.0,0.0
154,"167Alessandro FlorenziRoma, 31, D(R),M(CLR)","Alessandro Florenzi Roma, 31, D(R),M(CLR)",2294,1.1,1.3,0.6,0.1,1.3,0.7,0.2,6.9,5,4,1.5,1.1,0.6,0.1,0.6,0.9,34.4,79.8,1.1,2.5,0.1,"Alessandro Florenzi Roma, 31, D(R),M(CLR)",351.0,0.7,1.7,0,0,0.5,28.3,82.9,6.56,Alessandro Florenzi,Roma,23,ASR  AS Roma  Roma,"D(R),M(CLR)",12.000,29.5,1.5,1.0
155,"153Angelo OgbonnaJuventus, 34, D(C)","Angelo Ogbonna Juventus, 34, D(C)",1752,1.2,1.4,0.7,0.3,3.3,0.2,0.5,6.93,0,0,0.4,0.2,0.6,0,0.2,0.2,47.8,89.4,0,2.5,0,"Angelo Ogbonna Juventus, 34, D(C)",77.0,0,2,0,0,0,47.0,74.5,6.43,Angelo Ogbonna,Juventus,26,JUV  Juventus  Juventus,D(C),29.000,81.0,0.0,0.0
156,"147Stephan LichtsteinerJuventus, 38, D(R),M(R)","Stephan Lichtsteiner Juventus, 38, D(R),M(R)",2452,1.3,0.9,1.1,0.1,1.8,0.3,0.2,6.94,3,5,0.7,0.8,1.6,0.1,1.2,1,38.5,77.8,0.8,1.2,0,"Stephan Lichtsteiner Juventus, 38, D(R),M(R)",1169.0,1.8,1.0,0,0,0.6,44.7,83.5,6.8,Stephan Lichtsteiner,Juventus,30,JUV  Juventus  Juventus,"D(R),M(R)",29.000,81.0,2.0,1.0
157,"150Seydou KeitaRoma, 42, M(C)","Seydou Keita Roma, 42, M(C)",1725,1.6,1.7,1.3,0,1.1,0.4,0.1,6.94,2,1,0.5,0.5,1.7,0.1,0.3,0.8,60.3,90.2,0.1,3.7,0,"Seydou Keita Roma, 42, M(C)",450.0,2.2,1.2,0,0,0.8,70.8,91.2,7.15,Seydou Keita,Roma,34,ASR  AS Roma  Roma,M(C),12.000,29.5,0.0,2.0
158,"140Vasilis TorosidisRoma, 37, D(CLR),M(R)","Vasilis Torosidis Roma, 37, D(CLR),M(R)",1493,1.4,1.6,1.1,0.3,3.5,0.4,0.3,6.95,2,0,1.0,0.4,0.7,0.1,0.6,0.7,37.7,82.9,0.2,1.3,0.1,"Vasilis Torosidis Roma, 37, D(CLR),M(R)",271.0,1.5,1.8,0,0,0.3,29.0,81.0,6.4,Vasilis Torosidis,Roma,29,ASR  AS Roma  Roma,"D(CLR),M(R)",12.000,29.5,1.5,1.0
159,"121Kwadwo AsamoahJuventus, 33, D(L),M(CL)","Kwadwo Asamoah Juventus, 33, D(L),M(CL)",621,1.4,1.9,1,0,1.7,0.6,0.3,6.99,0,0,0.9,1.6,1.0,0,1.3,0.6,50.1,86.0,0.6,1.3,0,"Kwadwo Asamoah Juventus, 33, D(L),M(CL)",263.0,2,1.3,0,1,1,65.0,87.7,7.01,Kwadwo Asamoah,Juventus,25,JUV  Juventus  Juventus,"D(L),M(CL)",29.000,81.0,1.5,1.0
160,"120Ashley ColeRoma, 41, D(L),M(L)","Ashley Cole Roma, 41, D(L),M(L)",990,1.7,2.3,0.6,0.3,1.8,0.5,0.2,6.99,0,0,0.5,0.4,0.8,0.1,0.7,0.9,45.6,90.0,0,1.1,0,"Ashley Cole Roma, 41, D(L),M(L)",181.0,1.7,1.7,0,0,0.3,20.7,83.9,6.43,Ashley Cole,Roma,33,ASR  AS Roma  Roma,"D(L),M(L)",12.000,29.5,2.0,1.0
161,"105GervinhoRoma, 35, M(LR),FW","Gervinho Roma, 35, M(LR),FW",1896,0.5,0.5,0.6,0,0,0.4,0,7.01,2,4,1.6,1.4,0.8,1,1,2,23.3,83.3,0.1,0.1,0.1,"Gervinho Roma, 35, M(LR),FW",434.0,0.5,0.3,3,1,0.8,20.3,86.1,7.29,Gervinho,Roma,27,ASR  AS Roma  Roma,"M(LR),FW",12.000,29.5,2.0,3.0
162,"91Daniele De RossiRoma, 38, D(C),M(C)","Daniele De Rossi Roma, 38, D(C),M(C)",2154,1,2.4,1.4,0.1,2.7,0.9,0.3,7.06,2,0,0.7,0.5,1.2,0,0.3,0.2,66.2,87.8,0,9.6,0,"Daniele De Rossi Roma, 38, D(C),M(C)",270.0,1,2.7,0,0,0.3,63.0,86.2,6.49,Daniele De Rossi,Roma,30,ASR  AS Roma  Roma,"D(C),M(C)",12.000,29.5,0.0,1.0
163,"98Martín CáceresJuventus, 35, D(CLR),M(R)","Martín Cáceres Juventus, 35, D(CLR),M(R)",791,1.8,0.9,0.3,0.4,2.0,0.6,0,7.03,1,0,0.8,0.4,1.0,0,0.5,0.6,49.1,87.6,0.3,2.2,0,"Martín Cáceres Juventus, 35, D(CLR),M(R)",168.0,2,0.5,0,0,1,70.5,92.2,7.09,Martín Cáceres,Juventus,27,JUV  Juventus  Juventus,"D(CLR),M(R)",29.000,81.0,1.5,1.0
164,"72Mapou Yanga-MbiwaRoma, 33, D(CR)","Mapou Yanga-Mbiwa Roma, 33, D(CR)",2092,1.9,2.4,0.8,0.8,4.1,0.6,0.5,7.09,1,1,0.2,0.3,0.7,0,0.2,0.2,46.2,91.2,0,3.1,0,"Mapou Yanga-Mbiwa Roma, 33, D(CR)",373.0,2.6,1.4,0,0,0.4,31.6,88.6,6.63,Mapou Yanga-Mbiwa,Roma,25,ASR  AS Roma  Roma,D(CR),12.000,29.5,1.0,0.0
165,"54Patrice EvraJuventus, 41, D(CL),M(L)","Patrice Evra Juventus, 41, D(CL),M(L)",1796,1.9,2.3,1.3,0,2.2,0.8,0.3,7.14,1,2,0.5,1.3,0.6,0.5,0.7,1.1,37.4,84.2,0.9,0.7,0,"Patrice Evra Juventus, 41, D(CL),M(L)",899.0,1.8,1.1,0,1,1,43.1,81.7,7.12,Patrice Evra,Juventus,33,JUV  Juventus  Juventus,"D(CL),M(L)",29.000,81.0,1.5,1.0
166,"44Kostas ManolasRoma, 30, D(C)","Kostas Manolas Roma, 30, D(C)",2610,1.9,2.5,1.2,1,5.9,0.5,0.8,7.15,0,0,0.2,0.1,0.6,0,0.1,0.2,42.6,90.9,0,2.8,0,"Kostas Manolas Roma, 30, D(C)",527.0,2,2.8,0,0,0,35.5,88.7,6.89,Kostas Manolas,Roma,22,ASR  AS Roma  Roma,D(C),12.000,29.5,0.0,0.0
167,"46Leonardo BonucciJuventus, 35, D(C)","Leonardo Bonucci Juventus, 35, D(C)",3015,1.1,1.9,0.8,0.7,4.8,0.5,0.9,7.15,3,0,0.7,0.3,0.6,0,0.1,0.4,59.2,86.4,0,5.5,0.1,"Leonardo Bonucci Juventus, 35, D(C)",1170.0,1.0,2.0,0,0,0,51.8,86.2,7.02,Leonardo Bonucci,Juventus,27,JUV  Juventus  Juventus,D(C),29.000,81.0,0.0,0.0
168,"33Radja NainggolanRoma, 34, M(C)","Radja Nainggolan Roma, 34, M(C)",2776,2.5,1.1,1.5,0,0.6,1,0.1,7.21,5,2,2.3,1,1.7,0,1.3,1.1,54.2,86.8,0.2,5.2,0.2,"Radja Nainggolan Roma, 34, M(C)",533.0,3.0,3.2,0,2,1,60.3,89.2,7.13,Radja Nainggolan,Roma,26,ASR  AS Roma  Roma,M(C),12.000,29.5,0.0,2.0
