,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
55,"26Raheem SterlingMan City, 27, M(CLR),FW","Raheem Sterling Man City, 27, M(CLR),FW",2127,0.8,0.4,0.6,0,0.1,0.4,0,7.2,13,5,1.9,1.4,1.2,0.3,1.8,2.1,27.3,85.4,0.3,0.2,0,"Raheem Sterling Man City, 27, M(CLR),FW",579.0,0.7,0.2,3,2,0.9,16.6,89.9,6.75,Raheem Sterling,Man City,26,MC  Manchester City FC  Man. City,"M(CLR),FW",27.000,134.0,1.0,3.0
56,"28Mason MountChelsea, 23, M(CLR)","Mason Mount Chelsea, 23, M(CLR)",2365,1.3,0.4,0.9,0,0.3,0.8,0,7.19,11,10,2.4,1.8,0.7,0.2,1.1,2.2,34.8,85.4,1.3,0.7,0.2,"Mason Mount Chelsea, 23, M(CLR)",539.0,1.3,0,1,2,2.1,35.9,84.9,6.97,Mason Mount,Chelsea,22,CHE  Chelsea FC  Chelsea,M(CLR),25.000,123.0,1.0,2.0
57,"29Virgil van DijkLiverpool, 30, D(C)","Virgil van Dijk Liverpool, 30, D(C)",3060,0.5,0.9,0.3,1.3,3.1,0.1,0.4,7.18,3,1,1.0,0.3,0.2,0,0.1,0.1,77.8,89.5,0,4.9,0,"Virgil van Dijk Liverpool, 30, D(C)",810.0,0.6,1.4,0,0,0,76.9,90.9,7.08,Virgil van Dijk,Liverpool,29,LIV  Liverpool FC  Liverpool,D(C),33.000,134.0,0.0,0.0
58,"30Jack GrealishMan City, 26, AM(CL),FW","Jack Grealish Man City, 26, AM(CL),FW",1917,0.7,0.3,0.7,0,0.2,0.3,0,7.17,3,3,1.7,2.0,2.1,0.2,1.1,1.2,35.7,88.4,0.3,0.5,0.1,"Jack Grealish Man City, 26, AM(CL),FW",461.0,1.3,0.4,1,1,1.7,35.7,86.0,7.13,Jack Grealish,Man City,25,MC  Manchester City FC  Man. City,"AM(CL),FW",27.000,134.0,1.0,3.0
59,"13Joel MatipLiverpool, 30, D(C)","Joel Matip Liverpool, 30, D(C)",2790,1.5,1.4,0.4,1.4,2.9,0.4,0.5,7.35,3,3,1.1,0.4,0.4,0,0.2,0.4,74.8,88.5,0,3.5,0.1,"Joel Matip Liverpool, 30, D(C)",630.0,1.1,0.9,0,0,0.1,73.9,91.9,6.85,Joel Matip,Liverpool,29,LIV  Liverpool FC  Liverpool,D(C),33.000,134.0,0.0,0.0
60,"15Sadio ManéLiverpool, 30, AM(CLR),FW","Sadio Mané Liverpool, 30, AM(CLR),FW",2825,1,0.2,1.5,0.1,0.3,0.5,0,7.29,16,2,2.9,1.2,1.5,0.6,1.7,3.1,30.5,77.3,0.3,0.7,0.1,"Sadio Mané Liverpool, 30, AM(CLR),FW",825.0,0.7,0,5,0,1.4,21.6,78.6,6.87,Sadio Mané,Liverpool,29,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",33.000,134.0,1.0,3.0
61,"17Bernardo SilvaMan City, 27, M(CLR),FW","Bernardo Silva Man City, 27, M(CLR),FW",2861,1.6,0.6,0.9,0,0.4,1,0.1,7.28,8,4,1.3,1.7,0.9,0.3,0.7,1.5,53.9,89.6,0.2,1.2,0.1,"Bernardo Silva Man City, 27, M(CLR),FW",881.0,1.5,0.6,3,3,1.2,40.4,91.9,7.08,Bernardo Silva,Man City,26,MC  Manchester City FC  Man. City,"M(CLR),FW",27.000,134.0,1.0,3.0
62,"1Kevin De BruyneMan City, 30, M(CLR),FW","Kevin De Bruyne Man City, 30, M(CLR),FW",2205,1.1,0.2,0.7,0,0.5,0.8,0.1,7.64,15,8,2.6,2.9,0.9,0.1,0.7,1.3,45.3,82.5,1,2.4,0.3,"Kevin De Bruyne Man City, 30, M(CLR),FW",735.0,0.7,0.5,2,3,2.5,38.0,85.5,7.15,Kevin De Bruyne,Man City,29,MC  Manchester City FC  Man. City,"M(CLR),FW",27.000,134.0,1.0,3.0
63,"2Mohamed SalahLiverpool, 29, AM(CLR),FW","Mohamed Salah Liverpool, 29, AM(CLR),FW",2763,0.5,0.2,0.3,0,0.1,0.4,0,7.54,23,13,4.0,1.8,0.7,0.3,2.3,2.8,30.8,79.9,0.2,0.5,0.3,"Mohamed Salah Liverpool, 29, AM(CLR),FW",1010.0,0.5,0.2,8,2,1.8,32.5,82.5,7.33,Mohamed Salah,Liverpool,28,LIV  Liverpool FC  Liverpool,"AM(CLR),FW",33.000,134.0,1.0,3.0
64,"4Trent Alexander-ArnoldLiverpool, 23, D(R),M(R)","Trent Alexander-Arnold Liverpool, 23, D(R),M(R)",2854,1.3,1.3,0.4,0.4,1,1.0,0.1,7.51,2,12,1.6,2.8,0.2,0.3,0.6,1.3,67.3,78.1,2.6,6.3,0.3,"Trent Alexander-Arnold Liverpool, 23, D(R),M(R)",795.0,1.9,1,0,3,2.4,74.2,82.3,7.14,Trent Alexander-Arnold,Liverpool,22,LIV  Liverpool FC  Liverpool,"D(R),M(R)",33.000,134.0,2.0,1.0
65,"7RodriMan City, 25, DMC","Rodri Man City, 25, DMC",2887,2.2,0.8,1.3,0.1,1.3,0.8,0.2,7.44,7,2,1.4,0.9,0.6,0,0.7,0.5,86.8,91.8,0.1,5.5,0.1,"Rodri Man City, 25, DMC",842.0,2.6,1.4,0,0,0.6,80.7,93.3,7.14,Rodri,Man City,24,MC  Manchester City FC  Man. City,DMC,27.000,134.0,0.0,1.0
66,"8Luis DíazLiverpool, 25, AM(L)","Luis Díaz Liverpool, 25, AM(L)",964,0.7,0.3,1.1,0,0.2,0.5,0,7.44,4,3,2.9,1.5,1.1,0.2,2.0,2.1,33.8,87.7,0.4,0.5,0,"Luis Díaz Liverpool, 25, AM(L)",385.0,0.3,0,2,1,0.7,25.4,86.5,7.08,Luis Díaz,Liverpool,24,LIV  Liverpool FC  Liverpool,AM(L),33.000,134.0,2.0,2.5
67,"10Ben ChilwellChelsea, 25, D(L),M(L)","Ben Chilwell Chelsea, 25, D(L),M(L)",541,1.1,0.6,1.4,0.1,2,0.4,0,7.42,3,1,1.9,1.4,2.1,0.3,0.4,1.9,38.6,83.0,1,0.7,0,"Ben Chilwell Chelsea, 25, D(L),M(L)",189.0,1.8,0.3,0,0,1,19.5,85.9,6.67,Ben Chilwell,Chelsea,24,CHE  Chelsea FC  Chelsea,"D(L),M(L)",25.000,123.0,2.0,1.0
68,"447Riqui PuigBarcelona, 22, M(C)","Riqui Puig Barcelona, 22, M(C)",475,0.4,0.2,0.6,0,0,0.8,0,6.29,1,0,0.6,0.3,0.7,0,0.7,0.6,30.0,92.7,0,1.1,0,"Riqui Puig Barcelona, 22, M(C)",17.0,1,0,0,0,1,15.0,86.7,6.13,Riqui Puig,Barcelona,21,BAR  FC Barcelona  Barcelona,M(C),15.000,114.0,0.0,2.0
69,"440Clément LengletBarcelona, 26, D(C)","Clément Lenglet Barcelona, 26, D(C)",818,1,0.6,0.9,0.3,0.9,0.2,0.1,6.3,0,1,0.1,0.1,0.2,0,0.1,0.2,38.7,91.0,0,2.3,0,"Clément Lenglet Barcelona, 26, D(C)",345.0,1.5,1.3,0,0,0,80.0,89.4,6.75,Clément Lenglet,Barcelona,25,BAR  FC Barcelona  Barcelona,D(C),15.000,114.0,0.0,0.0
70,"426Munir El-HaddadiSevilla, 26, AM(LR),FW","Munir El-Haddadi Sevilla, 26, AM(LR),FW",471,0.5,0.3,0.4,0,0.1,0.4,0.1,6.33,2,0,0.7,0.4,0.8,0.2,0.5,1,7.3,79.0,0.1,0.2,0,"Munir El-Haddadi Sevilla, 26, AM(LR),FW",204.0,0,0.3,0,0,0.3,12.8,80.4,6.22,Munir El-Haddadi,Sevilla,25,SEV  Sevilla FC  Sevilla,"AM(LR),FW",12.000,91.0,2.0,3.0
71,"383Mario GasparVillarreal, 31, D(CR),M(R)","Mario Gaspar Villarreal, 31, D(CR),M(R)",622,0.8,0.5,0.7,0.3,1.1,0.3,0.3,6.4,0,0,0.3,0.4,0.2,0,0.2,0.4,25.7,79.2,0.2,1.2,0,"Mario Gaspar Villarreal, 31, D(CR),M(R)",92.0,1,0,0,0,1,18.0,86.1,6.51,Mario Gaspar,Villarreal,30,VLR  Villarreal CF  Villarreal,"D(CR),M(R)",24.000,78.0,1.5,1.0
72,"384Ludwig AugustinssonSevilla, 28, D(L),M(L)","Ludwig Augustinsson Sevilla, 28, D(L),M(L)",790,0.9,0.3,0.7,0,0.9,0.3,0.2,6.4,0,1,0.2,0.5,0.5,0,0.2,0.6,22.2,84.8,0.5,0.8,0,"Ludwig Augustinsson Sevilla, 28, D(L),M(L)",79.0,0.3,1,0,0,0.7,17.7,73.6,6.18,Ludwig Augustinsson,Sevilla,27,SEV  Sevilla FC  Sevilla,"D(L),M(L)",12.000,91.0,2.0,1.0
73,"376Moi GómezVillarreal, 27, M(CLR)","Moi Gómez Villarreal, 27, M(CLR)",1280,0.5,0.2,0.8,0,0.2,0.4,0,6.41,2,2,0.4,0.7,0.4,0,0.6,0.4,19.2,82.8,0.4,0.7,0.1,"Moi Gómez Villarreal, 27, M(CLR)",224.0,1,0,0,1,0.7,13.3,76.3,6.35,Moi Gómez,Villarreal,26,VLR  Villarreal CF  Villarreal,M(CLR),24.000,78.0,1.0,2.0
74,"343Paco AlcácerVillarreal, 28, AM(R),FW","Paco Alcácer Villarreal, 28, AM(R),FW",792,0.5,0.3,0.3,0,0.1,0.2,0,6.45,1,3,1,0.4,0.4,0.4,0.4,1.1,9.4,71.2,0,0.2,0,"Paco Alcácer Villarreal, 28, AM(R),FW",73.0,0.3,0,1,0,0,3.0,77.8,6.44,Paco Alcácer,Villarreal,27,VLR  Villarreal CF  Villarreal,"AM(R),FW",24.000,78.0,2.0,3.0
75,"336Óliver TorresSevilla, 27, M(CLR)","Óliver Torres Sevilla, 27, M(CLR)",1008,0.8,0.2,0.7,0,0.2,0.7,0,6.45,2,3,0.5,0.5,0.7,0.1,0.8,0.7,23.7,82.1,0.2,2.2,0,"Óliver Torres Sevilla, 27, M(CLR)",168.0,0.8,0,0,0,1,29.0,82.8,6.31,Óliver Torres,Sevilla,26,SEV  Sevilla FC  Sevilla,M(CLR),12.000,91.0,1.0,2.0
76,"339Gonzalo MontielSevilla, 25, D(CR),M(R)","Gonzalo Montiel Sevilla, 25, D(CR),M(R)",1073,0.8,0.6,0.5,0.2,0.9,0.7,0.1,6.45,1,2,0.3,0.6,0.7,0.2,0.3,0.8,30.9,78.4,0.4,1,0,"Gonzalo Montiel Sevilla, 25, D(CR),M(R)",186.0,1.5,0.5,0,0,0.3,30.0,82.5,6.46,Gonzalo Montiel,Sevilla,24,SEV  Sevilla FC  Sevilla,"D(CR),M(R)",12.000,91.0,1.5,1.0
77,"321Renan LodiAtletico, 24, D(L),M(L)","Renan Lodi Atletico, 24, D(L),M(L)",1181,1.1,0.4,0.7,0.1,0.5,0.6,0.1,6.47,2,2,0.3,0.4,0.7,0.1,0.4,0.8,16.9,81.6,0.3,0.4,0,"Renan Lodi Atletico, 24, D(L),M(L)",479.0,0.9,0.7,1,2,0.8,14.9,76.5,6.62,Renan Lodi,Atletico,23,ATL  Club Atlético de Madrid  Atlético,"D(L),M(L)",19.000,105.0,2.0,1.0
78,"330Philippe CoutinhoBarcelona, 29, M(CLR)","Philippe Coutinho Barcelona, 29, M(CLR)",500,0.5,0.3,0.6,0,0.3,0.7,0,6.46,2,0,2,0.1,1.1,0.2,1.3,1.6,25.2,86.8,0.3,0.6,0,"Philippe Coutinho Barcelona, 29, M(CLR)",108.0,0.5,0,0,0,0.3,16.8,79.1,6.18,Philippe Coutinho,Barcelona,28,BAR  FC Barcelona  Barcelona,M(CLR),15.000,114.0,1.0,2.0
79,"317Karim RekikSevilla, 27, D(CL)","Karim Rekik Sevilla, 27, D(CL)",1095,0.6,0.5,0.9,0.1,1.1,0.4,0.3,6.47,0,2,0.2,0.3,0.4,0.1,0.3,0.9,40.7,90.4,0.1,0.7,0.1,"Karim Rekik Sevilla, 27, D(CL)",125.0,0,0.3,0,0,0,21.5,89.5,6.19,Karim Rekik,Sevilla,26,SEV  Sevilla FC  Sevilla,D(CL),12.000,91.0,1.0,0.0
80,"320Vicente IborraVillarreal, 34, M(C)","Vicente Iborra Villarreal, 34, M(C)",1032,1,0.6,1,0.2,1.4,0.6,0.3,6.47,0,1,0.4,0.1,0.5,0,0.3,0.3,31.8,85.8,0,0.8,0,"Vicente Iborra Villarreal, 34, M(C)",10.0,0,2,0,0,0,5.0,60.0,6.07,Vicente Iborra,Villarreal,33,VLR  Villarreal CF  Villarreal,M(C),24.000,78.0,0.0,2.0
81,"301Héctor HerreraAtletico, 32, M(C)","Héctor Herrera Atletico, 32, M(C)",852,0.8,0.6,0.9,0,0.6,0.6,0.1,6.49,0,0,0.4,0.5,0.4,0,0.1,0.7,31.1,84.8,0.1,1.5,0,"Héctor Herrera Atletico, 32, M(C)",227.0,1.5,0.3,0,0,0.3,31.5,80.2,6.38,Héctor Herrera,Atletico,31,ATL  Club Atlético de Madrid  Atlético,M(C),19.000,105.0,0.0,2.0
82,"305Óscar MinguezaBarcelona, 23, D(CR)","Óscar Mingueza Barcelona, 23, D(CR)",892,1.3,0.5,0.6,0.1,0.9,0.4,0,6.49,0,1,0.1,0.5,0.2,0.1,0.3,0.4,34.4,89.3,0.5,1.3,0.1,"Óscar Mingueza Barcelona, 23, D(CR)",220.0,1.4,1,0,0,0.6,25.6,88.3,6.38,Óscar Mingueza,Barcelona,22,BAR  FC Barcelona  Barcelona,D(CR),15.000,114.0,1.0,0.0
83,"283Pervis EstupiñánVillarreal, 24, D(L)","Pervis Estupiñán Villarreal, 24, D(L)",1574,1.3,0.9,0.9,0.3,0.8,0.3,0.2,6.52,0,1,0.5,0.5,0.4,0.4,0.5,0.9,29.5,81.5,0.5,0.8,0,"Pervis Estupiñán Villarreal, 24, D(L)",646.0,1.9,1,0,0,0.4,28.0,80.4,6.51,Pervis Estupiñán,Villarreal,23,VLR  Villarreal CF  Villarreal,D(L),24.000,78.0,2.0,0.0
84,"274Nico GonzálezBarcelona, 20, M(C)","Nico González Barcelona, 20, M(C)",1111,1.1,0.2,1.4,0,0.4,0.6,0,6.53,2,1,0.6,0.5,0.7,0,0.7,1.4,24.9,90.0,0.1,0.4,0.1,"Nico González Barcelona, 20, M(C)",247.0,1,0.8,0,0,1.3,35.5,88.0,6.81,Nico González,Barcelona,19,BAR  FC Barcelona  Barcelona,M(C),15.000,114.0,0.0,2.0
85,"280FelipeAtletico, 33, D(C)","Felipe Atletico, 33, D(C)",1499,0.8,1.1,0.8,0.1,2.9,0.4,0.4,6.52,2,1,0.4,0.2,0.5,0.1,0.1,0.3,29.7,81.8,0,1.5,0,"Felipe Atletico, 33, D(C)",472.0,0.3,0.6,0,0,0,30.7,84.2,5.97,Felipe,Atletico,32,ATL  Club Atlético de Madrid  Atlético,D(C),19.000,105.0,0.0,0.0
86,"267Mario HermosoAtletico, 26, D(CL)","Mario Hermoso Atletico, 26, D(CL)",1872,1.1,1.1,1,0.2,1.7,0.7,0.1,6.54,2,1,0.6,0.3,0.4,0,0.2,0.4,43.9,87.0,0.2,3.7,0,"Mario Hermoso Atletico, 26, D(CL)",426.0,1.8,1.7,0,0,0,28.8,74.6,6.62,Mario Hermoso,Atletico,25,ATL  Club Atlético de Madrid  Atlético,D(CL),19.000,105.0,1.0,0.0
87,"268Serge AurierVillarreal, 29, D(CLR),M(R)","Serge Aurier Villarreal, 29, D(CLR),M(R)",1003,0.7,0.6,0.8,0.4,1.2,0.2,0.4,6.53,0,1,0.6,0.3,0.3,0.1,0.6,0.8,33.1,85.9,0.4,1.1,0,"Serge Aurier Villarreal, 29, D(CLR),M(R)",130.0,0.6,0.8,0,1,0.2,13.4,86.6,6.45,Serge Aurier,Villarreal,28,VLR  Villarreal CF  Villarreal,"D(CLR),M(R)",24.000,78.0,1.5,1.0
88,"270Sime VrsaljkoAtletico, 30, D(LR),M(R)","Sime Vrsaljko Atletico, 30, D(LR),M(R)",910,1.3,0.6,0.6,0.1,1.2,0.4,0,6.53,1,2,0.2,0.1,0.2,0.1,0.3,0.7,21.7,77.2,0.2,1.0,0,"Sime Vrsaljko Atletico, 30, D(LR),M(R)",304.0,2.2,1.6,0,0,0,16.2,63.0,6.61,Sime Vrsaljko,Atletico,29,ATL  Club Atlético de Madrid  Atlético,"D(LR),M(R)",19.000,105.0,2.0,1.0
89,"256Rafa MirSevilla, 24, FW","Rafa Mir Sevilla, 24, FW",1804,0.1,0,0.9,0,0.4,0.3,0.1,6.54,10,0,1.8,0.2,0.5,0.7,0.5,1.7,10.1,67.6,0.1,0.1,0,"Rafa Mir Sevilla, 24, FW",272.0,0.2,0,1,0,0.5,8.7,55.8,6.44,Rafa Mir,Sevilla,23,SEV  Sevilla FC  Sevilla,FW,12.000,91.0,0.0,4.0
90,"257Luis SuárezAtletico, 35, AM(CLR),FW","Luis Suárez Atletico, 35, AM(CLR),FW",1837,0.2,0,0.6,0,0.4,0.2,0,6.54,11,2,1.5,0.4,0.7,0.3,0.3,1.3,14.0,73.7,0,0.6,0.1,"Luis Suárez Atletico, 35, AM(CLR),FW",347.0,0.1,0.1,1,0,0.3,11.6,64.2,6.22,Luis Suárez,Atletico,34,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",19.000,105.0,1.0,3.0
91,"259Luuk de JongBarcelona, 31, AM(C),FW","Luuk de Jong Barcelona, 31, AM(C),FW",643,0.4,0,0.4,0,0.6,0,0,6.54,6,0,1.1,0.2,0.6,0.3,0.7,1.3,8.7,72.0,0,0,0,"Luuk de Jong Barcelona, 31, AM(C),FW",180.0,0,0.3,0,0,0.3,11.7,80,6.11,Luuk de Jong,Barcelona,30,BAR  FC Barcelona  Barcelona,"AM(C),FW",15.000,114.0,0.0,3.0
92,"242Kieran TrippierAtletico, 31, D(R),M(R)","Kieran Trippier Atletico, 31, D(R),M(R)",979,1.5,0.7,0.9,0.2,0.5,0.6,0.1,6.57,0,0,0.1,0.5,0.4,0.3,0.3,0.6,42.0,78.7,0.5,2.7,0,"Kieran Trippier Atletico, 31, D(R),M(R)",220.0,2.7,0,0,0,0.3,31.0,73.1,6.3,Kieran Trippier,Atletico,30,ATL  Club Atlético de Madrid  Atlético,"D(R),M(R)",19.000,105.0,2.0,1.0
93,"240Youssef En-NesyriSevilla, 24, FW","Youssef En-Nesyri Sevilla, 24, FW",1282,0.4,0.2,0.5,0,0.8,0.3,0,6.58,5,1,1.6,0.3,0.4,0.8,0.5,1.1,7.9,66.5,0,0.3,0,"Youssef En-Nesyri Sevilla, 24, FW",83.0,0,0,0,0,0,4,75,5.48,Youssef En-Nesyri,Sevilla,23,SEV  Sevilla FC  Sevilla,FW,12.000,91.0,0.0,4.0
94,"230Eden HazardReal Madrid, 31, M(CLR),FW","Eden Hazard Real Madrid, 31, M(CLR),FW",714,0.3,0.1,0.5,0,0,0.2,0,6.59,0,1,0.7,1.5,1.7,0.2,0.6,1.2,21.4,90.9,0.1,0.3,0.1,"Eden Hazard Real Madrid, 31, M(CLR),FW",83.0,0.3,0,0,0,0.7,17.7,90.6,6.41,Eden Hazard,Real Madrid,30,RM  Real Madrid CF  Real Madrid,"M(CLR),FW",30.000,124.0,1.0,3.0
95,"201Aïssa MandiVillarreal, 30, D(CLR)","Aïssa Mandi Villarreal, 30, D(CLR)",1374,0.6,0.8,0.8,0.8,2.9,0.2,0.8,6.63,1,0,0.6,0.1,0.3,0.1,0.1,0.4,58.1,93.0,0,3.5,0,"Aïssa Mandi Villarreal, 30, D(CLR)",24.0,0,0,0,0,0,8.5,88.2,6.04,Aïssa Mandi,Villarreal,29,VLR  Villarreal CF  Villarreal,D(CLR),24.000,78.0,1.0,0.0
96,"203Eric GarcíaBarcelona, 21, D(C)","Eric García Barcelona, 21, D(C)",2044,1,1.7,1.3,0.5,1.8,0.6,0.5,6.62,0,0,0.2,0.2,0.2,0.1,0,0.5,64.3,93.2,0,3.3,0,"Eric García Barcelona, 21, D(C)",247.0,1,1.3,0,0,0.3,52.8,94.8,6.03,Eric García,Barcelona,20,BAR  FC Barcelona  Barcelona,D(C),15.000,114.0,0.0,0.0
97,"205Joan JordánSevilla, 27, M(C)","Joan Jordán Sevilla, 27, M(C)",2530,1.7,0.8,1.5,0,0.5,1,0.2,6.62,0,1,0.4,0.7,0.7,0,0.6,1,49.9,88.5,0.2,4.3,0,"Joan Jordán Sevilla, 27, M(C)",328.0,0.8,0.5,1,0,0.8,38.2,90.0,6.35,Joan Jordán,Sevilla,26,SEV  Sevilla FC  Sevilla,M(C),12.000,91.0,0.0,2.0
98,"206Boulaye DiaVillarreal, 25, AM(R),FW","Boulaye Dia Villarreal, 25, AM(R),FW",1267,0.3,0.2,0.9,0,0.1,0.1,0,6.62,5,5,1.5,0.7,0.5,0.3,0.8,1.3,10.0,75.3,0,0.1,0,"Boulaye Dia Villarreal, 25, AM(R),FW",258.0,0.1,0.1,1,0,0.3,5.5,72.7,6.12,Boulaye Dia,Villarreal,24,VLR  Villarreal CF  Villarreal,"AM(R),FW",24.000,78.0,2.0,3.0
99,"191Jesús NavasSevilla, 36, D(R),M(R)","Jesús Navas Sevilla, 36, D(R),M(R)",1788,0.7,0.7,0.2,0,0.8,0.4,0.1,6.64,0,3,0.4,1.4,0.4,0.1,0.3,0.6,44.2,81.0,1.2,3.4,0,"Jesús Navas Sevilla, 36, D(R),M(R)",332.0,0.3,1,0,0,1,60.8,84.4,6.37,Jesús Navas,Sevilla,35,SEV  Sevilla FC  Sevilla,"D(R),M(R)",12.000,91.0,2.0,1.0
100,"192Alberto MorenoVillarreal, 29, D(L),M(L)","Alberto Moreno Villarreal, 29, D(L),M(L)",1223,0.5,1.1,0.8,0.1,0.5,0.5,0,6.64,3,2,0.9,0.7,0.9,0.3,0.5,1.3,22.2,85.6,0.6,0.5,0,"Alberto Moreno Villarreal, 29, D(L),M(L)",311.0,0.3,0.7,1,0,0.9,19.9,79.1,6.34,Alberto Moreno,Villarreal,28,VLR  Villarreal CF  Villarreal,"D(L),M(L)",24.000,78.0,2.0,1.0
101,"197Yeremi PinoVillarreal, 19, AM(R)","Yeremi Pino Villarreal, 19, AM(R)",1688,1,0.2,0.9,0,0.2,0.5,0.1,6.63,6,4,0.9,0.8,1.1,0.3,0.7,2.1,16.5,78.9,0.1,0.3,0,"Yeremi Pino Villarreal, 19, AM(R)",432.0,1.1,1.1,1,0,0.7,15.0,81.0,6.73,Yeremi Pino,Villarreal,18,VLR  Villarreal CF  Villarreal,AM(R),24.000,78.0,2.0,2.5
102,"182KokeAtletico, 30, M(CLR)","Koke Atletico, 30, M(CLR)",2512,1.8,0.8,0.9,0,1.0,1.2,0.2,6.66,1,2,0.4,0.8,0.9,0,1,0.8,55.6,86.5,0.2,2.3,0.1,"Koke Atletico, 30, M(CLR)",665.0,1.6,0.6,0,1,0.7,34.0,80.7,6.42,Koke,Atletico,29,ATL  Club Atlético de Madrid  Atlético,M(CLR),19.000,105.0,1.0,2.0
103,"184RodrygoReal Madrid, 21, AM(CLR)","Rodrygo Real Madrid, 21, AM(CLR)",1528,0.5,0.3,0.6,0,0.1,0.5,0,6.66,4,4,1.0,0.8,0.9,0.4,0.5,1.5,19.0,86.1,0.2,0.2,0,"Rodrygo Real Madrid, 21, AM(CLR)",504.0,0.7,1,5,2,0.8,19.0,85.2,7.21,Rodrygo,Real Madrid,20,RM  Real Madrid CF  Real Madrid,AM(CLR),30.000,124.0,1.0,2.5
104,"188NachoReal Madrid, 32, D(CLR)","Nacho Real Madrid, 32, D(CLR)",1549,0.6,1.2,0.5,0.1,1.8,0.4,0.5,6.65,3,0,0.4,0.3,0.5,0,0,0.3,35.4,93.0,0.1,1.1,0,"Nacho Real Madrid, 32, D(CLR)",574.0,1.1,1.2,0,0,0.4,33.8,93.8,6.55,Nacho,Real Madrid,31,RM  Real Madrid CF  Real Madrid,D(CLR),30.000,124.0,1.0,0.0
105,"190Francis CoquelinVillarreal, 31, M(CLR)","Francis Coquelin Villarreal, 31, M(CLR)",828,1.3,1.0,1.2,0.1,0.5,0.5,0.3,6.65,2,1,0.3,0.5,0.7,0,0.9,0.7,23.7,86.0,0,0.6,0,"Francis Coquelin Villarreal, 31, M(CLR)",463.0,0.8,1.3,1,0,0.3,17.1,80.3,6.65,Francis Coquelin,Villarreal,30,VLR  Villarreal CF  Villarreal,M(CLR),24.000,78.0,1.0,2.0
106,"176Marcos LlorenteAtletico, 27, D(R),M(CR),FW","Marcos Llorente Atletico, 27, D(R),M(CR),FW",2456,1.8,0.9,1.0,0,1.3,0.5,0.3,6.67,0,2,0.6,0.9,0.6,0.2,0.8,1.4,37.6,84.8,0.4,1.3,0,"Marcos Llorente Atletico, 27, D(R),M(CR),FW",700.0,1.7,1,0,0,1.2,27.2,81.6,6.66,Marcos Llorente,Atletico,26,ATL  Club Atlético de Madrid  Atlético,"D(R),M(CR),FW",19.000,105.0,1.5,2.0
107,"177Ángel CorreaAtletico, 27, AM(CLR),FW","Ángel Correa Atletico, 27, AM(CLR),FW",1860,0.4,0.3,0.7,0,0.1,0.6,0.1,6.67,12,5,1.4,0.7,0.8,0.3,1.3,2.0,16.6,76.5,0.1,0.3,0,"Ángel Correa Atletico, 27, AM(CLR),FW",401.0,0.7,0.2,1,0,0.3,11.8,78.0,6.2,Ángel Correa,Atletico,26,ATL  Club Atlético de Madrid  Atlético,"AM(CLR),FW",19.000,105.0,1.0,3.0
108,"178Raúl AlbiolVillarreal, 36, D(C)","Raúl Albiol Villarreal, 36, D(C)",2467,0.9,0.8,0.6,1,4.4,0.1,0.5,6.67,0,0,0.2,0.1,0.4,0.1,0.2,0.3,55.5,86.0,0,4.7,0,"Raúl Albiol Villarreal, 36, D(C)",1045.0,0.8,0.6,0,0,0,39.0,83.5,6.63,Raúl Albiol,Villarreal,35,VLR  Villarreal CF  Villarreal,D(C),24.000,78.0,0.0,0.0
109,"161FernandoSevilla, 34, DMC","Fernando Sevilla, 34, DMC",1851,1,1.2,0.7,0.2,1.3,0.9,0.5,6.69,1,1,0.3,0.3,0.5,0,0.3,1.0,51.8,89.2,0,4.3,0,"Fernando Sevilla, 34, DMC",540.0,0.8,2.5,0,0,0.7,49.5,84.5,6.95,Fernando,Sevilla,33,SEV  Sevilla FC  Sevilla,DMC,12.000,91.0,0.0,1.0
110,"151MarceloReal Madrid, 34, D(L),M(L)","Marcelo Real Madrid, 34, D(L),M(L)",521,0.7,0.1,0.3,0.1,0.8,0.4,0.2,6.7,0,2,0.7,0.8,0.7,0,0.1,0.6,33.3,85.8,0.5,1.2,0,"Marcelo Real Madrid, 34, D(L),M(L)",94.0,0.7,0.7,0,0,0,20.3,86.9,6.32,Marcelo,Real Madrid,33,RM  Real Madrid CF  Real Madrid,"D(L),M(L)",30.000,124.0,2.0,1.0
111,"159Thomas DelaneySevilla, 30, DMC","Thomas Delaney Sevilla, 30, DMC",1545,1.6,0.5,1,0.1,1.3,0.5,0.4,6.69,2,1,0.7,0.4,0.8,0,0.2,0.4,30.3,78.3,0,2.0,0,"Thomas Delaney Sevilla, 30, DMC",200.0,1.5,1.5,0,0,0.5,21.0,77.4,6.43,Thomas Delaney,Sevilla,29,SEV  Sevilla FC  Sevilla,DMC,12.000,91.0,0.0,1.0
