,Player,Player.1,Mins,Tackles,Inter,Fouls,Offsides,Clear,Drb,Blocks,Rating,Goals,Assists,SpG,KeyP,Fouled,Off,Disp,UnsTch,AvgP,PS%,Crosses,LongB,ThrB,C_Player,C_Mins,C_Tackles,C_Inter,C_Goals,C_Assists,C_KeyP,C_AvgP,C_PS%,C_Rating,Name,Club,Age,uefa_club,Position,CurrentPts,Pts,posX,posY
211,"28Aleksandar KolarovRoma, 36, D(CL),M(L)","Aleksandar Kolarov Roma, 36, D(CL),M(L)",2906,1.2,1.2,0.8,0.5,2.1,0.4,0.5,7.12,8,2,1.3,1.8,1.2,0,0.5,0.8,48.7,80.6,1.8,2.7,0,"Aleksandar Kolarov Roma, 36, D(CL),M(L)",661.0,0.5,0.5,0,1,1.4,44.6,77.0,6.71,Aleksandar Kolarov,Roma,32,ASR  AS Roma  Roma,"D(CL),M(L)",17.000,81.0,1.5,1.0
212,"11Fabián RuizNapoli, 26, M(CL)","Fabián Ruiz Napoli, 26, M(CL)",1991,2.0,0.8,0.4,0,0.9,1.0,0.1,7.25,5,4,1.9,2.3,0.8,0.1,1.1,1.0,66.6,89.8,0.3,3.2,0,"Fabián Ruiz Napoli, 26, M(CL)",471.0,2,1.2,0,0,1,58.5,85.2,6.88,Fabián Ruiz,Napoli,22,NAP  SSC Napoli  Napoli,M(CL),18.000,80.0,1.0,2.0
213,"12Edin DzekoRoma, 36, FW","Edin Dzeko Roma, 36, FW",2576,0.4,0,0.9,0,1.1,0.4,0,7.24,9,6,4.0,1.4,1.1,0.4,1.5,2.2,21.4,70.9,0.2,1.4,0.1,"Edin Dzeko Roma, 36, FW",570.0,0.3,0,5,3,1.2,22.7,66.2,8.08,Edin Dzeko,Roma,32,ASR  AS Roma  Roma,FW,17.000,81.0,0.0,4.0
214,"15Dries MertensNapoli, 35, AM(CLR),FW","Dries Mertens Napoli, 35, AM(CLR),FW",2253,0.5,0.4,0.9,0,0.1,0.6,0,7.2,16,11,2.5,2.0,0.8,0.4,0.8,1.2,24.2,79.0,0.5,0.7,0.1,"Dries Mertens Napoli, 35, AM(CLR),FW",375.0,0.3,0,3,0,1.5,18.5,75.7,6.93,Dries Mertens,Napoli,31,NAP  SSC Napoli  Napoli,"AM(CLR),FW",18.000,80.0,1.0,3.0
215,"16João CanceloJuventus, 28, D(LR),M(R)","João Cancelo Juventus, 28, D(LR),M(R)",1967,1.7,0.6,1.3,0.1,1.3,0.9,0.2,7.2,1,3,1.0,1.4,1.0,0,0.9,1.4,50.3,86.2,1,2.4,0,"João Cancelo Juventus, 28, D(LR),M(R)",479.0,2.1,0.9,0,2,1,35.0,81.2,7.22,João Cancelo,Juventus,24,JUV  Juventus  Juventus,"D(LR),M(R)",21.000,124.0,2.0,1.0
216,"20Lorenzo InsigneNapoli, 31, AM(CL),FW","Lorenzo Insigne Napoli, 31, AM(CL),FW",2080,0.5,0.3,0.3,0,0.1,0.4,0,7.16,10,6,4.3,2.3,0.5,0.6,1.0,1.6,43.9,86.0,0.4,2.8,0.2,"Lorenzo Insigne Napoli, 31, AM(CL),FW",490.0,0.2,0.2,3,0,1,45.3,81.3,6.9,Lorenzo Insigne,Napoli,27,NAP  SSC Napoli  Napoli,"AM(CL),FW",18.000,80.0,1.0,3.0
217,"1Cristiano RonaldoJuventus, 37, M(L),FW","Cristiano Ronaldo Juventus, 37, M(L),FW",2689,0.3,0.2,0.6,0,1,0.3,0.1,7.68,21,8,5.7,1.5,1.6,0.9,1.3,1.7,33.3,85.1,0.5,1.0,0,"Cristiano Ronaldo Juventus, 37, M(L),FW",749.0,0.3,0.3,6,2,1.9,29.6,84.6,7.48,Cristiano Ronaldo,Juventus,33,JUV  Juventus  Juventus,"M(L),FW",21.000,124.0,2.0,3.0
218,"7Mario MandzukicJuventus, 36, M(L),FW","Mario Mandzukic Juventus, 36, M(L),FW",2020,1.4,0.5,1.4,0,0.7,0.4,0.2,7.34,9,6,1.2,1.2,1.4,0.3,0.8,1.1,23.4,71.1,0.2,0.4,0,"Mario Mandzukic Juventus, 36, M(L),FW",579.0,1.0,0.5,1,0,0.5,16.4,63.4,6.86,Mario Mandzukic,Juventus,32,JUV  Juventus  Juventus,"M(L),FW",21.000,124.0,2.0,3.0
219,"10Stephan El ShaarawyRoma, 29, AM(CLR),FW","Stephan El Shaarawy Roma, 29, AM(CLR),FW",2109,1,0.7,0.5,0,0.2,0.5,0.1,7.26,11,3,2.5,1.3,1.3,0.4,0.8,1.9,29.1,81.7,0.4,1.4,0.1,"Stephan El Shaarawy Roma, 29, AM(CLR),FW",264.0,1.0,0.8,0,1,0.3,18.5,82.4,6.86,Stephan El Shaarawy,Roma,25,ASR  AS Roma  Roma,"AM(CLR),FW",17.000,81.0,1.0,3.0
220,"400Jeffrey BrumaSchalke, 30, D(C)","Jeffrey Bruma Schalke, 30, D(C)",623,1.3,0.4,1,0.2,3.8,0.7,0.2,6.26,0,0,0.2,0,0.2,0,0,0.2,35.2,79.8,0,4,0,"Jeffrey Bruma Schalke, 30, D(C)",180.0,1,0.5,0,0,0,31.5,84.1,5.28,Jeffrey Bruma,Schalke,26,SCH  FC Schalke 04  Schalke,D(C),17.000,63.0,0.0,0.0
221,"366Renato SanchesBayern, 24, M(CR)","Renato Sanches Bayern, 24, M(CR)",567,0.3,0.2,0.6,0,0.1,0.4,0,6.36,1,1,1,0.5,0.7,0.1,0.5,0.7,19.9,90.8,0.4,0.8,0,"Renato Sanches Bayern, 24, M(CR)",125.0,0.2,0.2,1,0,0,13.3,90.0,6.26,Renato Sanches,Bayern,20,BAY  FC Bayern München  Bayern,M(CR),20.000,128.0,1.0,2.0
222,"351Maximilian PhilippBorussia Dortmund, 28, AM(CLR),FW","Maximilian Philipp Borussia Dortmund, 28, AM(CLR),FW",761,0.4,0.2,0.6,0,0.3,0.4,0,6.4,1,1,0.7,0.3,0.9,0.3,0.7,1.0,12.8,78.4,0,0.3,0,"Maximilian Philipp Borussia Dortmund, 28, AM(CLR),FW",85.0,1,1,0,1,1.5,19.0,73.7,7.12,Maximilian Philipp,Borussia Dortmund,24,BVB  Borussia Dortmund  Dortmund,"AM(CLR),FW",18.000,85.0,1.0,3.0
223,"353Guido BurgstallerSchalke, 33, AM(LR),FW","Guido Burgstaller Schalke, 33, AM(LR),FW",1524,0.5,0.1,1.0,0,0.4,0.2,0,6.4,4,0,1.8,0.4,1.0,1.2,1.3,2.3,11.9,64.2,0.1,0.2,0,"Guido Burgstaller Schalke, 33, AM(LR),FW",231.0,0,0,1,1,0.2,9.7,62.1,6.21,Guido Burgstaller,Schalke,29,SCH  FC Schalke 04  Schalke,"AM(LR),FW",17.000,63.0,2.0,3.0
224,"354Yevhen KonoplyankaSchalke, 32, AM(CL),FW","Yevhen Konoplyanka Schalke, 32, AM(CL),FW",654,0.2,0.2,0.7,0,0.1,0.2,0,6.39,1,0,1.3,0.8,0.7,0,0.3,0.8,13.6,79.1,0.5,0.5,0,"Yevhen Konoplyanka Schalke, 32, AM(CL),FW",462.0,0.3,0.2,0,1,1.3,17.7,78.3,6.69,Yevhen Konoplyanka,Schalke,28,SCH  FC Schalke 04  Schalke,"AM(CL),FW",17.000,63.0,1.0,3.0
225,"341Sebastian RudySchalke, 32, D(R),M(CR)","Sebastian Rudy Schalke, 32, D(R),M(CR)",1360,2.1,0.7,1.4,0,0.6,1.4,0.1,6.42,0,0,0.2,0.6,0.8,0,0.5,0.6,30.6,80.5,0.2,1.3,0,"Sebastian Rudy Schalke, 32, D(R),M(CR)",240.0,2.0,1.3,0,0,1,31.5,82.5,6.75,Sebastian Rudy,Schalke,28,SCH  FC Schalke 04  Schalke,"D(R),M(CR)",17.000,63.0,1.5,1.0
226,"347Hamza MendylSchalke, 24, D(L),M(L)","Hamza Mendyl Schalke, 24, D(L),M(L)",545,1.9,0.9,1.2,0.1,0.7,1.1,0.2,6.41,0,0,0.3,0,0.7,0,0.3,0.6,21.9,72.6,0,1.1,0,"Hamza Mendyl Schalke, 24, D(L),M(L)",367.0,1.3,1.5,0,0,0,21.7,71.5,6.4,Hamza Mendyl,Schalke,20,SCH  FC Schalke 04  Schalke,"D(L),M(L)",17.000,63.0,2.0,1.0
227,"349Håvard NordtveitHoffenheim, 31, D(CR),DMC","Håvard Nordtveit Hoffenheim, 31, D(CR),DMC",468,1.0,0.5,1.6,0.3,1.8,0.5,0.6,6.4,0,0,0.5,0.3,0.4,0,0.3,0.4,33.6,83.3,0,2.3,0,"Håvard Nordtveit Hoffenheim, 31, D(CR),DMC",185.0,0.3,0.7,1,0,0,24.3,86.3,6.61,Håvard Nordtveit,Hoffenheim,27,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(CR),DMC",7.000,11.0,0.5,0.5
228,"336Kevin AkpogumaHoffenheim, 27, D(CR),M(R)","Kevin Akpoguma Hoffenheim, 27, D(CR),M(R)",498,2.9,1.5,0.8,0.5,2.1,1.3,0.6,6.44,0,0,0,0,1.3,0,0.4,0.5,32.9,84.4,0,1.8,0,"Kevin Akpoguma Hoffenheim, 27, D(CR),M(R)",180.0,3.5,0.5,0,0,0,48.5,85.6,5.96,Kevin Akpoguma,Hoffenheim,23,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(CR),M(R)",7.000,11.0,1.5,1.0
229,"315Mark UthSchalke, 30, AM(CR),FW","Mark Uth Schalke, 30, AM(CR),FW",1409,1,0.4,1.3,0.1,0.6,1,0.1,6.49,2,1,2,0.7,1.2,0.6,0.8,2.9,18.4,72.5,0.1,1.2,0.1,"Mark Uth Schalke, 30, AM(CR),FW",395.0,2,1,1,0,1,21.2,77.4,6.99,Mark Uth,Schalke,26,SCH  FC Schalke 04  Schalke,"AM(CR),FW",17.000,63.0,1.0,3.0
230,"320Marius WolfBorussia Dortmund, 27, D(R),M(CLR)","Marius Wolf Borussia Dortmund, 27, D(R),M(CLR)",831,0.9,0.8,0.8,0.1,0.8,0.5,0,6.48,1,0,0.4,0.4,0.8,0.1,0.9,0.7,35.1,84.5,0.2,0.7,0,"Marius Wolf Borussia Dortmund, 27, D(R),M(CLR)",212.0,2.3,0.8,0,0,0.8,33.3,78.9,6.76,Marius Wolf,Borussia Dortmund,23,BVB  Borussia Dortmund  Dortmund,"D(R),M(CLR)",18.000,85.0,1.5,1.0
231,"293Kevin VogtHoffenheim, 30, D(CR),M(C)","Kevin Vogt Hoffenheim, 30, D(CR),M(C)",2395,0.9,1.2,0.8,0.4,3.6,0.7,0.4,6.54,0,0,0.1,0.2,0.4,0,0.1,0.3,66.1,89.3,0,5.8,0,"Kevin Vogt Hoffenheim, 30, D(CR),M(C)",360.0,1,0.8,0,0,0,59.5,92,6.0,Kevin Vogt,Hoffenheim,26,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(CR),M(C)",7.000,11.0,0.5,1.0
232,"294Alessandro SchöpfSchalke, 28, M(CLR)","Alessandro Schöpf Schalke, 28, M(CLR)",1003,1.7,0.6,1.9,0.1,0.7,1.1,0,6.53,1,0,1.2,0.9,0.7,0,1.5,1.8,28.7,80.7,0.2,0.9,0.1,"Alessandro Schöpf Schalke, 28, M(CLR)",298.0,1,1.3,1,0,1,32.0,83.6,6.9,Alessandro Schöpf,Schalke,24,SCH  FC Schalke 04  Schalke,M(CLR),17.000,63.0,1.0,2.0
233,"300Steven SkrzybskiSchalke, 29, AM(CLR),FW","Steven Skrzybski Schalke, 29, AM(CLR),FW",668,0.8,0.3,0.8,0.1,0,0.7,0.1,6.52,3,1,1.4,0.7,0.8,0.4,1.2,1.7,10.9,70.2,0.1,0.3,0.1,"Steven Skrzybski Schalke, 29, AM(CLR),FW",92.0,0.5,0.3,0,0,0,3.5,71.4,5.92,Steven Skrzybski,Schalke,25,SCH  FC Schalke 04  Schalke,"AM(CLR),FW",17.000,63.0,1.0,3.0
234,"271Suat SerdarSchalke, 25, M(CLR)","Suat Serdar Schalke, 25, M(CLR)",1737,2,0.9,1.5,0,0.2,1.3,0.2,6.58,2,1,1.2,0.6,1.1,0.1,1.4,1.7,16.8,71.6,0,0.7,0,"Suat Serdar Schalke, 25, M(CLR)",503.0,2.1,0.9,0,0,0.4,18.0,77.0,6.61,Suat Serdar,Schalke,21,SCH  FC Schalke 04  Schalke,M(CLR),17.000,63.0,1.0,2.0
235,"272Mahmoud DahoudBorussia Dortmund, 26, M(C)","Mahmoud Dahoud Borussia Dortmund, 26, M(C)",695,1.1,1.2,0.9,0,0.6,0.9,0,6.57,1,0,0.8,0.6,0.5,0,0.8,0.9,32.1,83.1,0,2.2,0.3,"Mahmoud Dahoud Borussia Dortmund, 26, M(C)",317.0,0.8,1.4,0,0,0.4,60.8,90.8,6.36,Mahmoud Dahoud,Borussia Dortmund,22,BVB  Borussia Dortmund  Dortmund,M(C),18.000,85.0,0.0,2.0
236,"278Matija NastasicSchalke, 29, D(C)","Matija Nastasic Schalke, 29, D(C)",2451,1.3,1.4,0.6,0.5,4.0,0.3,0.7,6.57,1,0,0.8,0.2,0.2,0,0.1,0.2,44.2,82.2,0,3.9,0,"Matija Nastasic Schalke, 29, D(C)",540.0,3.3,2.0,0,0,0.3,46.2,89.2,6.94,Matija Nastasic,Schalke,25,SCH  FC Schalke 04  Schalke,D(C),17.000,63.0,0.0,0.0
237,"261Jacob Bruun LarsenBorussia Dortmund, 23, AM(CL)","Jacob Bruun Larsen Borussia Dortmund, 23, AM(CL)",1271,0.6,0.5,0.1,0,0.5,0.4,0,6.59,2,2,1.1,0.8,0.4,0.2,0.9,1.3,21.3,78.1,0.3,0.7,0.1,"Jacob Bruun Larsen Borussia Dortmund, 23, AM(CL)",149.0,0.4,0.6,1,1,1,10.8,88.9,6.66,Jacob Bruun Larsen,Borussia Dortmund,19,BVB  Borussia Dortmund  Dortmund,AM(CL),18.000,85.0,1.0,2.5
238,"251Omar MascarellSchalke, 29, DMC","Omar Mascarell Schalke, 29, DMC",993,1.4,1.6,0.9,0.1,0.5,1.0,0.5,6.6,0,2,0.4,0.4,0.3,0,0.6,0.7,33.7,84.1,0,2.8,0,"Omar Mascarell Schalke, 29, DMC",226.0,1.3,0.7,0,0,0.7,46.3,82.0,6.52,Omar Mascarell,Schalke,25,SCH  FC Schalke 04  Schalke,DMC,17.000,63.0,0.0,1.0
239,"255Kasim AdamsHoffenheim, 26, D(C)","Kasim Adams Hoffenheim, 26, D(C)",906,1.5,1.8,1.7,0.7,3.2,1.0,0.4,6.6,0,1,0.2,0.1,0.2,0,0.3,0.8,40.9,80.3,0,3.2,0,"Kasim Adams Hoffenheim, 26, D(C)",141.0,1.5,1.5,0,0,0,26.0,78.8,5.73,Kasim Adams,Hoffenheim,22,HOF  TSG 1899 Hoffenheim  Hoffenheim,D(C),7.000,11.0,0.0,0.0
240,"259Leonardo BittencourtHoffenheim, 28, M(CLR),FW","Leonardo Bittencourt Hoffenheim, 28, M(CLR),FW",1069,1.8,0.6,0.8,0,0.3,1.1,0,6.6,1,3,1.1,1,1.4,0.1,0.7,0.9,20.2,80.2,0.5,0.4,0,"Leonardo Bittencourt Hoffenheim, 28, M(CLR),FW",142.0,2.3,1,0,1,2.0,13.7,75.6,6.73,Leonardo Bittencourt,Hoffenheim,24,HOF  TSG 1899 Hoffenheim  Hoffenheim,"M(CLR),FW",7.000,11.0,1.0,3.0
241,"242Arjen RobbenBayern, 38, M(CLR),FW","Arjen Robben Bayern, 38, M(CLR),FW",564,0.3,0.3,0.4,0,0,0.1,0.1,6.61,4,0,1.8,1.3,0.4,0.4,0.8,0.9,24.3,79.4,0.4,0.5,0.1,"Arjen Robben Bayern, 38, M(CLR),FW",314.0,0.5,0.5,2,1,1.8,32.3,77.5,7.19,Arjen Robben,Bayern,34,BAY  FC Bayern München  Bayern,"M(CLR),FW",20.000,128.0,1.0,3.0
242,"247Reiss NelsonHoffenheim, 22, M(LR)","Reiss Nelson Hoffenheim, 22, M(LR)",630,0.7,0.2,0.3,0,0.1,0.5,0,6.61,7,0,0.9,0.7,0.2,0.1,0.5,0.6,9.8,86.2,0.1,0.3,0,"Reiss Nelson Hoffenheim, 22, M(LR)",113.0,0.8,0.2,0,0,0.8,7.6,86.8,6.43,Reiss Nelson,Hoffenheim,18,HOF  TSG 1899 Hoffenheim  Hoffenheim,M(LR),7.000,11.0,2.0,2.0
243,"224Marcel SchmelzerBorussia Dortmund, 34, D(CL),M(L)","Marcel Schmelzer Borussia Dortmund, 34, D(CL),M(L)",566,1.0,0.9,0.4,0.7,1.2,0.4,0.1,6.65,0,1,0.4,0.3,1.2,0.1,0.4,0.8,37.8,84.9,0.3,0.8,0,"Marcel Schmelzer Borussia Dortmund, 34, D(CL),M(L)",193.0,1.3,0.7,0,0,0.7,65.3,88.3,6.89,Marcel Schmelzer,Borussia Dortmund,30,BVB  Borussia Dortmund  Dortmund,"D(CL),M(L)",18.000,85.0,1.5,1.0
244,"211Amine HaritSchalke, 24, AM(CLR),FW","Amine Harit Schalke, 24, AM(CLR),FW",1083,0.8,0.5,0.5,0,0.1,0.9,0.1,6.68,1,1,0.7,1.2,2.8,0.1,2.2,1.4,23.6,80.0,0.1,1.0,0,"Amine Harit Schalke, 24, AM(CLR),FW",141.0,0.2,0.4,0,0,0.4,10.4,80.8,6.18,Amine Harit,Schalke,20,SCH  FC Schalke 04  Schalke,"AM(CLR),FW",17.000,63.0,1.0,3.0
245,"212Benjamin StambouliSchalke, 31, D(CR),M(C)","Benjamin Stambouli Schalke, 31, D(CR),M(C)",1763,2.4,1.5,1.1,0.1,2.9,1,0.4,6.68,0,2,0.1,0.4,0.7,0,0.4,0.3,46.3,76.7,0.1,2.0,0,"Benjamin Stambouli Schalke, 31, D(CR),M(C)",431.0,4.4,2.2,0,0,0,51.6,73.6,6.79,Benjamin Stambouli,Schalke,27,SCH  FC Schalke 04  Schalke,"D(CR),M(C)",17.000,63.0,0.5,1.0
246,"215RafinhaBayern, 36, D(CLR),M(R)","Rafinha Bayern, 36, D(CLR),M(R)",897,0.9,1.2,0.4,0.2,0.6,0.5,0.2,6.67,1,1,0.3,0.3,0.4,0.1,0.4,0.5,49.5,93.3,0.3,2.6,0,"Rafinha Bayern, 36, D(CLR),M(R)",367.0,2.5,0.8,0,1,0.5,53.3,88.1,6.71,Rafinha,Bayern,32,BAY  FC Bayern München  Bayern,"D(CLR),M(R)",20.000,128.0,1.5,1.0
247,"202Ádám SzalaiHoffenheim, 34, FW","Ádám Szalai Hoffenheim, 34, FW",1621,0.6,0.1,1.1,0,0.2,0.2,0,6.69,6,3,2.2,0.9,0.8,0.3,0.7,1.8,14.0,71.1,0,0.4,0,"Ádám Szalai Hoffenheim, 34, FW",271.0,0.6,0,0,0,0.8,12.6,81,6.15,Ádám Szalai,Hoffenheim,30,HOF  TSG 1899 Hoffenheim  Hoffenheim,FW,7.000,11.0,0.0,4.0
248,"191Julian WeiglBorussia Dortmund, 26, D(C),DMC","Julian Weigl Borussia Dortmund, 26, D(C),DMC",1456,1.8,0.9,0.8,0.7,2.9,0.9,0.6,6.71,1,0,0.2,0.1,0.9,0,0.2,0.5,66.9,93.2,0,4.7,0.1,"Julian Weigl Borussia Dortmund, 26, D(C),DMC",289.0,2.5,0.8,0,0,0.3,68.0,93.8,6.86,Julian Weigl,Borussia Dortmund,22,BVB  Borussia Dortmund  Dortmund,"D(C),DMC",18.000,85.0,0.0,0.5
249,"176Joshua BrenetHoffenheim, 28, D(LR),M(R)","Joshua Brenet Hoffenheim, 28, D(LR),M(R)",905,1.4,0.6,1.4,0.1,1.3,0.4,0.1,6.73,2,1,0.7,0.6,0.4,0,0.6,1.5,28.4,82.6,0.5,0.9,0,"Joshua Brenet Hoffenheim, 28, D(LR),M(R)",136.0,2,0,0,0,0,14,82.1,6.16,Joshua Brenet,Hoffenheim,24,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(LR),M(R)",7.000,11.0,2.0,1.0
250,"178Nabil BentalebSchalke, 27, M(C)","Nabil Bentaleb Schalke, 27, M(C)",1792,1.3,1.4,1.2,0,0.7,0.6,0.3,6.73,3,0,0.8,0.7,0.6,0,0.5,0.4,36.0,79.3,0.6,2.0,0,"Nabil Bentaleb Schalke, 27, M(C)",422.0,3,0.8,3,0,0.3,35.5,81.7,6.73,Nabil Bentaleb,Schalke,23,SCH  FC Schalke 04  Schalke,M(C),17.000,63.0,0.0,2.0
251,"179Steven ZuberHoffenheim, 30, D(L),M(CLR)","Steven Zuber Hoffenheim, 30, D(L),M(CLR)",574,1.3,0.6,0.9,0,0.4,0.8,0.1,6.72,0,1,1.8,1.1,0.8,0,1.4,1.2,29.8,79.1,0.1,0.6,0.2,"Steven Zuber Hoffenheim, 30, D(L),M(CLR)",102.0,0.7,0,1,0,0.3,13.3,77.5,6.74,Steven Zuber,Hoffenheim,26,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(L),M(CLR)",7.000,11.0,1.5,1.0
252,"165Breel EmboloSchalke, 25, AM(CR),FW","Breel Embolo Schalke, 25, AM(CR),FW",1351,1.1,0.2,1.5,0,0.3,0.4,0,6.74,5,1,1.3,1.0,1.6,0.4,1.8,2.8,12.6,64.9,0.1,0.3,0.2,"Breel Embolo Schalke, 25, AM(CR),FW",385.0,0.8,0.2,1,0,0.8,11.0,67.3,6.5,Breel Embolo,Schalke,21,SCH  FC Schalke 04  Schalke,"AM(CR),FW",17.000,63.0,1.0,3.0
253,"153Franck RibéryBayern, 39, AM(CL),FW","Franck Ribéry Bayern, 39, AM(CL),FW",1168,0.6,0.3,0.7,0,0,0.2,0,6.77,6,3,1,0.8,0.8,0.4,1.8,1.4,28.1,82.5,0.3,1.0,0,"Franck Ribéry Bayern, 39, AM(CL),FW",439.0,1.0,1.0,1,0,0.4,29.4,80.6,6.93,Franck Ribéry,Bayern,35,BAY  FC Bayern München  Bayern,"AM(CL),FW",20.000,128.0,1.0,3.0
254,"157Ermin BicakcicHoffenheim, 32, D(C)","Ermin Bicakcic Hoffenheim, 32, D(C)",1788,1.3,2.2,0.7,0.2,3,0.4,0.6,6.76,1,2,0.4,0.2,0.6,0.1,0.3,0.2,45.9,88.6,0,1.8,0,"Ermin Bicakcic Hoffenheim, 32, D(C)",253.0,2,1.7,0,1,0.7,75.0,88.9,6.49,Ermin Bicakcic,Hoffenheim,28,HOF  TSG 1899 Hoffenheim  Hoffenheim,D(C),7.000,11.0,0.0,0.0
255,"143Manuel AkanjiBorussia Dortmund, 26, D(CR)","Manuel Akanji Borussia Dortmund, 26, D(CR)",2206,1.2,1.1,0.5,0.9,3.5,0.4,0.5,6.79,1,0,0.3,0.2,0.7,0,0.2,0.4,73.4,92.9,0.1,5,0,"Manuel Akanji Borussia Dortmund, 26, D(CR)",450.0,2.6,1.8,0,0,0.2,113.0,95.0,7.17,Manuel Akanji,Borussia Dortmund,22,BVB  Borussia Dortmund  Dortmund,D(CR),18.000,85.0,1.0,0.0
256,"135NaldoSchalke, 39, D(C)","Naldo Schalke, 39, D(C)",630,1.4,2,0.7,0.4,3.1,0.4,0.4,6.83,0,0,1.3,0.3,0.4,0.1,0.1,0.3,46.4,80.3,0,6.1,0,"Naldo Schalke, 39, D(C)",360.0,2.0,1.3,0,0,0.5,51.3,83.4,7.07,Naldo,Schalke,35,SCH  FC Schalke 04  Schalke,D(C),17.000,63.0,0.0,0.0
257,"136Weston McKennieSchalke, 23, D(C),M(CLR)","Weston McKennie Schalke, 23, D(C),M(CLR)",1746,1.2,1.5,1.4,0,1.8,1,0.4,6.82,1,4,1,0.8,0.7,0.1,1,1.5,25.8,72.0,0.1,1.3,0,"Weston McKennie Schalke, 23, D(C),M(CLR)",374.0,1.2,2.2,1,1,1,23.5,61.7,6.9,Weston McKennie,Schalke,19,SCH  FC Schalke 04  Schalke,"D(C),M(CLR)",17.000,63.0,0.5,1.0
258,"137Stefan PoschHoffenheim, 25, D(CR)","Stefan Posch Hoffenheim, 25, D(CR)",1404,2.6,1.2,1.8,0.5,3.2,0.6,0.6,6.82,0,0,0.3,0.1,0.6,0,0.2,0.3,58.1,88.0,0.1,2.5,0,"Stefan Posch Hoffenheim, 25, D(CR)",180.0,2.5,0.5,0,0,0,36.5,79.5,5.67,Stefan Posch,Hoffenheim,21,HOF  TSG 1899 Hoffenheim  Hoffenheim,D(CR),7.000,11.0,1.0,0.0
259,"122Christian PulisicBorussia Dortmund, 23, M(CLR),FW","Christian Pulisic Borussia Dortmund, 23, M(CLR),FW",924,0.5,0.3,0.5,0,0.5,0.2,0.1,6.86,4,4,1.4,1,1.3,0.4,2.2,2.0,24.2,79.5,0.4,0.1,0.1,"Christian Pulisic Borussia Dortmund, 23, M(CLR),FW",455.0,0.9,0.4,1,0,0.3,33.9,83.5,6.78,Christian Pulisic,Borussia Dortmund,19,BVB  Borussia Dortmund  Dortmund,"M(CLR),FW",18.000,85.0,1.0,3.0
260,"111Javi MartínezBayern, 33, D(C),M(C)","Javi Martínez Bayern, 33, D(C),M(C)",1313,1.2,1.5,0.6,0.3,0.6,0.5,0.2,6.88,3,0,0.9,0.3,0.6,0,0.1,0.9,43.0,87.8,0,1.9,0,"Javi Martínez Bayern, 33, D(C),M(C)",520.0,3.0,3.3,1,0,0.7,49.8,83.3,7.64,Javi Martínez,Bayern,29,BAY  FC Bayern München  Bayern,"D(C),M(C)",20.000,128.0,0.0,1.0
261,"118Jérôme BoatengBayern, 33, D(CR)","Jérôme Boateng Bayern, 33, D(CR)",1694,1.1,1.3,0.8,0.7,2.5,0.6,0.2,6.87,0,2,0.7,0.6,0.5,0,0,0.3,79.8,89.0,0.1,7.1,0.2,"Jérôme Boateng Bayern, 33, D(CR)",450.0,1.4,2.0,0,0,0.2,85.4,85.9,6.86,Jérôme Boateng,Bayern,29,BAY  FC Bayern München  Bayern,D(CR),20.000,128.0,1.0,0.0
262,"103Nico SchulzHoffenheim, 29, D(L),M(L)","Nico Schulz Hoffenheim, 29, D(L),M(L)",2542,1.1,0.8,1.0,0,1.0,0.7,0.1,6.9,1,5,1.0,2.0,0.7,0.3,0.7,1.6,39.5,78.0,1.1,1.6,0,"Nico Schulz Hoffenheim, 29, D(L),M(L)",444.0,2.2,1.2,0,1,1.6,38.6,82.4,6.53,Nico Schulz,Hoffenheim,25,HOF  TSG 1899 Hoffenheim  Hoffenheim,"D(L),M(L)",7.000,11.0,2.0,1.0
263,"110Abdou DialloBorussia Dortmund, 26, D(CL)","Abdou Diallo Borussia Dortmund, 26, D(CL)",2381,1.3,0.9,0.8,0.5,3.1,0.1,0.5,6.88,1,1,0.4,0.4,0.4,0,0.6,1.0,64.9,89.0,0.3,4.6,0,"Abdou Diallo Borussia Dortmund, 26, D(CL)",620.0,1.7,1.1,0,0,0.4,76.1,88.9,7.09,Abdou Diallo,Borussia Dortmund,22,BVB  Borussia Dortmund  Dortmund,D(CL),18.000,85.0,1.0,0.0
264,"91Dan-Axel ZagadouBorussia Dortmund, 23, D(CL)","Dan-Axel Zagadou Borussia Dortmund, 23, D(CL)",1267,0.8,1.5,0.8,0.6,4.1,0.1,0.6,6.92,2,0,0.6,0.1,0.2,0,0.2,0.4,61.3,87.8,0,3.2,0,"Dan-Axel Zagadou Borussia Dortmund, 23, D(CL)",347.0,1,0.8,0,0,0.3,82.5,92.1,6.96,Dan-Axel Zagadou,Borussia Dortmund,19,BVB  Borussia Dortmund  Dortmund,D(CL),18.000,85.0,1.0,0.0
